field_1,lat,lng,ids,predictions,label,CLUSTER_ID
6727,45.06196,7.69427,2.02202862853636E+018,"7 : 0.455235, 3 : 0.0985596, 3 : 0.08775993",6,1
6728,45.06196,7.69427,2.02194429640118E+018,"5 : 0.24387315, 3 : 0.16111386, 6 : 0.1333987",6,1
6729,45.06196,7.69427,2.02181834532583E+018,"3 : 0.26516584, 3 : 0.2562739, 3 : 0.15836072",6,1
6730,45.06196,7.69427,2.01192791160668E+018,"2 : 0.30012915, 3 : 0.13783562, 14 : 0.10876854",6,1
6731,45.06196,7.69427,2.00168111041045E+018,"7 : 0.27388358, 2 : 0.09879792, 2 : 0.051354934",6,1
6732,45.06196,7.69427,1.98638688047162E+018,"3 : 0.29620072, 3 : 0.19621916, 6 : 0.07864088",6,1
6733,45.06196,7.69427,1.98135340219006E+018,"3 : 0.41092065, 3 : 0.18721555, 3 : 0.14919494",6,1
6734,45.06196,7.69427,1.97136755043019E+018,"2 : 0.99733007, 3 : 0.00031204885, 3 : 0.00025162988",6,1
6735,45.06196,7.69427,1.961162404786E+018,"2 : 0.35162944, 3 : 0.179681, 3 : 0.0674118",6,1
6736,45.06196,7.69427,1.95594128834995E+018,"3 : 0.2959788, 3 : 0.2421892, 3 : 0.056281574",6,1
6737,45.06196,7.69427,1.90543239853355E+018,"3 : 0.5195542, 6 : 0.077535816, 3 : 0.048022322",6,1
6738,45.06196,7.69427,1.90016036491587E+018,"3 : 0.11599084, 13 : 0.048519228, 2 : 0.04487633",6,1
6739,45.06196,7.69427,1.89515033383372E+018,"3 : 0.04924661, 3 : 0.041100156, 2 : 0.030056486",6,1
6740,45.06196,7.69427,1.89015134750967E+018,"3 : 0.6834351, 3 : 0.17753679, 3 : 0.039950274",6,1
6741,45.06196,7.69427,1.88503062669757E+018,"3 : 0.09731217, 3 : 0.038733438, 3 : 0.029765043",6,1
6742,45.06196,7.69427,1.87481042661407E+018,"5 : 0.66506916, 9 : 0.13234189, 8 : 0.05841239",6,1
6743,45.06196,7.69427,1.86978533906362E+018,"7 : 0.65382963, 7 : 0.054131515, 12 : 0.048457067",6,1
6744,45.06196,7.69427,1.86456616500778E+018,"10 : 0.45214498, 7 : 0.36882943, 6 : 0.05673259",6,1
6745,45.06196,7.69427,1.85448443090453E+018,"7 : 0.6751743, 3 : 0.06337225, 3 : 0.033282753",6,1
6746,45.06196,7.69427,1.84457626189801E+018,"3 : 0.54937214, 3 : 0.031966288, 3 : 0.02723094",6,1
6747,45.06196,7.69427,1.84419556591342E+018,"3 : 0.17421143, 6 : 0.11042752, 5 : 0.052606188",6,1
6748,45.06196,7.69427,1.83924620282815E+018,"3 : 0.6195747, 5 : 0.15214147, 3 : 0.039564278",6,1
6749,45.06196,7.69427,1.83415763558502E+018,"3 : 0.6718523, 3 : 0.08259071, 3 : 0.054475855",6,1
6750,45.06196,7.69427,1.82914033425364E+018,"13 : 0.113090105, 2 : 0.053476743, 5 : 0.024846882",6,1
6751,45.06196,7.69427,1.82391357627059E+018,"3 : 0.9869082, 7 : 0.0029803254, 2 : 0.0014723222",6,1
6752,45.06196,7.69427,1.81916087426949E+018,"2 : 0.04540476, 3 : 0.043793067, 3 : 0.036267575",6,1
6753,45.06196,7.69427,1.81914292584281E+018,"8 : 0.26190418, 9 : 0.2115469, 13 : 0.169331",6,1
6754,45.06196,7.69427,1.81395589040943E+018,"9 : 0.73169595, 3 : 0.026560653, 2 : 0.015627751",6,1
6755,45.06196,7.69427,1.81356820022059E+018,"1 : 0.09489103, 2 : 0.08108328, 7 : 0.06810166",6,1
6756,45.06196,7.69427,1.80894931546693E+018,"3 : 0.52516955, 3 : 0.3758214, 3 : 0.045045763",6,1
6971,45.0618573139,7.6944051404,2.04723016128949E+018,"13 : 0.5335919, 3 : 0.024465442, 13 : 0.02293201",6,1
6972,45.0618573139,7.6944051404,1.88499142377071E+018,"10 : 0.30328333, 4 : 0.14165096, 13 : 0.034455616",6,1
6973,45.0618573139,7.6944051404,1.87491023105106E+018,"3 : 0.17401843, 13 : 0.038899645, 7 : 0.032784037",6,1
6974,45.0618573139,7.6944051404,1.99165783238647E+018,"7 : 0.50520015, 7 : 0.14139687, 7 : 0.08378953",6,1
7339,45.0757511786,7.7112850359,2.20958952574796E+018,"2 : 0.33059245, 3 : 0.098380454, 2 : 0.080596484",6,1
7340,45.0757511786,7.7112850359,2.2047509765095E+018,"10 : 0.31939533, 8 : 0.21861333, 9 : 0.04969027",6,1
7341,45.0757511786,7.7112850359,2.18951093095032E+018,"6 : 0.37896734, 6 : 0.15551898, 12 : 0.15036303",6,1
7342,45.0757511786,7.7112850359,2.18937730022214E+018,"1 : 0.9154105, 9 : 0.02801232, 4 : 0.009519194",6,1
7343,45.0757511786,7.7112850359,2.18422012117939E+018,"2 : 0.8890449, 2 : 0.07733395, 3 : 0.0017369797",6,1
7344,45.0757511786,7.7112850359,2.17922278334193E+018,"3 : 0.64699674, 3 : 0.0460322, 3 : 0.041352853",6,1
7345,45.0757511786,7.7112850359,2.17408240708351E+018,"13 : 0.93097675, 7 : 0.011852441, 7 : 0.010105921",6,1
7346,45.0757511786,7.7112850359,2.16391019860231E+018,"3 : 0.9788855, 3 : 0.0068715047, 3 : 0.0012336053",6,1
7347,45.0757511786,7.7112850359,2.15888480353406E+018,"13 : 0.321591, 3 : 0.041787583, 13 : 0.023059824",6,1
7348,45.0757511786,7.7112850359,2.1536985837156E+018,"5 : 0.08456591, 9 : 0.07305108, 5 : 0.061207745",6,1
7349,45.0757511786,7.7112850359,2.14350518745786E+018,"13 : 0.19745712, 5 : 0.18773153, 3 : 0.057349037",6,1
7350,45.0757511786,7.7112850359,2.1282680182335E+018,"7 : 0.8753168, 7 : 0.03884656, 10 : 0.02793179",6,1
7351,45.0757511786,7.7112850359,2.11821741355577E+018,"13 : 0.34934348, 7 : 0.14292789, 7 : 0.12955044",6,1
7352,45.0757511786,7.7112850359,2.10819544915681E+018,"12 : 0.17232616, 5 : 0.12122019, 1 : 0.062059756",6,1
7353,45.0757511786,7.7112850359,2.10298229675486E+018,"3 : 0.5589528, 7 : 0.044783223, 3 : 0.029018741",6,1
7354,45.0757511786,7.7112850359,2.08790031227426E+018,"3 : 0.2834523, 3 : 0.17942435, 2 : 0.14886162",6,1
7355,45.0757511786,7.7112850359,2.06713792807463E+018,"13 : 0.74741906, 3 : 0.08373407, 3 : 0.014554644",6,1
7356,45.0757511786,7.7112850359,2.05738545611929E+018,"3 : 0.9566012, 3 : 0.0024626546, 3 : 0.002342262",6,1
7357,45.0757511786,7.7112850359,2.05229764974855E+018,"7 : 0.25345194, 2 : 0.18262249, 7 : 0.088940136",6,1
7358,45.0757511786,7.7112850359,2.04713962107898E+018,"3 : 0.40646994, 7 : 0.22754486, 3 : 0.049508728",6,1
7359,45.0757511786,7.7112850359,2.04220243131588E+018,"12 : 0.7151149, 11 : 0.05267074, 2 : 0.030618235",6,1
7360,45.0757511786,7.7112850359,2.03719854135058E+018,"5 : 0.25536034, 5 : 0.24758458, 9 : 0.0738325",6,1
7361,45.0757511786,7.7112850359,2.03211683032495E+018,"2 : 0.89952445, 13 : 0.0014388438, 12 : 0.0011772094",6,1
7362,45.0757511786,7.7112850359,2.0270929081443E+018,"7 : 0.09887262, 7 : 0.05567393, 7 : 0.029863821",6,1
7363,45.0757511786,7.7112850359,2.02179086564852E+018,"10 : 0.4359714, 4 : 0.13411145, 8 : 0.11840267",6,1
7364,45.0757511786,7.7112850359,2.0168204815768E+018,"2 : 0.93640214, 2 : 0.029262135, 2 : 0.011659404",6,1
7365,45.0757511786,7.7112850359,2.00680004781275E+018,"3 : 0.7826896, 3 : 0.029806387, 3 : 0.011481888",6,1
7366,45.0757511786,7.7112850359,2.001696881665E+018,"2 : 0.40497667, 7 : 0.2503252, 2 : 0.037889212",6,1
7367,45.0757511786,7.7112850359,2.00153453201637E+018,"12 : 0.24225661, 13 : 0.13408454, 8 : 0.06556786",6,1
7368,45.05966,7.69719,2.20989068428975E+018,"13 : 0.29865626, 3 : 0.13842055, 2 : 0.060808208",6,1
7369,45.05966,7.69719,2.20961216942794E+018,"2 : 0.17893063, 13 : 0.0369795, 9 : 0.026474915",6,1
7370,45.05966,7.69719,2.18419599719495E+018,"2 : 0.99412185, 2 : 0.00021670049, 7 : 0.00021614075",6,1
7557,45.05608839,7.70903158,2.18440323380461E+018,"4 : 0.23772894, 5 : 0.100286596, 9 : 0.08068859",6,1
7558,45.05608839,7.70903158,2.17936015003767E+018,"5 : 0.3061776, 5 : 0.16457482, 6 : 0.11713878",6,1
7559,45.05608839,7.70903158,2.16920155004502E+018,"9 : 0.5982734, 5 : 0.12107789, 5 : 0.035129763",6,1
7560,45.05608839,7.70903158,2.16415553622756E+018,"9 : 0.5350234, 1 : 0.06074757, 6 : 0.04425916",6,1
7561,45.05608839,7.70903158,2.15911051433301E+018,"3 : 0.35744968, 3 : 0.18299486, 5 : 0.05618059",6,1
7562,45.05608839,7.70903158,2.14882385280167E+018,"4 : 0.9734403, 13 : 0.010534431, 7 : 0.0017238794",6,1
7563,45.05608839,7.70903158,2.14355437137648E+018,"8 : 0.15666506, 7 : 0.028903075, 4 : 0.027201273",6,1
7564,45.05608839,7.70903158,2.13848558465311E+018,"1 : 0.08136239, 2 : 0.07960067, 7 : 0.043335956",6,1
7565,45.05608839,7.70903158,2.12837543095954E+018,"4 : 0.99415874, 13 : 0.001802697, 2 : 0.00066659856",6,1
7566,45.05608839,7.70903158,2.08776918273841E+018,"1 : 0.6102802, 5 : 0.28451017, 13 : 0.005591694",6,1
7567,45.05608839,7.70903158,2.08283652013124E+018,"3 : 0.34791026, 8 : 0.26530138, 8 : 0.13530292",6,1
7568,45.05608839,7.70903158,2.05738188565924E+018,"5 : 0.32342908, 4 : 0.17924862, 9 : 0.084320724",6,1
7569,45.05608839,7.70903158,2.03218312939297E+018,"1 : 0.22583325, 5 : 0.08022504, 6 : 0.039244387",6,1
7570,45.05608839,7.70903158,2.02703637398455E+018,"5 : 0.78942406, 5 : 0.032233756, 1 : 0.028384471",6,1
7571,45.05608839,7.70903158,2.01185086962438E+018,"13 : 0.04655152, 6 : 0.04127815, 7 : 0.028334202",6,1
7572,45.05608839,7.70903158,1.99667983887794E+018,"6 : 0.3836711, 6 : 0.1164535, 6 : 0.058051042",6,1
7573,45.05608839,7.70903158,1.99646764703364E+018,"4 : 0.2846202, 13 : 0.23454846, 2 : 0.017780714",6,1
7574,45.05608839,7.70903158,1.99165747109735E+018,"7 : 0.35477498, 9 : 0.13285328, 7 : 0.089564614",6,1
7575,45.05608839,7.70903158,1.99157161478618E+018,"7 : 0.06765945, 3 : 0.03554842, 2 : 0.030439524",6,1
7576,45.05608839,7.70903158,1.98640704928562E+018,"4 : 0.14209689, 7 : 0.10896994, 7 : 0.106091246",6,1
7577,45.05608839,7.70903158,1.98148223819924E+018,"7 : 0.49804223, 7 : 0.15492965, 7 : 0.08040785",6,1
7578,45.05608839,7.70903158,1.98122702656078E+018,"12 : 0.74537045, 8 : 0.023563012, 4 : 0.019228159",6,1
7579,45.05608839,7.70903158,1.97649064598059E+018,"4 : 0.481499, 5 : 0.06280706, 4 : 0.061566688",6,1
7580,45.05608839,7.70903158,1.96604970023254E+018,"6 : 0.29240707, 5 : 0.27278712, 5 : 0.08270467",6,1
7581,45.05608839,7.70903158,1.94583098516294E+018,"6 : 0.9664075, 5 : 0.005621069, 5 : 0.0029314132",6,1
7582,45.05608839,7.70903158,1.94056344544105E+018,"10 : 0.6277142, 2 : 0.31194, 8 : 0.016823562",6,1
7583,45.05608839,7.70903158,1.92540976949992E+018,"1 : 0.88672936, 4 : 0.0766444, 1 : 0.005781578",6,1
7584,45.05608839,7.70903158,1.9202903309539E+018,"7 : 0.16976687, 2 : 0.1462022, 13 : 0.0825974",6,1
7585,45.05608839,7.70903158,1.91537718034102E+018,"6 : 0.28837132, 6 : 0.18384102, 6 : 0.13173184",6,1
7586,45.05608839,7.70903158,1.91039783188204E+018,"13 : 0.040920973, 5 : 0.034849428, 6 : 0.029205881",6,1
7587,45.05608839,7.70903158,1.89527467521683E+018,"5 : 0.4147867, 5 : 0.07292262, 1 : 0.06650519",6,1
7588,45.05608839,7.70903158,1.87983398179411E+018,"6 : 0.36861154, 5 : 0.099453576, 5 : 0.09856121",6,1
7589,45.05608839,7.70903158,1.85967690248338E+018,"1 : 0.23241048, 6 : 0.19067784, 3 : 0.104147874",6,1
7590,45.05608839,7.70903158,1.82919390949931E+018,"6 : 0.819407, 6 : 0.028280191, 6 : 0.01960978",6,1
7591,45.05608839,7.70903158,1.82889373796972E+018,"2 : 0.25780928, 7 : 0.07536454, 2 : 0.04890501",6,1
7592,45.05608839,7.70903158,1.82390925923943E+018,"2 : 0.16238192, 2 : 0.1474958, 2 : 0.09671715",6,1
7593,45.05608839,7.70903158,1.8191697698339E+018,"6 : 0.7130837, 6 : 0.022619443, 6 : 0.013857653",6,1
7594,45.05608839,7.70903158,1.81883625463437E+018,"2 : 0.7623328, 2 : 0.09267132, 2 : 0.033349",6,1
7595,45.05608839,7.70903158,1.81408812252045E+018,"5 : 0.25638616, 1 : 0.049214687, 4 : 0.034072887",6,1
7596,45.05608839,7.70903158,1.79365118518015E+018,"5 : 0.18067318, 5 : 0.17678024, 9 : 0.11322365",6,1
7597,45.05608839,7.70903158,1.78866313149543E+018,"2 : 0.35429087, 2 : 0.18590885, 7 : 0.046507273",6,1
7598,45.05608839,7.70903158,1.77854595129389E+018,"7 : 0.2972588, 2 : 0.22697538, 7 : 0.07110797",6,1
7599,45.05608839,7.70903158,1.76324540932424E+018,"5 : 0.6709058, 5 : 0.03953506, 10 : 0.022317134",6,1
7600,45.05608839,7.70903158,1.76304632619665E+018,"4 : 0.16121995, 5 : 0.1175298, 2 : 0.044954397",6,1
7601,45.05608839,7.70903158,1.74805828047706E+018,"5 : 0.6087049, 4 : 0.037936762, 5 : 0.020112306",6,1
7602,45.05608839,7.70903158,1.74799169414118E+018,"5 : 0.19135858, 5 : 0.16211015, 5 : 0.06983094",6,1
7603,45.05608839,7.70903158,1.72246172716006E+018,"10 : 0.4075002, 7 : 0.1979539, 7 : 0.068532854",6,1
7604,45.05608839,7.70903158,1.71262344650688E+018,"10 : 0.22876859, 10 : 0.10121407, 10 : 0.05720701",6,1
7605,45.05608839,7.70903158,1.70744830501095E+018,"6 : 0.13006006, 6 : 0.07564753, 6 : 0.059007976",6,1
7606,45.05608839,7.70903158,1.70240767778194E+018,"5 : 0.29674906, 5 : 0.13233927, 5 : 0.110580035",6,1
7607,45.05608839,7.70903158,1.70240675777801E+018,"7 : 0.8984973, 9 : 0.010229343, 2 : 0.008921821",6,1
7608,45.05608839,7.70903158,1.70233178809273E+018,"6 : 0.5270336, 6 : 0.09245583, 6 : 0.060422715",6,1
7626,45.0622,7.6991,2.20955086289547E+018,"7 : 0.30281445, 4 : 0.16057213, 7 : 0.14390436",6,1
7627,45.0622,7.6991,2.20449959245314E+018,"11 : 0.80607915, 2 : 0.01891184, 9 : 0.015280239",6,1
7628,45.0622,7.6991,2.19943894877829E+018,"2 : 0.7013942, 7 : 0.086833924, 9 : 0.03376301",6,1
7629,45.0622,7.6991,2.19421898108531E+018,"11 : 0.38259703, 1 : 0.113123186, 11 : 0.08627834",6,1
7630,45.0622,7.6991,2.18951846275429E+018,"7 : 0.08756164, 1 : 0.08691118, 10 : 0.04368429",6,1
7631,45.0622,7.6991,2.18383151075809E+018,"12 : 0.42878923, 12 : 0.030012004, 12 : 0.029469142",6,1
7632,45.0622,7.6991,2.17938713156733E+018,"3 : 0.5115955, 7 : 0.05999275, 7 : 0.012745219",6,1
7633,45.0622,7.6991,2.17925201054576E+018,"1 : 0.506607, 11 : 0.1317488, 1 : 0.07013711",6,1
7634,45.0622,7.6991,2.17901287695033E+018,"8 : 0.4144308, 8 : 0.20579773, 8 : 0.07909674",6,1
7635,45.0622,7.6991,2.17391602638164E+018,"1 : 0.7436026, 1 : 0.06260916, 1 : 0.05309227",6,1
7636,45.0622,7.6991,2.16911956515703E+018,"8 : 0.27917618, 8 : 0.1519436, 1 : 0.11906025",6,1
7637,45.0622,7.6991,2.16899538066764E+018,"5 : 0.94659513, 9 : 0.0110376105, 5 : 0.008317471",6,1
7638,45.0622,7.6991,2.16393130875408E+018,"13 : 0.59380823, 13 : 0.18189976, 10 : 0.019851265",6,1
7639,45.0622,7.6991,2.15890385938965E+018,"1 : 0.53118855, 1 : 0.050238375, 9 : 0.026406074",6,1
7640,45.0622,7.6991,2.1539490540282E+018,"1 : 0.7495769, 11 : 0.084496416, 9 : 0.032124747",6,1
7641,45.0622,7.6991,2.14891009005724E+018,"1 : 0.92972434, 4 : 0.02437058, 9 : 0.006760348",6,1
7642,45.0622,7.6991,2.14378909507046E+018,"13 : 0.56183136, 2 : 0.073601104, 2 : 0.037975136",6,1
7643,45.0622,7.6991,2.14368032953719E+018,"4 : 0.2849872, 14 : 0.17578378, 7 : 0.068783514",6,1
7644,45.0622,7.6991,2.13862629226892E+018,"1 : 0.68102694, 1 : 0.045589402, 2 : 0.0348886",6,1
7645,45.0622,7.6991,2.13348325022016E+018,"3 : 0.13773546, 4 : 0.115737095, 9 : 0.036450833",6,1
7646,45.0622,7.6991,2.1285859705252E+018,"7 : 0.4245672, 7 : 0.053329524",6,1
7647,45.0622,7.6991,2.12336333430994E+018,"2 : 0.2387934, 7 : 0.14549893, 5 : 0.033274196",6,1
7648,45.0622,7.6991,2.11826227745887E+018,"11 : 0.240675, 11 : 0.20781204, 1 : 0.091349095",6,1
7649,45.0622,7.6991,2.1131394480794E+018,"13 : 0.36311007, 1 : 0.120276384, 13 : 0.104256354",6,1
7650,45.0622,7.6991,2.10839160511022E+018,"1 : 0.4544867, 9 : 0.033947587, 1 : 0.0271932",6,1
7651,45.0622,7.6991,2.10309655859037E+018,"9 : 0.26694795, 8 : 0.12222852, 9 : 0.0819246",6,1
7652,45.0622,7.6991,2.09786195191398E+018,"12 : 0.8389917, 2 : 0.027015463, 11 : 0.010885881",6,1
7653,45.0622,7.6991,2.0929485061229E+018,"2 : 0.42183334, 1 : 0.22763908, 11 : 0.16645086",6,1
7654,45.0622,7.6991,2.09289696622852E+018,"12 : 0.15835735, 12 : 0.097604446, 7 : 0.09318538",6,1
7655,45.0622,7.6991,2.08785662497437E+018,"13 : 0.69036853, 2 : 0.22582312, 13 : 0.013568083",6,1
7656,45.0622,7.6991,2.07778844231397E+018,"9 : 0.27423847, 1 : 0.16325629, 13 : 0.09500848",6,1
7657,45.0622,7.6991,2.07287494249187E+018,"13 : 0.89285713, 9 : 0.036531005, 13 : 0.010423516",6,1
7658,45.0622,7.6991,2.0725545883052E+018,"13 : 0.82862306, 9 : 0.06635781, 13 : 0.06066621",6,1
7659,45.0622,7.6991,2.07216843185581E+018,"13 : 0.5336312, 9 : 0.38016382, 13 : 0.014826595",6,1
7660,45.0622,7.6991,2.06764555503928E+018,"1 : 0.43499562, 12 : 0.099612854, 11 : 0.08717585",6,1
7661,45.0622,7.6991,2.04720777473725E+018,"11 : 0.13594551, 1 : 0.08785941, 2 : 0.052328806",6,1
7662,45.0622,7.6991,2.04230095049373E+018,"4 : 0.33716568, 1 : 0.2594527, 1 : 0.12311309",6,1
7663,45.0622,7.6991,2.03726866469249E+018,"9 : 0.27903354, 1 : 0.16819131, 4 : 0.088440366",6,1
7664,45.0622,7.6991,2.03201871114134E+018,"1 : 0.43130922, 9 : 0.11392314, 1 : 0.08473444",6,1
7665,45.0622,7.6991,2.02708057009511E+018,"7 : 0.10395963, 1 : 0.060986016, 1 : 0.05692371",6,1
7666,45.0622,7.6991,2.01700378609135E+018,"9 : 0.9986045, 13 : 5.2335177e-05, 13 : 3.3384204e-05",6,1
7667,45.0622,7.6991,2.01198200397842E+018,"1 : 0.19294213, 5 : 0.09180269, 9 : 0.079580314",6,1
7668,45.0622,7.6991,2.01174854203859E+018,"6 : 0.9242251, 6 : 0.021789124, 6 : 0.0023978027",6,1
7669,45.0622,7.6991,2.00687206427053E+018,"3 : 0.781749, 3 : 0.1011005, 7 : 0.009162724",6,1
7670,45.0622,7.6991,2.00628186448619E+018,"5 : 0.075933345, 9 : 0.03767955, 9 : 0.022106927",6,1
7671,45.0622,7.6991,2.00162854667806E+018,"2 : 0.13214037, 2 : 0.106877945, 2 : 0.05482744",6,1
7672,45.0622,7.6991,1.9967809232992E+018,"7 : 0.5242798, 4 : 0.16303046, 7 : 0.11658352",6,1
7673,45.0622,7.6991,1.99157360656954E+018,"1 : 0.94213265, 1 : 0.018981112, 1 : 0.009091716",6,1
7674,45.0622,7.6991,1.98625272466171E+018,"7 : 0.07899267, 13 : 0.06610788, 13 : 0.04289886",6,1
7675,45.0622,7.6991,1.98156256741568E+018,"1 : 0.302524, 1 : 0.25980613, 2 : 0.040672805",6,1
7676,45.0622,7.6991,1.98137869382576E+018,"1 : 0.3932935, 9 : 0.11172929, 1 : 0.0963644",6,1
7677,45.0622,7.6991,1.97636604983536E+018,"9 : 0.13773529, 13 : 0.13009952, 5 : 0.08406439",6,1
7678,45.0622,7.6991,1.97118879997135E+018,"1 : 0.4536541, 11 : 0.18394223, 1 : 0.039346647",6,1
7679,45.0622,7.6991,1.96093919688758E+018,"1 : 0.45784858, 1 : 0.3865648, 4 : 0.04193999",6,1
7680,45.0622,7.6991,1.94075107367096E+018,"1 : 0.5237015, 11 : 0.21305488, 1 : 0.1380959",6,1
7681,45.0622,7.6991,1.92535055835049E+018,"1 : 0.15426606, 1 : 0.06703514, 1 : 0.059626043",6,1
7682,45.0622,7.6991,1.92040673369377E+018,"7 : 0.30430797, 7 : 0.2816096, 7 : 0.04458676",6,1
7683,45.0622,7.6991,1.90031284934155E+018,"13 : 0.12250896, 13 : 0.06355557, 13 : 0.059106812",6,1
7684,45.0622,7.6991,1.89521270643869E+018,"2 : 0.37203225, 11 : 0.31814808, 11 : 0.06905191",6,1
7685,45.0622,7.6991,1.89010315658418E+018,"1 : 0.21461038, 8 : 0.16742933, 1 : 0.07262634",6,1
7686,45.0622,7.6991,1.88499271559159E+018,"5 : 0.3635282, 1 : 0.12594803, 5 : 0.07922543",6,1
7687,45.0622,7.6991,1.87974786615592E+018,"2 : 0.14660166, 10 : 0.113973856, 10 : 0.09710561",6,1
7688,45.0622,7.6991,1.87493336519618E+018,"13 : 0.2513788, 13 : 0.24476397, 4 : 0.16226754",6,1
7689,45.0622,7.6991,1.8596471577723E+018,"7 : 0.61252147, 7 : 0.087377205, 10 : 0.07563937",6,1
7690,45.0622,7.6991,1.85461613590159E+018,"9 : 0.5413951, 8 : 0.017676048, 8 : 0.016681774",6,1
7691,45.0622,7.6991,1.82929725054984E+018,"4 : 0.1445124, 9 : 0.07954465, 13 : 0.07813716",6,1
7692,45.0622,7.6991,1.8239076493325E+018,"1 : 0.68799675, 1 : 0.05387299, 11 : 0.029537648",6,1
7693,45.0622,7.6991,1.79866921095855E+018,"13 : 0.68620837, 7 : 0.08571688, 7 : 0.033267945",6,1
7694,45.0622,7.6991,1.77859121100512E+018,"1 : 0.33519027, 1 : 0.16196057, 1 : 0.15395734",6,1
7695,45.0622,7.6991,1.77352229303401E+018,"1 : 0.74487036, 1 : 0.14242671, 9 : 0.011487828",6,1
7696,45.0622,7.6991,1.75790669290062E+018,"7 : 0.58487034, 10 : 0.025594149, 7 : 0.014316914",6,1
7697,45.0622,7.6991,1.74781660572053E+018,"1 : 0.49755752, 9 : 0.09667294, 4 : 0.057239305",6,1
7698,45.0622,7.6991,1.74277726275274E+018,"2 : 0.23351073, 2 : 0.043554667, 8 : 0.04335341",6,1
7699,45.0622,7.6991,1.73250854208839E+018,"1 : 0.2395561, 12 : 0.20117518, 1 : 0.10781572",6,1
7700,45.0622,7.6991,1.55532923261043E+018,"8 : 0.10431563, 8 : 0.08097246, 8 : 0.07413591",6,1
7701,45.0622,7.6991,1.54458002862949E+018,"6 : 0.84899026, 13 : 0.005763517, 9 : 0.0027630618",6,1
7702,45.0622,7.6991,1.50959155012364E+018,"7 : 0.58229476, 7 : 0.08877724, 7 : 0.024400985",6,1
7703,45.0622,7.6991,1.4384506130633E+018,"1 : 0.37793127, 11 : 0.24336086, 11 : 0.07373664",6,1
7879,45.0667,7.7,2.13857327293001E+018,"10 : 0.45419514, 2 : 0.04781036, 13 : 0.015140856",6,1
7880,45.0667,7.7,1.79380110976227E+018,"11 : 0.37162417, 2 : 0.1554651, 2 : 0.1437085",6,1
7881,45.064067509,7.696627748,2.05717426556596E+018,"8 : 0.44865412, 5 : 0.16765612, 1 : 0.04553731",6,1
7882,45.064067509,7.696627748,2.05247333410231E+018,"5 : 0.24355732, 4 : 0.09494457, 7 : 0.066573374",6,1
7883,45.064067509,7.696627748,2.04721111401551E+018,"3 : 0.9623953, 7 : 0.008117164, 7 : 0.0078027616",6,1
7884,45.064067509,7.696627748,2.04227760495512E+018,"1 : 0.64511853, 1 : 0.13336873, 4 : 0.022231812",6,1
7885,45.064067509,7.696627748,2.03736508310908E+018,"5 : 0.2345228, 5 : 0.19894658, 9 : 0.06094765",6,1
7886,45.064067509,7.696627748,2.03207557909188E+018,"7 : 0.9429579, 2 : 0.005557801, 5 : 0.0023937738",6,1
7887,45.064067509,7.696627748,2.03204952450331E+018,"9 : 0.8894875, 13 : 0.01771714, 5 : 0.011662441",6,1
7888,45.064067509,7.696627748,2.02720629861736E+018,"9 : 0.25209466, 4 : 0.14771932, 12 : 0.060890283",6,1
7889,45.064067509,7.696627748,2.021746569763E+018,"5 : 0.76310074, 1 : 0.024203774, 5 : 0.021422721",6,1
7890,45.064067509,7.696627748,2.01182155170884E+018,"5 : 0.28701073, 9 : 0.09318816, 5 : 0.055123113",6,1
7891,45.064067509,7.696627748,2.00174956270145E+018,"1 : 0.87539726, 9 : 0.043735687, 5 : 0.012487759",6,1
7892,45.064067509,7.696627748,1.9965768396484E+018,"7 : 0.47906482, 12 : 0.10087908, 7 : 0.034963217",6,1
7893,45.064067509,7.696627748,1.99143183572862E+018,"5 : 0.05467054, 6 : 0.039325792, 7 : 0.020865649",6,1
7894,45.064067509,7.696627748,1.98633764667617E+018,"7 : 0.5724067, 9 : 0.06156834, 9 : 0.028098276",6,1
7895,45.064067509,7.696627748,1.98144775890642E+018,"9 : 0.385865, 5 : 0.29527542, 1 : 0.04594725",6,1
7896,45.064067509,7.696627748,1.97623080852879E+018,"9 : 0.88301396, 5 : 0.022546476, 1 : 0.0051182453",6,1
7897,45.064067509,7.696627748,1.9611703855644E+018,"5 : 0.7502594, 9 : 0.0725757, 9 : 0.026421422",6,1
7898,45.064067509,7.696627748,1.95594891653021E+018,"5 : 0.49106574, 9 : 0.20642418, 9 : 0.079892196",6,1
7899,45.064067509,7.696627748,1.95074234213245E+018,"5 : 0.5362646, 9 : 0.08246118, 5 : 0.0801058",6,1
7900,45.064067509,7.696627748,1.94596526337345E+018,"5 : 0.35496116, 1 : 0.12087949, 5 : 0.08678715",6,1
