field_1,lat,lon,id,predictions,label,CLUSTER_ID,layer,path,CLUSTER__1
"21553",45.0733217182,7.6853978634,"2043156390605690128","3 : 0.11873917, 2 : 0.10813372, 3 : 0.02463318","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21555",45.0733217182,7.6853978634,"2042944135351866813","11 : 0.63305646, 11 : 0.3340325, 11 : 0.0032570267","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21557",45.0733217182,7.6853978634,"2042484024279386651","11 : 0.8143584, 11 : 0.067213565, 1 : 0.041171513","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21558",45.0733217182,7.6853978634,"2042301493066967105","11 : 0.46578255, 11 : 0.16810186, 1 : 0.11226521","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21559",45.0733217182,7.6853978634,"2042261046445481558","11 : 0.8421465, 1 : 0.031477887, 11 : 0.030601423","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21560",45.0733217182,7.6853978634,"2042011509719991883","7 : 0.8563224, 4 : 0.027127996, 7 : 0.008761497","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21561",45.0733217182,7.6853978634,"2041626057643534186","1 : 0.8749604, 3 : 0.014475897, 1 : 0.0075471485","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21563",45.0733217182,7.6853978634,"2041347496105695267","11 : 0.80387574, 11 : 0.07294031, 11 : 0.020557767","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21564",45.0733217182,7.6853978634,"2040207395544971500","8 : 0.766124, 13 : 0.11087396, 13 : 0.012487234","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21566",45.0733217182,7.6853978634,"2039971433136234279","11 : 0.7710868, 11 : 0.10605412, 1 : 0.011452321","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21567",45.0733217182,7.6853978634,"2039235364518081956","7 : 0.32025337, 9 : 0.09754582, 1 : 0.04448373","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21568",45.0733217182,7.6853978634,"2038855834171422488","11 : 0.50436354, 11 : 0.37422612, 11 : 0.012838568","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21570",45.0733217182,7.6853978634,"2037861718801980808","1 : 0.41042888, 11 : 0.30026472, 11 : 0.20901313","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21571",45.0733217182,7.6853978634,"2036546390630162099","11 : 0.9544002, 11 : 0.016822942, 1 : 0.0021449125","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21572",45.0733217182,7.6853978634,"2036515053852557473","13 : 0.13714375, 8 : 0.05824461, 8 : 0.032321613","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21574",45.0733217182,7.6853978634,"2036458845498047753","11 : 0.6333258, 11 : 0.04534968, 1 : 0.0448418","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21575",45.0733217182,7.6853978634,"2036398228912768430","11 : 0.4392255, 11 : 0.33297357, 11 : 0.04679481","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21577",45.0733217182,7.6853978634,"2036378432517993586","11 : 0.65613985, 11 : 0.21234019, 1 : 0.01671171","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21578",45.0733217182,7.6853978634,"2036358607647234931","11 : 0.38151282, 13 : 0.08877581, 1 : 0.0788059","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21579",45.0733217182,7.6853978634,"2035807178465814877","1 : 0.44447142, 11 : 0.33656377, 1 : 0.036862683","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21581",45.0733217182,7.6853978634,"2035521745432931221","1 : 0.82586807, 11 : 0.062014192, 11 : 0.023956463","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21582",45.0733217182,7.6853978634,"2035046580038791267","11 : 0.9077459, 11 : 0.043176048, 1 : 0.013473093","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21583",45.0733217182,7.6853978634,"2034860349745565833","2 : 0.71538645, 11 : 0.09610088, 13 : 0.028868923","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21585",45.0733217182,7.6853978634,"2033456532193992412","11 : 0.62274766, 11 : 0.31868565, 1 : 0.019904437","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21587",45.0733217182,7.6853978634,"2032357154236879528","11 : 0.2886555, 7 : 0.048650216, 12 : 0.03925802","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21588",45.0733217182,7.6853978634,"2032176413551181389","11 : 0.9643724, 11 : 0.007015179, 1 : 0.0024695348","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21589",45.0733217182,7.6853978634,"2031985212426104613","13 : 0.13162225, 11 : 0.079550065, 7 : 0.060108125","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21591",45.0733217182,7.6853978634,"2031421755853064435","13 : 0.072081715, 6 : 0.058113214, 2 : 0.05195177","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21592",45.0733217182,7.6853978634,"2030838961320115977","11 : 0.63350475, 11 : 0.119000636, 1 : 0.060889985","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21593",45.0733217182,7.6853978634,"2030742850691262828","11 : 0.48188585, 11 : 0.3611837, 1 : 0.060799707","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21594",45.0733217182,7.6853978634,"2029939310970980950","2 : 0.25000817, 11 : 0.09591015, 13 : 0.089646064","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21596",45.0733217182,7.6853978634,"2029906613898213369","11 : 0.73075354, 1 : 0.13122822, 1 : 0.019432163","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21598",45.0733217182,7.6853978634,"2029060734247296087","11 : 0.49366567, 11 : 0.22271933, 1 : 0.043327227","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21599",45.0733217182,7.6853978634,"2028652546764501034","11 : 0.3099958, 11 : 0.17106766, 1 : 0.053725846","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21600",45.0733217182,7.6853978634,"2027857824293404339","1 : 0.48251098, 11 : 0.20113705, 11 : 0.0631539","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21602",45.0733217182,7.6853978634,"2027316166684121958","11 : 0.7371206, 11 : 0.015737219, 11 : 0.013041823","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21603",45.0733217182,7.6853978634,"2027135673326094689","8 : 0.633079, 8 : 0.10744857, 8 : 0.046205517","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21604",45.0733217182,7.6853978634,"2027090551051972433","11 : 0.5464343, 11 : 0.22356474, 1 : 0.047682393","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21606",45.0733217182,7.6853978634,"2027015257129622168","2 : 0.73112667, 3 : 0.07642361, 2 : 0.021976743","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21608",45.0733217182,7.6853978634,"2026776842749833295","11 : 0.5530123, 2 : 0.3736263, 2 : 0.021043323","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21609",45.0733217182,7.6853978634,"2026382782837826628","11 : 0.7140681, 1 : 0.12409122, 11 : 0.056982756","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21611",45.0733217182,7.6853978634,"2026192677822251238","1 : 0.5585315, 11 : 0.20828843, 1 : 0.06943845","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21612",45.0733217182,7.6853978634,"2025435292568916744","11 : 0.43581012, 11 : 0.3046462, 11 : 0.04156394","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21613",45.0733217182,7.6853978634,"2025414317710259046","11 : 0.8244151, 2 : 0.084344044, 2 : 0.014316058","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21615",45.0733217182,7.6853978634,"2024941253082252216","7 : 0.24624462, 9 : 0.039305463, 10 : 0.0385451","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21616",45.0733217182,7.6853978634,"2024185485077067237","11 : 0.84345347, 11 : 0.076288775, 1 : 0.010925695","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21617",45.0733217182,7.6853978634,"2023572671267904586","11 : 0.49996996, 11 : 0.2594906, 11 : 0.058236104","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21621",45.0733217182,7.6853978634,"2023288029415179727","2 : 0.4983223, 2 : 0.055191927, 2 : 0.02302297","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21622",45.0733217182,7.6853978634,"2022852073279850780","11 : 0.89489174, 11 : 0.022363877, 11 : 0.0035378954","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21623",45.0733217182,7.6853978634,"2022023592174305883","11 : 0.23656163, 11 : 0.12738386, 11 : 0.06462226","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21625",45.0733217182,7.6853978634,"2021936579527599968","1 : 0.7236627, 11 : 0.24139522, 11 : 0.0092439875","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21626",45.0733217182,7.6853978634,"2021319890178178163","11 : 0.78139085, 11 : 0.07666728, 2 : 0.0759944","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21627",45.0733217182,7.6853978634,"2021233573206861973","1 : 0.09408604, 7 : 0.074063, 1 : 0.06648107","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21628",45.0733217182,7.6853978634,"2021042479985576742","1 : 0.6501306, 11 : 0.232675, 1 : 0.01949068","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21630",45.0733217182,7.6853978634,"2019952458484622359","7 : 0.39062792, 7 : 0.07710082, 4 : 0.028589664","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21632",45.0733217182,7.6853978634,"2018835404742248896","2 : 0.63424706, 11 : 0.09356224, 11 : 0.05643483","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21633",45.0733217182,7.6853978634,"2018115932991654441","11 : 0.4834719, 1 : 0.22494459, 11 : 0.18616293","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21634",45.0733217182,7.6853978634,"2016919159272005777","11 : 0.7423965, 10 : 0.038334236, 3 : 0.03137564","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21636",45.0733217182,7.6853978634,"2016257307572091714","7 : 0.3459798, 2 : 0.12182032, 7 : 0.033497524","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21637",45.0733217182,7.6853978634,"2013804715260675888","11 : 0.6770594, 11 : 0.23301925, 1 : 0.025085986","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21638",45.0733217182,7.6853978634,"2013310009592618886","11 : 0.4127528, 1 : 0.09300348, 1 : 0.069597095","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21639",45.0733217182,7.6853978634,"2012647219510823679","11 : 0.45542338, 11 : 0.16963719, 11 : 0.10135346","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21641",45.0733217182,7.6853978634,"2011184897189214493","11 : 0.76781446, 11 : 0.09764859, 11 : 0.02812404","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21643",45.0733217182,7.6853978634,"2009680911630425651","11 : 0.91084784, 1 : 0.024154326, 11 : 0.008526434","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21644",45.0733217182,7.6853978634,"2007245908652918394","11 : 0.56474596, 11 : 0.257111, 1 : 0.027174676","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
"21645",45.0733217182,7.6853978634,"2006862110442511812","2 : 0.49880192, 11 : 0.28127706, 11 : 0.02659399","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","8"
