field_1,lat,lng,label,predictions,ids,CLUSTER_ID
4008,45.057683,7.63023,7,"13 : 0.9435395, 13 : 0.0068755564, 12 : 0.0023443555",49012409692,
4009,45.057683,7.63023,7,"13 : 0.56254685, 13 : 0.10206414, 7 : 0.027475903",49012200436,
4010,45.057683,7.63023,7,"13 : 0.30424577, 13 : 0.047002334, 13 : 0.025166972",49012199801,
4011,45.057683,7.63023,7,"13 : 0.67196286, 13 : 0.053939458, 13 : 0.021235134",49012199511,
4012,45.057683,7.63023,7,"13 : 0.9921957, 13 : 0.0038253865, 7 : 0.00012146275",49012408387,
4013,45.057683,7.63023,7,"13 : 0.37939683, 13 : 0.051561784, 13 : 0.023316097",49011668543,
4014,45.057683,7.63023,7,"13 : 0.86176115, 13 : 0.027480556, 7 : 0.0087464135",49012198121,
4015,45.057683,7.63023,7,"7 : 0.107089564, 4 : 0.04864909, 13 : 0.04639307",49011680653,
4016,45.057683,7.63023,7,"3 : 0.07268328, 13 : 0.072532535, 8 : 0.051445317",49011680558,
4017,45.057683,7.63023,7,"13 : 0.6446652, 3 : 0.10648754, 14 : 0.027609563",49011680413,
4018,45.057683,7.63023,7,"13 : 0.54508376, 13 : 0.11346542, 7 : 0.032148242",49012419362,
4019,45.057683,7.63023,7,"13 : 0.43518758, 13 : 0.42758262, 7 : 0.032954264",49011679838,
4020,45.057683,7.63023,7,"13 : 0.84730357, 13 : 0.032335512, 13 : 0.020374583",49011679703,
4021,45.057683,7.63023,7,"13 : 0.5418353, 13 : 0.19842508, 9 : 0.0043958444",49012209981,
4022,45.057683,7.63023,7,"13 : 0.44233486, 13 : 0.3707957, 13 : 0.0071115717",49012418837,
4023,45.057683,7.63023,7,"13 : 0.60469234, 13 : 0.064501345, 9 : 0.025835203",49012209721,
4024,45.057683,7.63023,7,"13 : 0.8067447, 7 : 0.02993445, 13 : 0.026332384",49012209581,
4025,45.057683,7.63023,7,"13 : 0.97618574, 13 : 0.012821437, 13 : 0.00034080708",49012209341,
4026,45.057683,7.63023,7,"13 : 0.48135984, 13 : 0.12113676, 7 : 0.09878304",49012209131,
4027,45.057683,7.63023,7,"13 : 0.63104683, 13 : 0.0667382, 13 : 0.041805822",49012417717,
4028,45.057683,7.63023,7,"7 : 0.46038333, 8 : 0.062207375, 7 : 0.033891547",49012417572,
4029,45.057683,7.63023,7,"13 : 0.44566298, 13 : 0.04180773, 13 : 0.03195738",49012208376,
4030,45.057683,7.63023,7,"3 : 0.0320248, 13 : 0.030774243, 13 : 0.026973367",49012416552,
4031,45.057683,7.63023,7,"13 : 0.2811796, 13 : 0.25959307, 13 : 0.034401383",49012416382,
4032,45.057683,7.63023,7,"9 : 0.090150304, 4 : 0.052352585, 3 : 0.033426117",49012416227,
4033,45.057683,7.63023,7,"13 : 0.6056757, 13 : 0.15437771, 7 : 0.033423796",49011676228,
4034,45.057683,7.63023,7,"13 : 0.18863848, 13 : 0.11831248, 13 : 0.084862545",49012206616,
4035,45.057683,7.63023,7,"13 : 0.99614775, 10 : 4.2784937e-05, 14 : 4.0493174e-05",49012415317,
4036,45.057683,7.63023,7,"13 : 0.9270171, 13 : 0.013344164, 13 : 0.006723408",49012206306,
4037,45.057683,7.63023,7,"13 : 0.7833044, 4 : 0.082901776, 13 : 0.06974787",49011675463,
4038,45.057683,7.63023,7,"13 : 0.3650128, 2 : 0.23335911, 13 : 0.06713891",49011675328,
4039,45.057683,7.63023,7,"13 : 0.074372284, 7 : 0.069575064, 13 : 0.029600648",49012205831,
4040,45.057683,7.63023,7,"8 : 0.07136447, 7 : 0.06563396, 7 : 0.058919247",49012205686,
4041,45.057683,7.63023,7,"13 : 0.15205072, 10 : 0.1435766, 13 : 0.07978993",49012205316,
4042,45.057683,7.63023,7,"13 : 0.11337086, 13 : 0.064120024, 7 : 0.038937297",49012413787,
4043,45.057683,7.63023,7,"7 : 0.18603717, 13 : 0.082312696, 7 : 0.040218472",49012413427,
4044,45.057683,7.63023,7,"7 : 0.14541511, 13 : 0.09538694, 7 : 0.07358124",49012204346,
4045,45.057683,7.63023,7,"2 : 0.08823671, 13 : 0.0419448, 7 : 0.041278858",49012204156,
4046,45.057683,7.63023,7,"13 : 0.31561777, 2 : 0.18501891, 9 : 0.10111097",49012203936,
4047,45.057683,7.63023,7,"13 : 0.6187939, 7 : 0.08665633, 2 : 0.07533655",49012203781,
4048,45.057683,7.63023,7,"2 : 0.18852144, 13 : 0.1673867, 13 : 0.12277922",49012412437,
4049,45.057683,7.63023,7,"7 : 0.77749836, 10 : 0.13198432, 13 : 0.008104443",49012203501,
4050,45.057683,7.63023,7,"13 : 0.39233708, 13 : 0.14172222, 13 : 0.019425334",49012412022,
4051,45.057683,7.63023,7,"13 : 0.9618795, 13 : 0.011267689, 7 : 0.0006904804",49012203036,
4052,45.057683,7.63023,7,"13 : 0.9751648, 13 : 0.016017534, 13 : 0.0006178019",49012411572,
4053,45.057683,7.63023,7,"8 : 0.08537075, 13 : 0.07228981, 12 : 0.03506398",49012411177,
4054,45.057683,7.63023,7,"13 : 0.8852578, 13 : 0.020693265, 6 : 0.0013604121",49012410172,
4055,45.057683,7.63023,7,"13 : 0.53997535, 13 : 0.17145102, 9 : 0.04888472",49012409572,
4056,45.057683,7.63023,7,"13 : 0.24953131, 12 : 0.032903064, 2 : 0.017144488",49012409152,
4057,45.057683,7.63023,7,"9 : 0.48963448, 10 : 0.067031324, 14 : 0.051430438",49011669548,
4058,45.057683,7.63023,7,"13 : 0.8799695, 13 : 0.012066963, 13 : 0.0023394425",49011669428,
4059,45.057683,7.63023,7,"13 : 0.89166814, 13 : 0.048439965, 7 : 0.008052736",49012199866,
4060,45.057683,7.63023,7,"13 : 0.3801564, 7 : 0.17949288, 13 : 0.014849165",49012199636,
4061,45.057683,7.63023,7,"13 : 0.8672278, 13 : 0.034977905, 7 : 0.0058596074",49011669058,
4062,45.057683,7.63023,7,"13 : 0.6542169, 13 : 0.1331583, 13 : 0.0427925",49012199461,
4063,45.057683,7.63023,7,"9 : 0.34643164, 10 : 0.077635385, 14 : 0.032909352",49012408457,
4064,45.057683,7.63023,7,"13 : 0.90080523, 13 : 0.021809895, 7 : 0.0057292036",49012199296,
4065,45.057683,7.63023,7,"13 : 0.513355, 13 : 0.01909419, 13 : 0.015890488",49012408182,
4066,45.057683,7.63023,7,"13 : 0.80222356, 13 : 0.071742855, 13 : 0.0090895165",49012199156,
4067,45.057683,7.63023,7,"13 : 0.52881145, 13 : 0.18583974, 13 : 0.057277944",49012407967,
4068,45.057683,7.63023,7,"13 : 0.91356075, 13 : 0.033475544, 7 : 0.0073581324",49011668408,
4069,45.057683,7.63023,7,"13 : 0.5788025, 13 : 0.24837086, 7 : 0.015781676",49012198806,
4070,45.057683,7.63023,7,"13 : 0.9630841, 13 : 0.0014731686, 13 : 0.00077054213",49012198641,
4071,45.057683,7.63023,7,"13 : 0.56302375, 13 : 0.063740715, 9 : 0.03567502",49011668093,
4072,45.057683,7.63023,7,"13 : 0.7462055, 13 : 0.11481107, 8 : 0.017043682",49012407412,
4073,45.057683,7.63023,7,"13 : 0.57365227, 13 : 0.22574978, 7 : 0.09186212",49012198301,
4074,45.057683,7.63023,7,"13 : 0.95174134, 13 : 0.00056298234, 7 : 0.00046967214",49193049386,
4075,45.057683,7.63023,7,"13 : 0.10007541, 13 : 0.05678519, 13 : 0.05292969",49193246987,
4076,45.057683,7.63023,7,"2 : 0.23303199, 13 : 0.07216912, 13 : 0.047884077",49192550858,
4077,45.057683,7.63023,7,"13 : 0.24321215, 13 : 0.11368791, 2 : 0.057735976",49192550763,
4078,45.057683,7.63023,7,"13 : 0.82538307, 2 : 0.037153874, 13 : 0.031221393",49193246622,
4079,45.057683,7.63023,7,"2 : 0.40096194, 13 : 0.20289089, 13 : 0.10138263",49193246547,
4080,45.057683,7.63023,7,"2 : 0.9430374, 13 : 0.0053589023, 13 : 0.005255693",49192550448,
4081,45.057683,7.63023,7,"13 : 0.60972595, 13 : 0.05280791, 13 : 0.031307153",49192550228,
4082,45.057683,7.63023,7,"13 : 0.2561545, 13 : 0.18599078, 13 : 0.07970808",49192550043,
4083,45.057683,7.63023,7,"13 : 0.47335938, 7 : 0.21429875, 13 : 0.06867046",49192549883,
4084,45.057683,7.63023,7,"13 : 0.15469345, 2 : 0.07952271, 13 : 0.05435559",49193245992,
4085,45.057683,7.63023,7,"13 : 0.16749793, 13 : 0.15269001, 7 : 0.1502893",49192549688,
4086,45.057683,7.63023,7,"13 : 0.20227796, 7 : 0.16850878, 13 : 0.080880046",49192549603,
4087,45.057683,7.63023,7,"13 : 0.48827145, 7 : 0.092070244, 13 : 0.083970614",49193047841,
4088,45.057683,7.63023,7,"13 : 0.31912798, 2 : 0.11341969, 13 : 0.02730223",49193245632,
4089,45.057683,7.63023,7,"13 : 0.8796643, 13 : 0.021437528, 13 : 0.0072341547",49193047676,
4090,45.057683,7.63023,7,"7 : 0.1757873, 10 : 0.10068781, 7 : 0.056646295",49193245432,
4091,45.057683,7.63023,7,"7 : 0.13098389, 7 : 0.05538939, 4 : 0.038885526",49193047506,
4092,45.057683,7.63023,7,"13 : 0.4174874, 13 : 0.15734, 13 : 0.022651654",49193047396,
4093,45.057683,7.63023,7,"2 : 0.18898639, 13 : 0.13475826, 14 : 0.08023542",49193245042,
4094,45.057683,7.63023,7,"10 : 0.05812128, 13 : 0.039029136, 13 : 0.03297249",49193244917,
4095,45.057683,7.63023,7,"7 : 0.33884498, 10 : 0.0460555, 13 : 0.02657818",49193047076,
4096,45.057683,7.63023,7,"7 : 0.111759424, 13 : 0.059074655, 13 : 0.042087175",49193244697,
4097,45.057683,7.63023,7,"13 : 0.6527846, 8 : 0.01614847, 8 : 0.012916884",49193244617,
4098,45.057683,7.63023,7,"13 : 0.4037646, 13 : 0.12400035, 13 : 0.09488496",49193242657,
4099,45.057683,7.63023,7,"13 : 0.8492388, 13 : 0.07105328, 7 : 0.003106832",49193044551,
4100,45.057683,7.63023,7,"13 : 0.9595422, 13 : 0.0075937207, 7 : 0.0019299892",49192546153,
4101,45.057683,7.63023,7,"13 : 0.813921, 13 : 0.040194064, 7 : 0.002949809",49193242147,
4102,45.057683,7.63023,7,"13 : 0.91673493, 13 : 0.029014919, 7 : 0.0014340433",49193044246,
4103,45.057683,7.63023,7,"13 : 0.2714252, 13 : 0.20949703, 7 : 0.028953426",49192545843,
4104,45.057683,7.63023,7,"13 : 0.9604131, 13 : 0.007672617, 7 : 0.0007016611",49192545688,
4105,45.057683,7.63023,7,"13 : 0.93796295, 13 : 0.027145775, 7 : 0.0011792587",49193241742,
4106,45.057683,7.63023,7,"13 : 0.96836823, 13 : 0.006966495, 7 : 0.0007164623",49193043826,
4107,45.057683,7.63023,7,"13 : 0.979887, 13 : 0.00613457, 13 : 0.000290777",49193043701,
4108,45.057683,7.63023,7,"13 : 0.9022793, 13 : 0.024059884, 13 : 0.0012647017",49192545393,
4109,45.057683,7.63023,7,"13 : 0.28651783, 13 : 0.1659984, 13 : 0.022582218",49193043536,
4110,45.057683,7.63023,7,"13 : 0.97443265, 13 : 0.0056905323, 7 : 0.0012939695",49193043326,
4111,45.057683,7.63023,7,"13 : 0.7366072, 13 : 0.105494484, 13 : 0.015897853",49193241052,
4112,45.057683,7.63023,7,"13 : 0.76658165, 13 : 0.021726795, 13 : 0.0052947933",49193240847,
4113,45.057683,7.63023,7,"13 : 0.4368244, 7 : 0.039533805, 2 : 0.022277236",49193240757,
4114,45.057683,7.63023,7,"13 : 0.8100234, 13 : 0.098414466, 7 : 0.0076363636",49193240567,
4115,45.057683,7.63023,7,"13 : 0.5361795, 13 : 0.28672907, 7 : 0.0067192093",49193240482,
4116,45.057683,7.63023,7,"13 : 0.6516179, 13 : 0.15980268, 7 : 0.04279042",49193042591,
4117,45.057683,7.63023,7,"13 : 0.6947977, 13 : 0.0419306, 7 : 0.009394415",49192544238,
4118,45.057683,7.63023,7,"13 : 0.6046597, 13 : 0.30113322, 7 : 0.019677471",49192544128,
4119,45.057683,7.63023,7,"13 : 0.9401743, 13 : 0.016998682, 7 : 0.0030278368",49193240092,
4120,45.057683,7.63023,7,"13 : 0.38538644, 13 : 0.17790543, 13 : 0.017031165",49193042071,
4121,45.057683,7.63023,7,"13 : 0.7204131, 13 : 0.04424679, 13 : 0.0142396735",49192543723,
4122,45.057683,7.63023,7,"3 : 0.10671834, 8 : 0.08066266, 7 : 0.030540943",49193041806,
4123,45.057683,7.63023,7,"13 : 0.34144574, 13 : 0.33705175, 7 : 0.017044654",49193041681,
4124,45.057683,7.63023,7,"13 : 0.49276167, 13 : 0.1896149, 7 : 0.027034814",49193041586,
4125,45.057683,7.63023,7,"13 : 0.30489847, 13 : 0.13633563, 13 : 0.04658651",49193239412,
4126,45.057683,7.63023,7,"7 : 0.19407156, 2 : 0.07706841, 7 : 0.064705946",49192543138,
4127,45.057683,7.63023,7,"13 : 0.3981162, 13 : 0.19986379, 7 : 0.03349381",49193041251,
4128,45.057683,7.63023,7,"13 : 0.37727115, 13 : 0.3141963, 7 : 0.12789145",49192542908,
4129,45.057683,7.63023,7,"13 : 0.74330676, 13 : 0.13604903, 7 : 0.004181405",49193239077,
4130,45.057683,7.63023,7,"13 : 0.9451977, 13 : 0.012421764, 13 : 0.003676811",49192542733,
4131,45.057683,7.63023,7,"13 : 0.5387183, 13 : 0.26436284, 7 : 0.08304865",49193238887,
4132,45.057683,7.63023,7,"13 : 0.42743915, 13 : 0.18997693, 7 : 0.07571791",49192542523,
4133,45.057683,7.63023,7,"13 : 0.91401154, 13 : 0.037541233, 13 : 0.0011936832",49192542438,
4134,45.057683,7.63023,7,"13 : 0.6061382, 13 : 0.23918879, 13 : 0.012329258",49193238577,
4135,45.057683,7.63023,7,"13 : 0.8028529, 13 : 0.114488505, 7 : 0.0055224095",49193040446,
4136,45.057683,7.63023,7,"13 : 0.066858165, 13 : 0.0638144, 13 : 0.032070734",49193040361,
4137,45.057683,7.63023,7,"13 : 0.4092479, 13 : 0.17492127, 7 : 0.032362398",49193040206,
4138,45.057683,7.63023,7,"13 : 0.80746645, 13 : 0.082907654, 7 : 0.006745483",49193040021,
4139,45.057683,7.63023,7,"13 : 0.813362, 13 : 0.10325074, 13 : 0.0050482256",49193238072,
4140,45.057683,7.63023,7,"13 : 0.9933826, 13 : 0.0007461433, 13 : 0.00029431997",49193237992,
4141,45.057683,7.63023,7,"13 : 0.5198715, 7 : 0.2502925, 13 : 0.09522891",49193237887,
4142,45.057683,7.63023,7,"13 : 0.9390606, 13 : 0.0073796716, 7 : 0.0021856884",49193039671,
4143,45.057683,7.63023,7,"13 : 0.9586618, 13 : 0.018111639, 7 : 0.00091569446",49193039551,
4144,45.057683,7.63023,7,"13 : 0.66249245, 13 : 0.1435621, 13 : 0.019717766",49193237507,
4145,45.057683,7.63023,7,"13 : 0.45700234, 13 : 0.09718665, 13 : 0.044739936",49192541048,
4146,45.057683,7.63023,7,"13 : 0.14933111, 13 : 0.10552848, 13 : 0.08574513",49193237247,
4147,45.057683,7.63023,7,"13 : 0.7028672, 13 : 0.10543386, 13 : 0.058533207",49193237187,
4148,45.057683,7.63023,7,"13 : 0.45875406, 13 : 0.27195603, 7 : 0.051407255",49192540763,
4149,45.057683,7.63023,7,"13 : 0.8959015, 13 : 0.03959677, 7 : 0.004150927",49193236947,
4150,45.057683,7.63023,7,"13 : 0.50265175, 13 : 0.4136937, 7 : 0.012988896",49192540468,
4151,45.057683,7.63023,7,"13 : 0.13455977, 14 : 0.12378052, 13 : 0.077515334",49011677648,
4152,45.057683,7.63023,7,"7 : 0.2666683, 10 : 0.11719437, 13 : 0.04359503",49012203336,
4153,45.057683,7.63023,7,"13 : 0.91928935, 13 : 0.02097171, 7 : 0.0010920834",49012202931,
4154,45.057683,7.63023,7,"13 : 0.8279697, 13 : 0.03578881, 2 : 0.0062309057",49011671933,
4155,45.057683,7.63023,7,"13 : 0.464374, 13 : 0.0969746, 13 : 0.017530706",49012409967,
4156,45.057683,7.63023,7,"13 : 0.7446811, 13 : 0.05213244, 13 : 0.04197821",49012198491,
4157,45.057683,7.63023,7,"13 : 0.72137964, 13 : 0.20621862, 7 : 0.0060556647",49192547313,
4158,45.057683,7.63023,7,"13 : 0.221131, 13 : 0.18717954, 7 : 0.052777234",49193040121,
4159,45.057683,7.63023,7,"13 : 0.80814314, 13 : 0.09213666, 13 : 0.010262024",49193045561,
4160,45.057683,7.63023,7,"13 : 0.50868046, 13 : 0.22290823, 7 : 0.03516455",49193242942,
4161,45.057683,7.63023,7,"7 : 0.16758749, 8 : 0.09674669, 7 : 0.08815362",49192547993,
4162,45.057683,7.63023,7,"13 : 0.98390585, 13 : 0.0031081722, 7 : 0.00047097288",49193045506,
4163,45.057683,7.63023,7,"2 : 0.6279106, 7 : 0.2058179, 13 : 0.0188796",49193049496,
4164,45.057683,7.63023,7,"2 : 0.24074632, 14 : 0.051175985, 13 : 0.038732175",49192547868,
4165,45.057683,7.63023,7,"13 : 0.35915947, 13 : 0.16238637, 13 : 0.033116173",49192550138,
4166,45.057683,7.63023,7,"13 : 0.90776026, 2 : 0.00796508, 3 : 0.0028234473",49192551243,
4167,45.057683,7.63023,7,"7 : 0.07083432, 10 : 0.051678173, 7 : 0.04816756",49193244512,
4168,45.057683,7.63023,7,"13 : 0.9127278, 13 : 0.03252934, 7 : 0.0012122627",49193243167,
4169,45.057683,7.63023,7,"13 : 0.7053326, 13 : 0.14425503, 7 : 0.02813997",49193044826,
4170,45.057683,7.63023,7,"13 : 0.87493306, 7 : 0.03384831, 13 : 0.014608287",49193044916,
4171,45.057683,7.63023,7,"13 : 0.8236438, 7 : 0.08891197, 13 : 0.00825976",49193243777,
4172,45.057683,7.63023,7,"13 : 0.76927954, 13 : 0.06336544, 7 : 0.006557232",49192547533,
4173,45.057683,7.63023,7,"13 : 0.2663206, 13 : 0.09948067, 13 : 0.08347223",49193243092,
4174,45.057683,7.63023,7,"13 : 0.929929, 13 : 0.016611556, 7 : 0.004843706",49192544923,
4175,45.057683,7.63023,7,"13 : 0.20946246, 7 : 0.08868442, 10 : 0.046319183",49193045386,
4176,45.057706,7.632452,7,"13 : 0.26627624, 7 : 0.222123, 13 : 0.1298734",46295507444,
4177,45.057742,7.632442,7,"13 : 0.47527233, 13 : 0.3256617, 13 : 0.01775293",34893502846,
4178,45.057841,7.632552,7,"7 : 0.5265832, 10 : 0.04841154, 13 : 0.027384639",47304140252,
4179,45.057841,7.632552,7,"13 : 0.96181124, 2 : 0.0016410425, 13 : 0.0015968893",47304139752,
4180,45.057841,7.632552,7,"13 : 0.7779025, 13 : 0.062687404, 7 : 0.0042443485",40391473083,
4181,45.057841,7.632552,7,"13 : 0.20210366, 7 : 0.16343449, 13 : 0.10144148",46441854805,
4182,45.057841,7.632552,7,"13 : 0.30382723, 7 : 0.21414399, 13 : 0.02413687",46441854455,
4183,45.057841,7.632552,7,"13 : 0.95662, 13 : 0.0061176135, 13 : 0.0028971967",46441854265,
4184,45.057841,7.632552,7,"13 : 0.45967636, 7 : 0.26507625, 13 : 0.14978044",46441853995,
4185,45.057841,7.632552,7,"13 : 0.7095768, 7 : 0.20714042, 13 : 0.021921016",46441853685,
4186,45.057841,7.632552,7,"13 : 0.24664882, 13 : 0.11740156, 7 : 0.021730136",46441853495,
4187,45.057841,7.632552,7,"7 : 0.0916286, 13 : 0.07960569, 2 : 0.061617758",46441853325,
4188,45.057841,7.632552,7,"13 : 0.23172271, 13 : 0.045062147, 13 : 0.036166333",46441852995,
4189,45.057841,7.632552,7,"13 : 0.3890849, 13 : 0.09028374, 7 : 0.023149498",46441852735,
4190,45.057841,7.632552,7,"13 : 0.8352401, 13 : 0.013092138, 13 : 0.012855024",46441852415,
4191,45.057841,7.632552,7,"13 : 0.8542833, 13 : 0.03414613, 7 : 0.003196886",46441852275,
4192,45.057841,7.632552,7,"13 : 0.9165744, 13 : 0.022111394, 7 : 0.0028539472",46441852065,
4193,45.057841,7.632552,7,"13 : 0.23828468, 7 : 0.17132355, 13 : 0.071529664",46441851975,
4194,45.057841,7.632552,7,"13 : 0.9752704, 13 : 0.006418747, 13 : 0.0008533699",46441851375,
4195,45.057841,7.632552,7,"13 : 0.60787684, 13 : 0.040540658, 13 : 0.019109843",46441851235,
4196,45.057841,7.632552,7,"13 : 0.86039585, 13 : 0.017858453, 8 : 0.0032292549",46441851015,
4197,45.057841,7.632552,7,"13 : 0.5149672, 7 : 0.08417177, 13 : 0.059807725",46441850725,
4198,45.057841,7.632552,7,"13 : 0.35902023, 13 : 0.2210179, 7 : 0.08042458",46441850345,
4199,45.057841,7.632552,7,"13 : 0.7405322, 13 : 0.07173437, 13 : 0.004546004",46441850215,
4200,45.057841,7.632552,7,"13 : 0.36406484, 13 : 0.20195775, 7 : 0.023004372",40391467423,
4201,45.057841,7.632552,7,"13 : 0.7841923, 13 : 0.029590253, 13 : 0.009999777",46441849705,
4202,45.057841,7.632552,7,"13 : 0.55574113, 13 : 0.056456354, 13 : 0.014043927",40391466943,
4203,45.057841,7.632552,7,"13 : 0.15271306, 13 : 0.1168051, 7 : 0.07713829",40391466873,
4204,45.057841,7.632552,7,"13 : 0.58794266, 13 : 0.023068089, 3 : 0.008425641",40391466783,
4205,45.057841,7.632552,7,"13 : 0.66362464, 13 : 0.010368917, 7 : 0.009828879",32414851007,
4206,45.057841,7.632552,7,"13 : 0.5519117, 13 : 0.08738101, 13 : 0.02552216",40391466563,
4207,45.057841,7.632552,7,"13 : 0.26961565, 13 : 0.15302104, 13 : 0.032486487",32414850677,
4208,45.057841,7.632552,7,"13 : 0.24688436, 13 : 0.12853374, 7 : 0.05891743",40391466193,
4209,45.057841,7.632552,7,"13 : 0.4408708, 13 : 0.0466224, 13 : 0.036010202",47356823321,
4210,45.057841,7.632552,7,"13 : 0.92006457, 13 : 0.0040058736, 3 : 0.0007045575",40391465903,
4211,45.057841,7.632552,7,"7 : 0.47433695, 13 : 0.0400381, 7 : 0.035101723",40391465553,
4212,45.057841,7.632552,7,"13 : 0.1641909, 13 : 0.08129024, 13 : 0.058487315",47356821661,
4213,45.057841,7.632552,7,"10 : 0.5513954, 2 : 0.120345704, 14 : 0.10421356",40391464803,
4214,45.057841,7.632552,7,"13 : 0.34909436, 8 : 0.2339958, 7 : 0.048615616",47356820551,
4215,45.057841,7.632552,7,"7 : 0.20935242, 13 : 0.051025208, 13 : 0.04851013",40391463903,
4216,45.057841,7.632552,7,"13 : 0.97157055, 13 : 0.0019700495, 13 : 0.00069523265",47356818991,
4217,45.057841,7.632552,7,"13 : 0.6735801, 13 : 0.0519247, 13 : 0.033570442",40391463013,
4218,45.057841,7.632552,7,"13 : 0.2525929, 14 : 0.11072685, 7 : 0.03345642",47356817841,
4219,45.057841,7.632552,7,"13 : 0.82114315, 13 : 0.03319617, 7 : 0.007888799",40391462153,
4220,45.057841,7.632552,7,"13 : 0.54334956, 13 : 0.19986913, 7 : 0.050857328",47356816871,
4221,45.057841,7.632552,7,"13 : 0.40763536, 13 : 0.23708099, 7 : 0.035246037",40391461493,
4222,45.057841,7.632552,7,"13 : 0.9890731, 13 : 0.00053847866, 2 : 0.00020152991",40391460993,
4223,45.057841,7.632552,7,"2 : 0.13225803, 3 : 0.119412094, 4 : 0.04429033",47304133262,
4224,45.057841,7.632552,7,"13 : 0.38398635, 7 : 0.12497555, 13 : 0.024176536",47304132842,
4225,45.057841,7.632552,7,"4 : 0.43191785, 3 : 0.03587723, 7 : 0.03317546",47304132752,
4226,45.057841,7.632552,7,"13 : 0.6056483, 13 : 0.0970089, 7 : 0.012838232",47304132072,
4227,45.057841,7.632552,7,"13 : 0.68206406, 13 : 0.1029022, 13 : 0.01090531",47304131782,
4228,45.057841,7.632552,7,"13 : 0.8776098, 13 : 0.019343574, 7 : 0.002336067",47304131242,
4229,45.057841,7.632552,7,"13 : 0.71226263, 13 : 0.11159968, 7 : 0.013874587",46441851545,
4230,45.057841,7.632552,7,"13 : 0.97623765, 13 : 0.0023238559, 13 : 0.0010779898",46441850475,
4231,45.057841,7.632552,7,"13 : 0.7243245, 13 : 0.016836906, 7 : 0.0070268777",47356822711,
4232,45.057841,7.632552,7,"13 : 0.56047803, 13 : 0.040215015, 13 : 0.0377886",47356815761,
4233,45.057841,7.632552,7,"13 : 0.9661275, 13 : 0.0087781865, 2 : 0.00033984456",47356815091,
4234,45.057841,7.632552,7,"13 : 0.32255816, 7 : 0.08424406, 13 : 0.05774926",47304131342,
4235,45.072222,7.592222,8,"12 : 0.12378406, 13 : 0.07562843, 7 : 0.06396565",35725129130,
4236,45.072222,7.592222,8,"8 : 0.0998243, 13 : 0.06877548, 8 : 0.060933094",35308189323,
4237,45.072222,7.592222,8,"13 : 0.14137748, 3 : 0.11817595, 8 : 0.050242215",35308168153,
4238,45.072222,7.592222,8,"3 : 0.5130824, 8 : 0.16018273, 8 : 0.049383298",36074683616,
4239,45.072222,7.592222,8,"3 : 0.48848397, 8 : 0.20948292, 8 : 0.0896756",36116322775,
4240,45.072222,7.592222,8,"3 : 0.7154074, 8 : 0.07391992, 8 : 0.06733349",35275862414,
4241,45.072222,7.592222,8,"8 : 0.32654017, 3 : 0.1978184, 13 : 0.13434842",36116295745,
4242,45.072222,7.592222,8,"3 : 0.5338019, 8 : 0.3099865, 8 : 0.030876027",35982656621,
4243,45.072222,7.592222,8,"8 : 0.14127605, 13 : 0.08799419, 13 : 0.045560863",35982648361,
4244,45.072222,7.592222,8,"2 : 0.100179456, 13 : 0.083632685, 8 : 0.06464437",36116265715,
4245,45.072222,7.592222,8,"8 : 0.6136682, 13 : 0.07949845, 13 : 0.028517626",35308129653,
4246,45.072222,7.592222,8,"13 : 0.13077618, 13 : 0.11414511, 12 : 0.056010798",35982619091,
4247,45.072222,7.592222,8,"13 : 0.30206713, 2 : 0.084298946, 3 : 0.028220875",35308101433,
