,lat,lng,ids,predictions,label,cores
4492,45.052975,7.685301,27910567507,"8 : 0.5726886, 2 : 0.0910104, 8 : 0.032022767",0,1
4493,45.052975,7.685301,27910566707,"2 : 0.1118734, 8 : 0.092313476, 7 : 0.075058624",0,1
4494,45.052975,7.685301,27910565807,"8 : 0.7290723, 8 : 0.06834231, 8 : 0.024931855",0,1
4495,45.052975,7.685301,28887810688,"8 : 0.37612793, 8 : 0.08918848, 13 : 0.08869541",0,1
4496,45.052975,7.685301,42711991042,"7 : 0.30380458, 7 : 0.12766412, 7 : 0.05061884",0,1
4497,45.052975,7.685301,40950554970,"2 : 0.17133301, 13 : 0.051491946, 10 : 0.049393833",0,1
4498,45.052975,7.685301,28887807558,"13 : 0.5607856, 12 : 0.03734036, 12 : 0.036055665",0,1
4499,45.052975,7.685301,28887806258,"4 : 0.04991368, 5 : 0.038805697, 9 : 0.028795566",0,1
4500,45.052975,7.685301,28887804728,"2 : 0.5381504, 3 : 0.035932165, 8 : 0.02515877",0,1
4501,45.052975,7.685301,40950551820,"8 : 0.8557424, 13 : 0.0119573735, 3 : 0.0101080835",0,1
4502,45.052975,7.685301,28887802898,"8 : 0.32889885, 8 : 0.1907774, 3 : 0.09707598",0,1
4503,45.052975,7.685301,28887800328,"3 : 0.9710863, 8 : 0.0035748943, 8 : 0.0029003338",0,1
4504,45.052975,7.685301,28887797508,"7 : 0.1827233, 7 : 0.12801562",0,1
4505,45.052975,7.685301,28887796348,"7 : 0.31209162, 7 : 0.03317936",0,1
4506,45.052975,7.685301,40950545520,"2 : 0.3719486, 2 : 0.061691627, 7 : 0.050838936",0,1
4507,45.052975,7.685301,28887795138,"7 : 0.44291985, 7 : 0.078958206, 7 : 0.07860689",0,1
4508,45.052975,7.685301,28887794678,"8 : 0.7267454, 8 : 0.24701098, 2 : 0.0020500056",0,1
4509,45.052975,7.685301,42761511041,"13 : 0.52954394, 8 : 0.10693139, 14 : 0.08448163",0,1
4510,45.052975,7.685301,42043960264,"8 : 0.42092782, 13 : 0.28891292, 8 : 0.19281656",0,1
4511,45.052975,7.685301,40950541930,"9 : 0.13275589, 7 : 0.08526938, 8 : 0.07955302",0,1
4512,45.052975,7.685301,42761508581,"3 : 0.06628509, 3 : 0.0592598, 3 : 0.055320024",0,1
4513,45.052975,7.685301,27891937007,"13 : 0.9094189, 8 : 0.045978565, 9 : 0.003932511",0,1
4514,45.052975,7.685301,27891935857,"8 : 0.90353024, 3 : 0.033333283, 7 : 0.013234764",0,1
4515,45.052975,7.685301,27891934767,"8 : 0.6036703, 3 : 0.15040155, 13 : 0.074398056",0,1
4516,45.052975,7.685301,27891933227,"3 : 0.86519116, 8 : 0.030311774, 7 : 0.008296861",0,1
4517,45.052975,7.685301,27891932487,"3 : 0.64343643, 8 : 0.29668683, 8 : 0.0052862917",0,1
4518,45.052975,7.685301,40950101000,"8 : 0.72380304, 7 : 0.06889522, 3 : 0.05654102",0,1
4519,45.052975,7.685301,27891927567,"8 : 0.6827956, 3 : 0.15642162, 13 : 0.072252445",0,1
4520,45.052975,7.685301,28887176508,"7 : 0.53931034, 8 : 0.27579316, 3 : 0.06538631",0,1
4521,45.052975,7.685301,27891924977,"8 : 0.67641604, 7 : 0.15790392, 8 : 0.031800773",0,1
4522,45.052975,7.685301,27891923627,"8 : 0.35720655, 7 : 0.33164796, 8 : 0.047856826",0,1
4523,45.052975,7.685301,27891921937,"7 : 0.69249886, 7 : 0.046476014, 7 : 0.018376466",0,1
4524,45.052975,7.685301,28887172758,"8 : 0.36154696, 7 : 0.0869368, 7 : 0.07234877",0,1
4525,45.052975,7.685301,27891919897,"1 : 0.19394629, 9 : 0.120201744, 5 : 0.07464901",0,1
4526,45.052975,7.685301,27891919427,"8 : 0.3636404, 8 : 0.06865128, 8 : 0.058317896",0,1
4527,45.052975,7.685301,40950091120,"8 : 0.802904, 3 : 0.10722112, 8 : 0.0147397835",0,1
4528,45.052975,7.685301,27891917937,"8 : 0.9426021, 7 : 0.022179179, 3 : 0.011121348",0,1
4529,45.052975,7.685301,28887168778,"8 : 0.80829155, 13 : 0.053798683, 8 : 0.02451822",0,1
4530,45.052975,7.685301,27891916517,"8 : 0.8677633, 8 : 0.009490444, 8 : 0.008091919",0,1
4531,45.052975,7.685301,27891915947,"8 : 0.90912056, 7 : 0.02951588, 8 : 0.008670985",0,1
4532,45.052975,7.685301,27891915607,"8 : 0.8020256, 3 : 0.02462695, 8 : 0.019291708",0,1
4533,45.052975,7.685301,27891914627,"8 : 0.50545347, 13 : 0.15269756, 3 : 0.13930492",0,1
4534,45.052975,7.685301,42711507212,"8 : 0.28244528, 13 : 0.23299725, 13 : 0.09429692",0,1
4535,45.052975,7.685301,42711506902,"8 : 0.8670639, 3 : 0.032631636, 13 : 0.031972602",0,1
4536,45.052975,7.685301,42783041931,"7 : 0.16582741, 7 : 0.11551055, 7 : 0.04477404",0,1
4537,45.052975,7.685301,42065199624,"7 : 0.2511366, 7 : 0.18769473, 7 : 0.11607843",0,1
4538,45.052975,7.685301,41882484515,"8 : 0.94706476, 3 : 0.01150309, 9 : 0.0031635533",0,1
4539,45.052975,7.685301,28909610478,"8 : 0.88738966, 8 : 0.038878698, 7 : 0.00971968",0,1
4540,45.052975,7.685301,28909608388,"7 : 0.24276133, 8 : 0.1828197, 7 : 0.10748425",0,1
4541,45.052975,7.685301,27914316517,"3 : 0.5347992, 8 : 0.048391007, 7 : 0.03168215",0,1
4542,45.052975,7.685301,40972265760,"8 : 0.50373167, 8 : 0.1424925, 7 : 0.07172776",0,1
4543,45.052975,7.685301,42065768214,"8 : 0.25888503, 8 : 0.08392243, 4 : 0.0793595",0,1
4544,45.052975,7.685301,40972262740,"8 : 0.85502565, 7 : 0.035528537, 3 : 0.010341816",0,1
4545,45.052975,7.685301,42065763034,"14 : 0.58865345, 3 : 0.029969716, 7 : 0.021323213",0,1
4546,45.052975,7.685301,40972260240,"7 : 0.8035727, 7 : 0.016689338, 7 : 0.015257262",0,1
4547,45.052975,7.685301,42065762174,"8 : 0.3185129, 8 : 0.20987266, 7 : 0.13721493",0,1
4548,45.052975,7.685301,42732887362,"7 : 0.40712276, 8 : 0.21562523, 8 : 0.07321587",0,1
4549,45.052975,7.685301,40971731360,"3 : 0.13359278, 2 : 0.06182215, 12 : 0.02047736",0,1
4550,45.052975,7.685301,42732885142,"7 : 0.100890264, 2 : 0.100149244, 7 : 0.065868355",0,1
4551,45.052975,7.685301,40971730350,"7 : 0.3344363, 7 : 0.28927377",0,1
4552,45.052975,7.685301,42732883452,"7 : 0.9488195, 7 : 0.0031153834",0,1
4553,45.052975,7.685301,40971729280,"7 : 0.10545642, 7 : 0.14876825",0,1
4554,45.052975,7.685301,42732882712,"7 : 0.28315628, 7 : 0.006690022",0,1
4555,45.052975,7.685301,40971728600,"3 : 0.5264338, 8 : 0.32707536, 8 : 0.011746943",0,1
4556,45.052975,7.685301,42732881882,"8 : 0.6237772, 13 : 0.28583178, 9 : 0.010357439",0,1
4557,45.052975,7.685301,42783054031,"3 : 0.8165271, 8 : 0.03508522, 7 : 0.014853389",0,1
4558,45.052975,7.685301,40971726420,"12 : 0.17621414, 8 : 0.12358349, 8 : 0.04556248",0,1
4559,45.052975,7.685301,42783052731,"8 : 0.9763569, 3 : 0.004559674, 8 : 0.0027054658",0,1
4560,45.052975,7.685301,27913815077,"8 : 0.8654717, 7 : 0.041271333, 3 : 0.039022107",0,1
4561,45.052975,7.685301,27913813757,"7 : 0.5896694, 2 : 0.1413048, 2 : 0.05347906",0,1
4562,45.052975,7.685301,40971718610,"8 : 0.88653475, 7 : 0.039214518, 8 : 0.018191222",0,1
4563,45.052975,7.685301,27913811607,"8 : 0.5548392, 8 : 0.05661319, 8 : 0.047335032",0,1
4564,45.052975,7.685301,40971716430,"13 : 0.8956332, 8 : 0.02088617, 13 : 0.01115671",0,1
4565,45.052975,7.685301,27913810507,"13 : 0.7582227, 8 : 0.07128143, 13 : 0.015888173",0,1
4566,45.052975,7.685301,40971715010,"13 : 0.7937966, 9 : 0.059132595, 8 : 0.04268322",0,1
4567,45.052975,7.685301,41881865435,"8 : 0.6354064, 13 : 0.14036965, 8 : 0.12587029",0,1
4568,45.052975,7.685301,41881862465,"7 : 0.34718096, 8 : 0.2297002, 7 : 0.09052297",0,1
4569,45.052975,7.685301,40971712420,"7 : 0.58400965, 2 : 0.058629874, 7 : 0.029120238",0,1
4570,45.052975,7.685301,27913807427,"7 : 0.099853024, 7 : 0.08426293, 7 : 0.08121823",0,1
4571,45.052975,7.685301,41881860255,"7 : 0.13927948, 2 : 0.1066822, 2 : 0.08004634",0,1
4572,45.052975,7.685301,42783042891,"7 : 0.9453266, 7 : 0.0153333545, 14 : 0.013641839",0,1
4573,45.052975,7.685301,42065202224,"7 : 0.97544223, 7 : 0.0027937414, 7 : 0.0014178369",0,1
4574,45.052975,7.685301,40970878230,"8 : 0.825793, 8 : 0.032275498, 13 : 0.02773185",0,1
4575,45.052975,7.685301,40970876640,"8 : 0.40237474, 1 : 0.1726854, 8 : 0.100849435",0,1
4576,45.052975,7.685301,41881012285,"8 : 0.34281462, 8 : 0.21668719, 7 : 0.045101535",0,1
4577,45.052975,7.685301,40970874800,"8 : 0.14737217, 3 : 0.12870386, 2 : 0.06095078",0,1
4578,45.052975,7.685301,28908212638,"8 : 0.5040411, 13 : 0.2458123, 8 : 0.13921613",0,1
4579,45.052975,7.685301,40970873570,"8 : 0.4439131, 13 : 0.28673705, 8 : 0.085091904",0,1
4580,45.052975,7.685301,28908208698,"7 : 0.4345631, 8 : 0.43333605, 8 : 0.02795878",0,1
4581,45.052975,7.685301,28908204848,"8 : 0.88270736, 13 : 0.02915519, 8 : 0.026408412",0,1
4582,45.052975,7.685301,42782228291,"8 : 0.5420997, 7 : 0.33527774, 3 : 0.012037645",0,1
4583,45.052975,7.685301,28908201958,"1 : 0.22065322, 11 : 0.18784244, 4 : 0.12113981",0,1
4584,45.052975,7.685301,42782224981,"13 : 0.6463979, 8 : 0.29379383, 3 : 0.016846182",0,1
4585,45.052975,7.685301,42064378984,"8 : 0.6832781, 13 : 0.04102005, 2 : 0.012734387",0,1
4586,45.052975,7.685301,42782220251,"8 : 0.79865575, 13 : 0.07233318, 7 : 0.005334893",0,1
4587,45.052975,7.685301,42064375874,"13 : 0.81522095, 8 : 0.08374985, 8 : 0.017869532",0,1
4588,45.052975,7.685301,42782217131,"8 : 0.70500165, 7 : 0.045565035, 8 : 0.035819706",0,1
4589,45.052975,7.685301,42782214931,"1 : 0.67011744, 1 : 0.051165737, 1 : 0.018688938",0,1
4590,45.052975,7.685301,27910591617,"8 : 0.60427517, 13 : 0.3403372, 8 : 0.011790999",0,1
4591,45.052975,7.685301,42061932154,"8 : 0.75157815, 7 : 0.0733863, 8 : 0.034220815",0,1
4592,45.052975,7.685301,27910584717,"13 : 0.826303, 8 : 0.10835104, 8 : 0.008847142",0,1
4593,45.052975,7.685301,42061927744,"7 : 0.09865776, 13 : 0.048670676, 8 : 0.023872117",0,1
4594,45.052975,7.685301,40968599870,"8 : 0.40441144, 8 : 0.3508294, 2 : 0.09957732",0,1
4595,45.052975,7.685301,27910558917,"8 : 0.6555375, 13 : 0.20311855, 3 : 0.019311236",0,1
4596,45.052975,7.685301,41856987885,"8 : 0.8608251, 13 : 0.10568702, 6 : 0.0010400157",0,1
4597,45.052975,7.685301,27888326357,"9 : 0.6517659, 9 : 0.094929144, 9 : 0.02283765",0,1
4598,45.052975,7.685301,41856984545,"8 : 0.4938336, 13 : 0.31698623, 9 : 0.004614766",0,1
4599,45.052975,7.685301,27888324727,"2 : 0.63576305, 7 : 0.20342487, 5 : 0.01785136",0,1
4600,45.052975,7.685301,42039745104,"9 : 0.56511736, 5 : 0.07619262, 13 : 0.052526496",0,1
4601,45.052975,7.685301,28883705848,"9 : 0.18218663, 5 : 0.1748317, 9 : 0.15048413",0,1
4602,45.052975,7.685301,27888321477,"8 : 0.8592297, 8 : 0.028542759, 3 : 0.020686552",0,1
4603,45.052975,7.685301,28883702708,"7 : 0.22198775, 7 : 0.16415483, 7 : 0.07207877",0,1
4604,45.052975,7.685301,27888319877,"7 : 0.82068413, 7 : 0.014248796, 7 : 0.008889584",0,1
4605,45.052975,7.685301,28883701928,"13 : 0.75562274, 8 : 0.08745934, 8 : 0.024031233",0,1
4606,45.052975,7.685301,40946662590,"2 : 0.5461167, 13 : 0.060479965, 13 : 0.013926785",0,1
4607,45.052975,7.685301,41856972735,"13 : 0.9046719, 8 : 0.040293086, 13 : 0.0065466217",0,1
4608,45.052975,7.685301,27888314757,"7 : 0.48263654, 7 : 0.13355532, 7 : 0.050324142",0,1
4609,45.052975,7.685301,41856970585,"7 : 0.15655215, 7 : 0.07334059, 7 : 0.06516235",0,1
4610,45.052975,7.685301,42757575601,"7 : 0.80736655, 8 : 0.025459485, 7 : 0.018225484",0,1
4611,45.052975,7.685301,42707763012,"2 : 0.3889, 7 : 0.27544442, 7 : 0.046620645",0,1
4612,45.052975,7.685301,42757574991,"13 : 0.59163827, 8 : 0.15073773, 8 : 0.04729733",0,1
4613,45.052975,7.685301,42757573601,"8 : 0.4927737, 13 : 0.33263224, 7 : 0.013101509",0,1
4614,45.052975,7.685301,42757572301,"8 : 0.30980912, 13 : 0.2561803, 7 : 0.09310077",0,1
4615,45.052975,7.685301,42707759822,"8 : 0.74668634, 2 : 0.028459635, 2 : 0.008723459",0,1
4616,45.052975,7.685301,41856959335,"3 : 0.41590968, 8 : 0.3458574, 13 : 0.07064988",0,1
4617,45.052975,7.685301,42707757952,"8 : 0.35696006, 13 : 0.3005687, 8 : 0.20575581",0,1
4618,45.052975,7.685301,42757570161,"8 : 0.6346495, 3 : 0.2747735, 7 : 0.026301866",0,1
4619,45.052975,7.685301,42707757032,"8 : 0.079446845, 7 : 0.035211314, 9 : 0.031927817",0,1
4620,45.052975,7.685301,42757568981,"6 : 0.107861854, 8 : 0.068552926, 6 : 0.060256172",0,1
4621,45.052975,7.685301,40931505860,"7 : 0.36209536, 7 : 0.1914667, 7 : 0.041809466",0,1
4622,45.052975,7.685301,40931505470,"7 : 0.350581, 9 : 0.05409202, 7 : 0.04891696",0,1
4623,45.052975,7.685301,40931503880,"10 : 0.105904445, 8 : 0.06594741, 2 : 0.04019223",0,1
4624,45.052975,7.685301,40931502460,"1 : 0.7494857, 11 : 0.13780057, 1 : 0.064311214",0,1
4625,45.052975,7.685301,40931500920,"8 : 0.8912615, 13 : 0.021307085, 3 : 0.011576167",0,1
4626,45.052975,7.685301,41842441605,"8 : 0.8105183, 13 : 0.07745198, 8 : 0.013310468",0,1
4627,45.052975,7.685301,40931497730,"11 : 0.97211975, 1 : 0.010225913, 11 : 0.0012457136",0,1
4628,45.052975,7.685301,40931496630,"12 : 0.11746145, 2 : 0.11423488, 7 : 0.07971462",0,1
4629,45.052975,7.685301,41842439305,"3 : 0.28704858, 8 : 0.20024252, 8 : 0.043912567",0,1
4630,45.052975,7.685301,41842438575,"8 : 0.72226954, 13 : 0.08445567, 8 : 0.0771906",0,1
4631,45.052975,7.685301,40931493000,"8 : 0.56197184, 6 : 0.030685006, 7 : 0.025718335",0,1
4632,45.052975,7.685301,41842437105,"8 : 0.47160438, 3 : 0.25616476, 13 : 0.044910233",0,1
4633,45.052975,7.685301,41842436425,"8 : 0.46063817, 13 : 0.07998346, 3 : 0.048189644",0,1
4634,45.052975,7.685301,42742207411,"8 : 0.8871074, 3 : 0.033296153, 8 : 0.010970889",0,1
4635,45.052975,7.685301,42692767692,"13 : 0.423888, 8 : 0.25427204, 7 : 0.1763022",0,1
4636,45.052975,7.685301,42024815924,"8 : 0.9452281, 8 : 0.028877452, 13 : 0.0021101262",0,1
4637,45.052975,7.685301,42742204401,,0,1
4638,45.052975,7.685301,42024813864,"8 : 0.89714915, 3 : 0.036293693, 7 : 0.023049036",0,1
4639,45.052975,7.685301,42024813324,"8 : 0.82709986, 8 : 0.05654393, 13 : 0.012855055",0,1
4640,45.052975,7.685301,42024812814,"8 : 0.88418734, 13 : 0.04793697, 7 : 0.01617197",0,1
4641,45.052975,7.685301,42024812294,"2 : 0.14096707, 12 : 0.13033935, 12 : 0.05301795",0,1
4642,45.052975,7.685301,42024811934,,0,1
4643,45.052975,7.685301,42024810184,"8 : 0.4899201, 13 : 0.34636366, 3 : 0.049842626",0,1
4644,45.052975,7.685301,42024809614,"8 : 0.9032455, 3 : 0.013654958, 8 : 0.006351481",0,1
4645,45.052975,7.685301,42024809344,"8 : 0.6554836, 13 : 0.15624484, 8 : 0.06877892",0,1
4646,45.052975,7.685301,42024808394,"2 : 0.61006814, 4 : 0.032751106, 8 : 0.012052161",0,1
4647,45.052975,7.685301,42024808294,"8 : 0.3983979, 3 : 0.38453823, 8 : 0.035846032",0,1
4648,45.052975,7.685301,42024807984,"3 : 0.8098698, 8 : 0.08519472, 7 : 0.02938824",0,1
4649,45.052975,7.685301,42742193651,"8 : 0.9220062, 13 : 0.014342042, 3 : 0.013740452",0,1
4650,45.052975,7.685301,42024807614,"2 : 0.18164372, 8 : 0.052484464, 9 : 0.03781504",0,1
4651,45.052975,7.685301,42742192021,"8 : 0.6366266, 7 : 0.10818879, 3 : 0.09442129",0,1
4652,45.052975,7.685301,42742191381,"7 : 0.30587226, 8 : 0.2499146, 8 : 0.031782836",0,1
4653,45.052975,7.685301,42692215792,"8 : 0.21291164, 8 : 0.20601426, 8 : 0.09543671",0,1
4654,45.052975,7.685301,42692215552,"13 : 0.9123438, 8 : 0.02685516, 8 : 0.019409014",0,1
4655,45.052975,7.685301,42692214982,"8 : 0.89429015, 13 : 0.0164566, 7 : 0.015209992",0,1
4656,45.052975,7.685301,42692214502,"8 : 0.31754786, 13 : 0.17180756, 7 : 0.10281361",0,1
4657,45.052975,7.685301,28868188768,"13 : 0.7177986, 8 : 0.21446732, 8 : 0.010548239",0,1
4658,45.052975,7.685301,42692213652,"8 : 0.66878414, 13 : 0.15461859, 3 : 0.041989367",0,1
4659,45.052975,7.685301,28868187508,"3 : 0.39499927, 7 : 0.38462532, 8 : 0.06544676",0,1
4660,45.052975,7.685301,42692212432,"13 : 0.85768396, 8 : 0.12377633, 8 : 0.0038208417",0,1
4661,45.052975,7.685301,28868183998,"8 : 0.7528601, 8 : 0.056482982, 13 : 0.051358398",0,1
4662,45.052975,7.685301,40930965830,"8 : 0.90888697, 7 : 0.03419202, 13 : 0.00969184",0,1
4663,45.052975,7.685301,28868182498,"8 : 0.4549732, 3 : 0.16984229, 3 : 0.061452143",0,1
4664,45.052975,7.685301,40930965300,"8 : 0.46464512, 7 : 0.4430868, 13 : 0.017067764",0,1
4665,45.052975,7.685301,42741614621,"13 : 0.67249024, 8 : 0.18760176, 8 : 0.008507728",0,1
4666,45.052975,7.685301,40930964600,"3 : 0.21573107, 8 : 0.15715678, 4 : 0.10046534",0,1
4667,45.052975,7.685301,40930964110,"7 : 0.49609846, 8 : 0.41124126, 8 : 0.008866641",0,1
4668,45.052975,7.685301,42692206372,"8 : 0.5995476, 8 : 0.061058253, 13 : 0.044747774",0,1
4669,45.052975,7.685301,40930963030,"8 : 0.74408156, 7 : 0.05423206, 3 : 0.041114192",0,1
4670,45.052975,7.685301,42741608861,"8 : 0.81213814, 13 : 0.11386805, 8 : 0.03612016",0,1
4671,45.052975,7.685301,42692203802,"9 : 0.27416477, 3 : 0.2292119, 8 : 0.20330302",0,1
4672,45.052975,7.685301,27872521407,"8 : 0.07531483, 3 : 0.07440658, 13 : 0.07256227",0,1
4673,45.052975,7.685301,42741605711,"3 : 0.08975771, 8 : 0.0861972, 8 : 0.0852197",0,1
4674,45.052975,7.685301,28887801568,"8 : 0.57926923, 8 : 0.12172415, 8 : 0.04037993",0,1
4675,45.052975,7.685301,28887798198,"2 : 0.226747, 2 : 0.10816571, 7 : 0.08157807",0,1
4676,45.052975,7.685301,28887797128,"7 : 0.6379569, 9 : 0.22282721, 7 : 0.021221573",0,1
4677,45.052975,7.685301,28887794078,"3 : 0.06088163, 7 : 0.055335272, 7 : 0.04343083",0,1
4678,45.052975,7.685301,28887791908,"7 : 0.9983719, 7 : 0.00018284614, 12 : 0.00013691123",0,1
4679,45.052975,7.685301,27891934147,"8 : 0.43194106, 8 : 0.057347536, 8 : 0.03894592",0,1
4680,45.052975,7.685301,27891931007,"8 : 0.8216806, 3 : 0.049224563, 7 : 0.03694614",0,1
4681,45.052975,7.685301,40950098990,"7 : 0.61906475, 8 : 0.07298948, 8 : 0.037482254",0,1
4682,45.052975,7.685301,41882481975,"8 : 0.910947, 8 : 0.017485237, 13 : 0.007060515",0,1
4683,45.052975,7.685301,27914318847,"11 : 0.87367547, 1 : 0.059969548, 1 : 0.024012756",0,1
4684,45.052975,7.685301,42065765994,"7 : 0.41779938, 7 : 0.11237526, 2 : 0.054493155",0,1
4685,45.052975,7.685301,42065764234,"8 : 0.7075088, 7 : 0.13732272, 3 : 0.008325809",0,1
4686,45.052975,7.685301,41882468655,"13 : 0.5974691, 8 : 0.29959518, 8 : 0.011442664",0,1
4687,45.052975,7.685301,27913812667,"7 : 0.48510537, 8 : 0.27596775, 8 : 0.056096252",0,1
4688,45.052975,7.685301,40971713330,"2 : 0.25301692, 3 : 0.10126175, 7 : 0.037307188",0,1
4689,45.052975,7.685301,41881860965,"7 : 0.70703626, 8 : 0.05906616, 7 : 0.025197728",0,1
4690,45.052975,7.685301,41881012585,"8 : 0.6559886, 13 : 0.037620135, 8 : 0.033714224",0,1
4691,45.052975,7.685301,28908210508,"8 : 0.7741613, 13 : 0.060063183, 7 : 0.015775848",0,1
4692,45.052975,7.685301,28908209488,"8 : 0.6585922, 7 : 0.252717, 3 : 0.007374279",0,1
4693,45.052975,7.685301,28908206838,"8 : 0.6671328, 13 : 0.10603852, 8 : 0.02728775",0,1
4694,45.052975,7.685301,28908205178,"8 : 0.32501122, 8 : 0.11387346, 13 : 0.083542295",0,1
4695,45.052975,7.685301,42782225381,"3 : 0.20345509, 14 : 0.030100243, 9 : 0.02427129",0,1
4696,45.052975,7.685301,42064380654,"8 : 0.7369431, 13 : 0.13967429, 8 : 0.045716487",0,1
4697,45.052975,7.685301,42731959622,"8 : 0.7310833, 7 : 0.15260969, 8 : 0.010519911",0,1
4698,45.052975,7.685301,40968604790,"5 : 0.603864, 8 : 0.13785231, 2 : 0.019779084",0,1
4699,45.052975,7.685301,40968602660,"2 : 0.7823722, 6 : 0.05055921, 8 : 0.019179337",0,1
4700,45.052975,7.685301,27910561017,"7 : 0.49029878, 3 : 0.13119717, 7 : 0.034742065",0,1
4701,45.052975,7.685301,41856980775,"13 : 0.81748354, 8 : 0.09823826, 8 : 0.0024023338",0,1
4702,45.052975,7.685301,41856975045,"13 : 0.5887264, 8 : 0.050576385, 13 : 0.048256114",0,1
4703,45.052975,7.685301,42707764152,"13 : 0.70720834, 8 : 0.0804779, 13 : 0.06290113",0,1
4704,45.052975,7.685301,42707760572,"2 : 0.14234343, 4 : 0.07428151, 7 : 0.069475375",0,1
4705,45.052975,7.685301,42757571681,"13 : 0.35042667, 8 : 0.33021256, 8 : 0.1368915",0,1
4706,45.052975,7.685301,40931505140,"9 : 0.14740172, 8 : 0.11107536, 8 : 0.07268837",0,1
4707,45.052975,7.685301,41842440185,"9 : 0.99966395, 13 : 6.453103e-05, 7 : 5.867609e-05",0,1
4708,45.052975,7.685301,42742205821,"8 : 0.86674726, 7 : 0.05525055, 3 : 0.036951125",0,1
4709,45.052975,7.685301,42024811254,"8 : 0.17211416, 8 : 0.13305838, 13 : 0.08875542",0,1
4710,45.052975,7.685301,27873093467,"8 : 0.33424026, 8 : 0.2627766, 4 : 0.020275218",0,1
4711,45.052975,7.685301,42692211912,"8 : 0.77685314, 9 : 0.06625888, 13 : 0.029169703",0,1
4712,45.052975,7.685301,40930966770,"8 : 0.5560454, 3 : 0.146696, 7 : 0.05432783",0,1
4713,45.052975,7.685301,27872520777,"3 : 0.29184815, 7 : 0.08876655, 8 : 0.08501268",0,1
4714,45.052975,7.685301,41860570585,"7 : 0.19811869, 8 : 0.16252619, 3 : 0.11043315",0,1
4715,45.052975,7.685301,42761529161,"2 : 0.17838988, 3 : 0.139337, 13 : 0.049256243",0,1
4716,45.052975,7.685301,42761518981,"8 : 0.89596677, 3 : 0.021172753, 8 : 0.011302536",0,1
4717,45.052975,7.685301,27910564837,"8 : 0.52890086, 8 : 0.08443441, 8 : 0.021566233",0,1
4718,45.052975,7.685301,27910562647,"8 : 0.81405956, 13 : 0.110650495, 8 : 0.020661747",0,1
4719,45.052975,7.685301,27910563957,"8 : 0.833418, 3 : 0.018318977, 7 : 0.010429375",0,1
4720,45.052975,7.685301,40930966490,"8 : 0.3718901, 3 : 0.33973056, 13 : 0.12451669",0,1
4721,45.052975,7.685301,42024810724,"8 : 0.9544542, 3 : 0.011896467, 7 : 0.010667195",0,1
4722,45.052975,7.685301,42024814434,"8 : 0.1656082, 7 : 0.1492189, 3 : 0.12411356",0,1
4723,45.052975,7.685301,42707759202,"8 : 0.6750498, 13 : 0.12287334, 3 : 0.116808735",0,1
4724,45.052975,7.685301,42707762002,"3 : 0.43759525, 7 : 0.3968313, 8 : 0.03231691",0,1
4725,45.052975,7.685301,27910586987,"8 : 0.124040835, 6 : 0.08041676, 13 : 0.07571102",0,1
4726,45.052975,7.685301,28908198828,"8 : 0.9226637, 13 : 0.0384879, 3 : 0.001982308",0,1
4727,45.052975,7.685301,40971719860,"8 : 0.8489007, 3 : 0.09470469, 7 : 0.006385182",0,1
4728,45.052975,7.685301,40971723000,"8 : 0.7379182, 8 : 0.12331104, 13 : 0.03685912",0,1
4729,45.052975,7.685301,40971733460,"7 : 0.91743827, 7 : 0.0063024815, 2 : 0.0037814402",0,1
4730,45.053019,7.650347,32918527256,"4 : 0.12927125, 5 : 0.09485567, 2 : 0.06857179",0,1
4731,45.053026,7.686213,44873541414,"9 : 0.8088627, 5 : 0.012134566, 5 : 0.0077819135",0,1
4732,45.053055,7.68,48239214567,"4 : 0.4627472, 12 : 0.087263286, 6 : 0.025731515",0,1
4733,45.05309,7.685043,43321998760,"6 : 0.6981067, 6 : 0.016697757, 5 : 0.011905629",0,1
4734,45.05309,7.685043,31261554478,"6 : 0.94982874, 6 : 0.0026966287, 6 : 0.0014000437",0,1
4735,45.05309,7.685043,45135245341,"6 : 0.8582149, 6 : 0.03509428, 6 : 0.033831224",0,1
4736,45.05309,7.685043,30197249727,"6 : 0.513656, 6 : 0.20572564, 6 : 0.018262913",0,1
4737,45.05309,7.685043,44414270394,"6 : 0.47090217, 6 : 0.2939785, 6 : 0.059120998",0,1
4738,45.0531,7.688177,45765861794,"1 : 0.7763426, 1 : 0.08534977, 5 : 0.01174841",0,1
4739,45.053105,7.684607,31496552193,"6 : 0.922128, 6 : 0.0017866398, 13 : 0.001011752",0,1
4740,45.053154,7.687618,31987876493,"13 : 0.8634217, 8 : 0.07124941, 8 : 0.0056384536",0,1
4741,45.053211,7.686138,31738909698,"6 : 0.96829873, 13 : 0.0015541635, 6 : 0.0007117023",0,1
4742,45.053213,7.685172,27406369399,"11 : 0.35565263, 1 : 0.08841065, 12 : 0.034472596",0,1
4743,45.053288,7.645003,40048524900,"8 : 0.8018867, 8 : 0.052234404, 8 : 0.0424953",0,1
4744,45.053288,7.645003,27240274967,"8 : 0.8943652, 8 : 0.031331208, 8 : 0.0068017393",0,1
4745,45.053288,7.645003,48763976301,"8 : 0.6931259, 8 : 0.12653404, 8 : 0.06118877",0,1
4746,45.053288,7.645003,48876692571,"8 : 0.5379022, 8 : 0.21954519, 8 : 0.043228164",0,1
4747,45.053288,7.645003,49243193401,"8 : 0.4557342, 8 : 0.17510667, 8 : 0.078796916",0,1
