id,predictions,CLUSTER_ID
2.16901002153746E+018,"13 : 0.09140208, 12 : 0.064728566, 2 : 0.06422742",0
2.16895418743463E+018,"2 : 0.10577959, 9 : 0.08966539, 13 : 0.0806335",0
2.16892882922402E+018,"13 : 0.9804637, 13 : 0.004189601, 13 : 0.0015457018",0
2.16884540709497E+018,"2 : 0.40071955, 5 : 0.22573517, 3 : 0.13259357",0
2.16853262649601E+018,"2 : 0.5068934, 13 : 0.09780932, 3 : 0.04186619",0
2.16838902277739E+018,"7 : 0.5150623, 12 : 0.26096585, 2 : 0.15462305",0
2.16832846816999E+018,"2 : 0.7796246, 2 : 0.049079604, 7 : 0.046936154",0
2.16827153575269E+018,"7 : 0.7987083, 7 : 0.03031993, 2 : 0.022546656",0
2.16825449819627E+018,"3 : 0.2102531, 2 : 0.06748853, 7 : 0.054242622",0
2.16823052682533E+018,"2 : 0.28093693, 2 : 0.1967297, 7 : 0.07043604",0
2.16818176646292E+018,"7 : 0.08547799, 2 : 0.061570458, 2 : 0.052280337",0
2.16813342455292E+018,"3 : 0.25045112, 3 : 0.21866392, 2 : 0.062527",0
2.16773720735246E+018,"14 : 0.1440127, 13 : 0.13298735, 12 : 0.03496353",0
2.16763153538413E+018,"4 : 0.2196608, 4 : 0.122844376, 2 : 0.075321406",0
2.16758542245223E+018,"2 : 0.6461723, 7 : 0.13409644, 7 : 0.022577355",0
2.16748986460565E+018,"7 : 0.6743623, 12 : 0.138152, 7 : 0.054711428",0
2.16745919793531E+018,"12 : 0.19583303, 12 : 0.14810863, 12 : 0.07633106",0
2.16738706931032E+018,"2 : 0.14384465, 2 : 0.07633913, 2 : 0.07578566",0
2.16691808869462E+018,"12 : 0.49870667, 13 : 0.057058115, 12 : 0.051687244",0
2.16457379491675E+018,"10 : 0.6819756, 11 : 0.0322645, 9 : 0.020337246",0
2.16344396456116E+018,"9 : 0.13479333, 7 : 0.062412087, 7 : 0.032590367",0
2.16318945261539E+018,"4 : 0.16843058, 7 : 0.16025215, 3 : 0.06194283",0
2.16307199294438E+018,"7 : 0.39480034, 4 : 0.10256458, 3 : 0.06958738",0
2.16273718979284E+018,"8 : 0.17060646, 4 : 0.05362504, 7 : 0.050923746",0
2.16266862974E+018,"12 : 0.1266695, 13 : 0.046795834, 7 : 0.04656772",0
2.16261497449363E+018,"13 : 0.81558913, 11 : 0.094216205, 13 : 0.028342342",0
2.16256500343822E+018,"2 : 0.39029318, 13 : 0.23813532, 13 : 0.03478212",0
2.16192723197525E+018,"7 : 0.1683238, 7 : 0.05054824, 7 : 0.026156042",0
2.16124614367631E+018,"13 : 0.83110315, 9 : 0.03943892, 4 : 0.010528409",0
2.16100146371171E+018,"9 : 0.31306773, 2 : 0.2978253, 3 : 0.10288034",0
2.15984473670022E+018,"8 : 0.21292184, 13 : 0.03730752, 8 : 0.032562766",0
2.15937683613638E+018,"2 : 0.4197067, 2 : 0.15383185, 7 : 0.021517906",0
2.15906332409914E+018,"13 : 0.9148225, 13 : 0.029623548, 13 : 0.017727304",0
2.15894246295827E+018,"9 : 0.39999112, 13 : 0.030460365, 10 : 0.026734278",0
2.15891135686573E+018,"12 : 0.10726341, 6 : 0.094880015, 13 : 0.046652123",0
2.15885832724844E+018,"2 : 0.25486833, 3 : 0.17669734, 7 : 0.08417492",0
2.158776779837E+018,"13 : 0.96953166, 13 : 0.012014402, 13 : 0.0069313156",0
2.15867448700509E+018,"9 : 0.37691683, 3 : 0.11986019, 2 : 0.117960304",0
2.15828106856275E+018,"7 : 0.37822542, 7 : 0.16448183, 7 : 0.07778109",0
2.15822701323683E+018,"5 : 0.059358705, 12 : 0.052330498, 4 : 0.038130436",0
2.15822103582359E+018,"7 : 0.089185484, 2 : 0.079395145, 2 : 0.076550245",0
2.15804636239927E+018,"13 : 0.35861894, 13 : 0.03780771, 8 : 0.02761152",0
2.1579853584035E+018,"2 : 0.37546015, 2 : 0.18829155, 2 : 0.043139204",0
2.15753650428974E+018,"2 : 0.12458505, 13 : 0.115216285, 8 : 0.11252107",0
2.15748358167735E+018,"3 : 0.3189116, 3 : 0.059300102, 2 : 0.050129224",0
2.15735712782447E+018,"7 : 0.58727926, 2 : 0.10425142, 2 : 0.062014796",0
2.15680114465183E+018,"2 : 0.09893247, 7 : 0.08642047, 2 : 0.05666982",0
2.15591115489193E+018,"14 : 0.9789828, 4 : 0.0011998717, 2 : 0.00096490636",0
2.15550694096537E+018,"7 : 0.466321, 3 : 0.24091469, 3 : 0.05602799",0
2.15528234654742E+018,"11 : 0.15900797, 1 : 0.05432119, 2 : 0.047169466",0
2.15302106480329E+018,"3 : 0.15669599, 10 : 0.1436867, 7 : 0.04489863",0
2.15226682694868E+018,"13 : 0.9932545, 13 : 0.0020026143, 13 : 0.0013586131",0
2.15178546390029E+018,"9 : 0.14570144, 2 : 0.037135586, 9 : 0.024340633",0
2.15105408750906E+018,"9 : 0.82230914, 9 : 0.012529578, 7 : 0.004475247",0
2.15034781145889E+018,"2 : 0.13194978, 3 : 0.09537595, 2 : 0.08613397",0
2.14944720001979E+018,"3 : 0.788321, 7 : 0.021960117, 7 : 0.016103072",0
2.14873968882404E+018,"9 : 0.15639052, 9 : 0.13436408, 2 : 0.060515646",0
2.14722308204885E+018,"12 : 0.12683587, 7 : 0.12100726, 7 : 0.09359513",0
2.14600308298201E+018,"7 : 0.22489165, 7 : 0.20203038, 3 : 0.18583639",0
2.14434791986901E+018,"2 : 0.20638207, 7 : 0.11317916, 2 : 0.08325867",0
2.14305878020886E+018,"2 : 0.17618802, 3 : 0.09041062, 2 : 0.07239833",0
2.142239736755E+018,"7 : 0.1941738, 2 : 0.14734846, 7 : 0.14146593",0
2.14077130202479E+018,"12 : 0.11212932, 3 : 0.031032305, 3 : 0.02634749",0
2.14028616884408E+018,"8 : 0.401851, 8 : 0.23638916, 8 : 0.07408072",0
2.1393345724492E+018,"13 : 0.86269456, 13 : 0.02507292, 7 : 0.012655846",0
2.13849497033255E+018,"7 : 0.99914026, 3 : 5.5587407e-05, 13 : 2.3144583e-05",0
2.13734027735081E+018,"3 : 0.3199943, 3 : 0.19218169, 3 : 0.16982861",0
2.13702227427292E+018,"7 : 0.48569015, 7 : 0.37690803, 7 : 0.037117135",0
2.13700562772633E+018,"4 : 0.4608482, 4 : 0.027226722, 7 : 0.023330308",0
2.13666480420138E+018,"13 : 0.7838475, 7 : 0.058570594, 2 : 0.017813696",0
2.13582240861864E+018,"7 : 0.316835, 3 : 0.049938202, 3 : 0.032576162",0
2.13363081689767E+018,"13 : 0.48626596, 3 : 0.21188767, 8 : 0.14237592",0
2.13120262766965E+018,"8 : 0.34278148, 13 : 0.100878194, 9 : 0.09468188",0
2.12629097459111E+018,"2 : 0.35974434, 9 : 0.17718723, 10 : 0.15038438",0
2.12060937418453E+018,"4 : 0.16719343, 1 : 0.06675108, 4 : 0.04294474",0
2.11819541632861E+018,"8 : 0.45518348, 8 : 0.14895925, 8 : 0.059395347",0
2.11526001519046E+018,"9 : 0.8653569, 9 : 0.015657622, 9 : 0.013669357",0
2.11231670838873E+018,"2 : 0.2862368, 2 : 0.16742946, 12 : 0.1489476",0
2.10673161110506E+018,"2 : 0.39187676, 2 : 0.31061882, 14 : 0.032941177",0
2.10658318754834E+018,"3 : 0.68475, 7 : 0.02781081, 7 : 0.017131556",0
2.10591707583431E+018,"7 : 0.039518267, 7 : 0.38845775",0
2.10392819391965E+018,"14 : 0.3905892, 7 : 0.052161917, 7 : 0.035391893",0
2.10150011303689E+018,"3 : 0.5091675, 2 : 0.16088346, 5 : 0.027248288",0
2.10096127591275E+018,"4 : 0.56288886, 12 : 0.1600813, 7 : 0.090899944",0
2.09893369626781E+018,"3 : 0.2955655, 8 : 0.17635898, 8 : 0.120415285",0
2.09729495475896E+018,"8 : 0.097665586, 9 : 0.09586465, 5 : 0.08948475",0
2.09498651333618E+018,"14 : 0.10668667, 2 : 0.10042827, 8 : 0.080598705",0
2.09373495847344E+018,"10 : 0.5508805, 2 : 0.06454326, 12 : 0.05920366",0
2.09280740631359E+018,"8 : 0.80875456, 2 : 0.004957471, 9 : 0.00392502",0
2.09077061993644E+018,"3 : 0.7618446, 3 : 0.133938, 3 : 0.0067934687",0
2.09059576395762E+018,"7 : 0.10467678, 2 : 0.07153159, 13 : 0.07109679",0
2.09023497574929E+018,"2 : 0.2705729, 2 : 0.05462377, 9 : 0.044001177",0
2.08997440550237E+018,"7 : 0.27532497, 10 : 0.21660395, 7 : 0.10801898",0
2.08949095455486E+018,"2 : 0.57013774, 3 : 0.029563395, 10 : 0.022359047",0
2.00551202047233E+018,"14 : 0.23443168, 13 : 0.21945131, 2 : 0.08816725",1
1.76267529322576E+018,"6 : 0.114962414, 6 : 0.10369505, 3 : 0.08512214",1
1.51301322655052E+018,"3 : 0.9879218, 2 : 0.0015792395, 5 : 0.00049616356",1
1.4999603963568E+018,"3 : 0.13236862, 3 : 0.10599315, 3 : 0.033944845",1
1.4876332846987E+018,"3 : 0.82903916, 3 : 0.10736102, 2 : 0.013599107",1
1.9271654678987E+018,"8 : 0.48592457, 1 : 0.47502226, 8 : 0.006052696",1
1.94351732536214E+018,"8 : 0.48247823, 8 : 0.10122875, 8 : 0.07466632",1
2.14210401906211E+018,"7 : 0.17423248, 7 : 0.104555696, 7 : 0.10082697",1
2.14796044222009E+018,"13 : 0.11599089, 2 : 0.08413618, 9 : 0.079622194",1
1.91701042498728E+018,"10 : 0.14669384, 7 : 0.048340023, 2 : 0.040462524",1
2.13871357653291E+018,"2 : 0.3636033, 2 : 0.12556964, 9 : 0.07161525",1
1.96338927656605E+018,"7 : 0.6459022, 4 : 0.0609816, 7 : 0.04919713",1
2.10664204916915E+018,"5 : 0.8897805, 9 : 0.049356855, 5 : 0.0061091376",1
1.99100119869354E+018,"9 : 0.5553443, 5 : 0.110851705, 1 : 0.018043458",1
1.93194567467772E+018,"5 : 0.6866121, 9 : 0.12553033, 8 : 0.05215264",1
1.87337606562911E+018,"2 : 0.24553423, 2 : 0.07017112, 2 : 0.054222383",1
1.87272096441727E+018,"5 : 0.6199, 9 : 0.20105216, 6 : 0.052430563",1
1.87238557522051E+018,"5 : 0.27968472, 13 : 0.119389966, 8 : 0.11283221",1
1.86991310888762E+018,"12 : 0.4698045, 2 : 0.038838867, 13 : 0.0370564",1
1.86745365315169E+018,"8 : 0.59597325, 2 : 0.40355307, 13 : 4.7067104e-05",1
1.86677251281178E+018,"13 : 0.9982116, 13 : 0.0005296683, 13 : 0.00022282002",1
1.86628445234943E+018,"7 : 0.1620079, 13 : 0.046346862, 7 : 0.031690005",1
1.86619567683341E+018,"5 : 0.411543, 5 : 0.34210482, 9 : 0.06642636",1
1.86605111273933E+018,"7 : 0.23898236, 7 : 0.1800182, 7 : 0.09030947",1
1.81303631978356E+018,"7 : 0.13222331, 7 : 0.09342316, 7 : 0.09156347",1
1.58795991308663E+018,"9 : 0.56480294, 5 : 0.10040218, 1 : 0.08215158",1
1.44345789628974E+018,"7 : 0.14113072, 8 : 0.11254835, 3 : 0.025696665",1
1.4376318325431E+018,"9 : 0.92246234, 5 : 0.021852294, 9 : 0.013585354",1
1.43339838152736E+018,"5 : 0.8173766, 5 : 0.024163093, 5 : 0.01791222",1
1.43302532249588E+018,"8 : 0.17122144, 1 : 0.07035044, 3 : 0.069015205",1
1.42767857708397E+018,"9 : 0.33095592, 1 : 0.08076212, 1 : 0.074204415",1
1.42203365115174E+018,"12 : 0.7716898, 13 : 0.0202349, 4 : 0.019456595",1
2.19314806558673E+018,"11 : 0.52510583, 2 : 0.14749797, 10 : 0.038596384",2
2.16547350332284E+018,"1 : 0.8788639, 1 : 0.020362325, 11 : 0.011054373",2
2.10087240043147E+018,"7 : 0.09403071, 7 : 0.020485207, 2 : 0.018888602",2
2.09008359422428E+018,"8 : 0.6464104, 9 : 0.027135357, 4 : 0.020726984",2
2.04143997407504E+018,"1 : 0.88045603, 11 : 0.012716056, 11 : 0.0126850605",2
1.97920568218565E+018,"11 : 0.62955445, 11 : 0.14503993, 11 : 0.043495964",2
1.94642126682033E+018,"13 : 0.13029401, 7 : 0.12988937, 7 : 0.11169706",2
1.94567109904951E+018,"10 : 0.3902751, 10 : 0.11872533, 11 : 0.045158647",2
1.92102273405862E+018,"11 : 0.45957094, 4 : 0.10505141, 2 : 0.032882806",2
1.91971587908516E+018,"1 : 0.64343417, 1 : 0.109474115, 11 : 0.028360298",2
1.88125930855865E+018,"14 : 0.15360454, 7 : 0.09079848, 7 : 0.07856792",2
1.87055638277311E+018,"2 : 0.28782764, 2 : 0.14800774, 14 : 0.104356766",2
1.868959540323E+018,"7 : 0.95240414, 2 : 0.0046161623, 7 : 0.00084241113",2
1.8666785327016E+018,"13 : 0.12140624, 13 : 0.050668642, 1 : 0.05024397",2
1.86667780819423E+018,"13 : 0.14180465, 13 : 0.08313606, 13 : 0.07854671",2
1.86194528643239E+018,"2 : 0.49486282, 11 : 0.08877666, 2 : 0.038051628",2
1.81090635465337E+018,"12 : 0.9989561, 4 : 0.00043126612, 2 : 7.213582e-05",2
1.7566241641007E+018,"12 : 0.33062264, 4 : 0.10718699, 4 : 0.072363846",2
1.71023147307098E+018,"11 : 0.25873718, 1 : 0.22341506, 11 : 0.12791683",2
1.69700968899799E+018,"6 : 0.84880936, 2 : 0.016670518, 11 : 0.011581402",2
1.64057678645671E+018,"11 : 0.58749104, 1 : 0.13052686, 1 : 0.09316989",2
1.63873578543392E+018,"1 : 0.2247339, 11 : 0.2233399, 11 : 0.1109314",2
1.62400382966552E+018,"7 : 0.19342676, 12 : 0.100466065, 7 : 0.06716223",2
1.62256447796924E+018,"11 : 0.78600335, 1 : 0.034124605, 11 : 0.02189426",2
1.52621092423014E+018,"4 : 0.9878413, 2 : 0.009910164, 4 : 4.5234603e-05",2
2.19367957174055E+018,"11 : 0.43848017, 11 : 0.34970358, 11 : 0.032028906",2
1.47611253979635E+018,"11 : 0.9023935, 2 : 0.011295846, 2 : 0.009963807",2
2.18414068184984E+018,"10 : 0.19730967, 13 : 0.1453367, 10 : 0.11048692",2
2.18344554314603E+018,"8 : 0.27597207, 2 : 0.15585859, 9 : 0.0876669",2
2.19217764145753E+018,"7 : 0.1524537, 12 : 0.122406624, 13 : 0.1014742",2
1.89778707854523E+018,"7 : 0.8268684, 7 : 0.032370474, 2 : 0.012068936",2
1.58724240807115E+018,"7 : 0.23671103, 1 : 0.1633842, 1 : 0.06980809",2
1.58284444582537E+018,"3 : 0.20743762, 3 : 0.12845078, 3 : 0.09638018",2
1.57968242051278E+018,"1 : 0.8053313, 1 : 0.038499724, 11 : 0.0351521",2
1.57845031225408E+018,"1 : 0.9504726, 13 : 0.0022137824, 1 : 0.0019065915",2
1.57555583996688E+018,"1 : 0.8549757, 11 : 0.060416758, 1 : 0.008607533",2
1.57381092340395E+018,"1 : 0.83452934, 1 : 0.008250687, 11 : 0.0045688855",2
1.56981063278961E+018,"1 : 0.19721964, 12 : 0.08985919, 7 : 0.068771884",2
1.56724140914733E+018,"4 : 0.6468232, 1 : 0.12128225, 1 : 0.037218038",2
1.5660455457247E+018,"2 : 0.29559764, 8 : 0.058894042, 2 : 0.037011497",2
1.56387560115091E+018,"7 : 0.1320412, 10 : 0.065691, 12 : 0.040400576",2
1.56270900644577E+018,"1 : 0.7447616, 1 : 0.03524899, 11 : 0.026975073",2
1.56190027680613E+018,"13 : 0.10568254, 8 : 0.09090634, 8 : 0.049626265",2
1.56044721913062E+018,"1 : 0.17259973, 1 : 0.15333605, 11 : 0.1225564",2
1.56008053205291E+018,"1 : 0.6868857, 11 : 0.10242916, 1 : 0.030389998",2
1.55825569165094E+018,"1 : 0.9733757, 4 : 0.0020819618, 1 : 0.0018826446",2
1.55651424609086E+018,"1 : 0.75355697, 1 : 0.0851917, 11 : 0.031398147",2
1.55529663227313E+018,"1 : 0.90851915, 1 : 0.025291298, 11 : 0.012184176",2
1.55451484481968E+018,"1 : 0.8337307, 4 : 0.053797722, 1 : 0.028400121",2
1.5530533791761E+018,"4 : 0.12159909, 3 : 0.090391144, 7 : 0.06152242",2
1.55160860582406E+018,"7 : 0.5462622, 7 : 0.17179628, 7 : 0.059481096",2
1.55051302827604E+018,"1 : 0.97358537, 1 : 0.0014421318, 1 : 0.0012400262",2
1.54938415735199E+018,"1 : 0.060883496, 2 : 0.045661252, 4 : 0.042890932",2
1.54877265047856E+018,"2 : 0.49772215, 2 : 0.4599193, 7 : 0.026354032",2
1.54737374719824E+018,"1 : 0.6226111, 1 : 0.018610978, 13 : 0.016515875",2
1.54457075096959E+018,"7 : 0.33854687, 7 : 0.19365613, 7 : 0.098578766",2
1.54161602100561E+018,"13 : 0.28652865, 1 : 0.179095, 4 : 0.12783857",2
1.5398011103641E+018,"9 : 0.101303354, 12 : 0.04378175, 12 : 0.03231119",2
1.53905604420107E+018,"2 : 0.36227104, 7 : 0.03209938, 8 : 0.029913655",2
1.53853892870523E+018,"7 : 0.101078115, 7 : 0.0824039, 10 : 0.07088586",2
1.53670557916668E+018,"1 : 0.048486087, 6 : 0.035239313, 1 : 0.033960637",2
1.53482079452571E+018,"12 : 0.24442735, 2 : 0.15410687, 2 : 0.0759255",2
1.53345788671355E+018,"7 : 0.35636112, 7 : 0.09037306, 10 : 0.035406433",2
1.53039838670012E+018,"1 : 0.9639199, 9 : 0.007574492, 1 : 0.002502232",2
1.52934821681418E+018,"13 : 0.10966066, 1 : 0.10005492, 1 : 0.04574097",2
1.5284894861701E+018,"11 : 0.48904753, 1 : 0.32864833, 1 : 0.014806836",2
1.52779030332677E+018,"3 : 0.4505164, 7 : 0.08730111, 2 : 0.0360585",2
1.52669661113667E+018,"7 : 0.6090009, 7 : 0.2037372, 13 : 0.032528356",2
1.52455801627631E+018,"2 : 0.099608034, 2 : 0.059752997, 2 : 0.03498944",2
1.52387165643428E+018,"1 : 0.95870745, 1 : 0.015024765, 11 : 0.0057976167",2
1.52265400322511E+018,"3 : 0.3809, 12 : 0.03498119, 7 : 0.03366098",2
1.520463317567E+018,"2 : 0.36332965, 3 : 0.19542715, 2 : 0.028307017",2
1.5190919329308E+018,"3 : 0.25939548, 13 : 0.11672318, 14 : 0.11217833",2
1.518236619924E+018,"8 : 0.56733555, 8 : 0.1418533, 8 : 0.047123246",2
1.516617529979E+018,"4 : 0.9457991, 6 : 0.008582198, 1 : 0.003811285",2
1.51595998644066E+018,"4 : 0.70519704, 1 : 0.08380626, 1 : 0.009753967",2
1.51458262644159E+018,"4 : 0.7760512, 13 : 0.19176748, 2 : 0.0030312708",2
1.51386152202653E+018,"1 : 0.5593948, 1 : 0.16119628, 4 : 0.12537995",2
1.51262657404089E+018,"7 : 0.25045803, 7 : 0.14369132, 10 : 0.10861942",2
1.51160718697418E+018,"6 : 0.25255933, 6 : 0.02626745, 6 : 0.024179852",2
1.51085433222415E+018,"13 : 0.83334416, 1 : 0.072739415, 5 : 0.009941085",2
1.51008828137915E+018,"14 : 0.23612857, 7 : 0.16254622, 12 : 0.06808007",2
1.50887923599618E+018,"7 : 0.18671305, 7 : 0.17680149, 7 : 0.050023954",2
1.50751780709562E+018,"4 : 0.5610392, 9 : 0.16639832, 1 : 0.07641791",2
1.50663402716198E+018,"1 : 0.4724777, 1 : 0.37612882, 1 : 0.025354883",2
1.50599073972785E+018,"1 : 0.88608956, 13 : 0.012535504, 1 : 0.0037088748",2
1.50505119346107E+018,"13 : 0.9751521, 13 : 0.00087841135, 6 : 0.0004146499",2
1.50392916030821E+018,"7 : 0.37509775, 11 : 0.072029926, 1 : 0.06390383",2
1.50364119510739E+018,"1 : 0.9296212, 1 : 0.0040128147, 11 : 0.0022378874",2
1.50219383375111E+018,"1 : 0.66970783, 3 : 0.021753587, 3 : 0.013928754",2
1.50091137103741E+018,"13 : 0.65498763, 7 : 0.014997755, 7 : 0.012135457",2
1.49950277409396E+018,"4 : 0.49783137, 2 : 0.09580982, 12 : 0.07312948",2
1.49843443612743E+018,"1 : 0.41970405, 8 : 0.09932158, 8 : 0.034991432",2
1.496404197418E+018,"13 : 0.5718781, 1 : 0.22647052, 11 : 0.010701567",2
1.49510134756005E+018,"13 : 0.15658918, 13 : 0.1051977, 13 : 0.102991216",2
1.49442179002471E+018,"7 : 0.31252196, 2 : 0.14522274, 7 : 0.14234231",2
1.49349213406952E+018,"1 : 0.3455194, 1 : 0.110593036, 1 : 0.044580895",2
1.49287089870051E+018,"3 : 0.32215807, 7 : 0.21129224, 7 : 0.03880215",2
1.49204181126679E+018,"2 : 0.68847156, 2 : 0.2275953, 7 : 0.020062203",2
1.4901061440631E+018,"1 : 0.22613963, 7 : 0.048165128, 1 : 0.035167072",2
1.48927022574385E+018,"13 : 0.7074979, 7 : 0.27528656, 2 : 0.0009995247",2
1.48912555993854E+018,"8 : 0.20423232, 1 : 0.09157205, 8 : 0.06995511",2
1.4884918541223E+018,"2 : 0.47928834, 2 : 0.3817712, 7 : 0.0064143143",2
1.48789744855813E+018,"1 : 0.77282566, 1 : 0.0524796, 11 : 0.019775562",2
1.48709266891088E+018,"1 : 0.3046777, 1 : 0.07626206, 1 : 0.05646876",2
1.48516025047391E+018,"9 : 0.1449136, 4 : 0.12745564, 7 : 0.054903895",2
1.48437918405459E+018,"10 : 0.3373671, 8 : 0.13681354, 2 : 0.1134894",2
1.48323124001791E+018,"13 : 0.70504975, 1 : 0.060854778, 7 : 0.019698257",2
1.48206620769907E+018,"13 : 0.9842854, 7 : 0.0037347877, 12 : 0.0009828685",2
1.48104544705647E+018,"4 : 0.3798077, 1 : 0.069975145, 13 : 0.029128935",2
1.48029546023623E+018,"1 : 0.77855575, 1 : 0.06342509, 8 : 0.021227455",2
1.47843387471145E+018,"1 : 0.7265713, 4 : 0.059690934, 11 : 0.030754639",2
1.47714138160352E+018,"2 : 0.46482718, 8 : 0.07947752, 9 : 0.077609845",2
1.47574373701938E+018,"2 : 0.33706325, 7 : 0.063822486, 2 : 0.03674999",2
1.47424517798434E+018,"1 : 0.66360205, 11 : 0.015527298, 1 : 0.011841007",2
1.47259055639498E+018,"1 : 0.81827354, 1 : 0.03121688, 11 : 0.0063486565",2
1.46915482529934E+018,"1 : 0.45175663, 1 : 0.07124257, 11 : 0.026618714",2
1.46757784844145E+018,"1 : 0.84762865, 9 : 0.043463796, 1 : 0.01031929",2
1.46551961834012E+018,"1 : 0.8201132, 1 : 0.033260085, 11 : 0.030784879",2
1.46437757703215E+018,"1 : 0.35573962, 1 : 0.17295617, 1 : 0.1233459",2
1.46321144985783E+018,"7 : 0.18829258, 7 : 0.09033528, 6 : 0.06378466",2
1.45891513274191E+018,"11 : 0.52415705, 1 : 0.34794095, 1 : 0.011490809",2
1.45764130280436E+018,"7 : 0.3811764, 10 : 0.054419935, 13 : 0.049291518",2
1.45511492895966E+018,"8 : 0.38168666, 8 : 0.044030387, 8 : 0.039867677",2
1.45227341221103E+018,"4 : 0.42912906, 13 : 0.10816309, 9 : 0.036297742",2
1.45136003433129E+018,"1 : 0.57523686, 13 : 0.019909041, 13 : 0.017435052",2
1.44998866975447E+018,"4 : 0.37547585, 7 : 0.22120765, 7 : 0.032414313",2
1.44794574218562E+018,"1 : 0.9493557, 11 : 0.0040614707, 1 : 0.0018625427",2
1.44452339212774E+018,"9 : 0.50941277, 4 : 0.120811306, 1 : 0.10725114",2
1.44362229898796E+018,"7 : 0.7255724, 7 : 0.064276665, 7 : 0.05679465",2
1.43944784418834E+018,"1 : 0.75647587, 1 : 0.034499537, 11 : 0.009310537",2
1.43702594924979E+018,"1 : 0.7788992, 12 : 0.03495254, 1 : 0.02484708",2
1.4349106844914E+018,"9 : 0.56945884, 12 : 0.042659953, 1 : 0.021764679",2
1.43349094438021E+018,"13 : 0.21782197, 13 : 0.09264424, 13 : 0.075820506",2
1.43118443675763E+018,"1 : 0.326226, 11 : 0.09000738, 1 : 0.088533685",2
1.42900376836395E+018,"1 : 0.89129657, 11 : 0.010855724, 1 : 0.0044803335",2
1.42778651273322E+018,"7 : 0.33972928, 3 : 0.27670667, 4 : 0.042227525",2
1.42764050742487E+018,"4 : 0.20448521, 13 : 0.07636133, 13 : 0.03796593",2
1.42629840586015E+018,"1 : 0.45243743, 1 : 0.11760603, 7 : 0.012456621",2
1.42520583556249E+018,"1 : 0.95947933, 1 : 0.0010312826, 13 : 0.0010032263",2
1.42482951348065E+018,"13 : 0.18468302, 1 : 0.13590279, 9 : 0.13186672",2
1.4239555420619E+018,"7 : 0.3858422, 8 : 0.03614791, 2 : 0.03315498",2
1.42336497553513E+018,"1 : 0.3843189, 4 : 0.17287137, 1 : 0.028990524",2
1.42198877849905E+018,"7 : 0.30531588, 13 : 0.27395105, 13 : 0.08830901",2
1.41960074655093E+018,"1 : 0.36670715, 13 : 0.08221958, 4 : 0.030291319",2
1.41902049230821E+018,"2 : 0.18774912, 10 : 0.15284711, 2 : 0.15140787",2
2.21056065251531E+018,"3 : 0.8958708, 2 : 0.019183911, 3 : 0.0038851053",2
2.20744109156165E+018,"3 : 0.51665485, 3 : 0.22949225, 3 : 0.03236509",2
2.20305715161901E+018,"14 : 0.2657592, 5 : 0.20162508, 3 : 0.05935273",2
2.19944885957392E+018,"3 : 0.9157948, 3 : 0.03541285, 3 : 0.009089336",2
2.19797217864172E+018,"3 : 0.06811604, 12 : 0.04991326, 3 : 0.03999435",2
2.19601077229606E+018,"7 : 0.22689159, 7 : 0.19779524, 10 : 0.056447547",2
2.19389584801488E+018,"3 : 0.590489, 2 : 0.30027983, 3 : 0.050341774",2
2.19104923709752E+018,"3 : 0.7623877, 3 : 0.1069975, 3 : 0.01093749",2
2.18784857310069E+018,"2 : 0.09012877, 13 : 0.088730775, 2 : 0.07558371",2
2.1862690021339E+018,"3 : 0.80051523, 7 : 0.041146006, 7 : 0.016002428",2
2.18434587331511E+018,"12 : 0.13134106, 2 : 0.07615292, 3 : 0.049258742",2
2.18159048206964E+018,"2 : 0.99990976, 11 : 9.057148e-06, 7 : 5.602791e-06",2
2.17511384086234E+018,"7 : 0.3870464, 7 : 0.25790077, 3 : 0.027784677",2
2.17368822126594E+018,"9 : 0.30109018, 8 : 0.08610224, 7 : 0.03761015",2
2.16924787149326E+018,"3 : 0.7851177, 3 : 0.10922605, 3 : 0.022930074",2
2.16720164348613E+018,"7 : 0.07871342, 7 : 0.07841986, 3 : 0.0779955",2
2.16462524739018E+018,"3 : 0.16467634, 2 : 0.16449301, 2 : 0.08831659",2
2.16330875884809E+018,"4 : 0.17176051, 7 : 0.068754114, 13 : 0.03873962",2
2.16260298729874E+018,"2 : 0.6250327, 3 : 0.0504397, 7 : 0.037990678",2
2.16184662813102E+018,"3 : 0.6323107, 3 : 0.06061239, 3 : 0.036197368",2
2.15983897411446E+018,"2 : 0.553433, 7 : 0.15805605, 7 : 0.06455328",2
2.1537271054106E+018,"3 : 0.8641825, 3 : 0.02487723, 3 : 0.02441277",2
2.14965978785658E+018,"3 : 0.8622158, 3 : 0.016162585, 3 : 0.013673059",2
2.14810021539619E+018,"7 : 0.96265286, 7 : 0.016136413, 7 : 0.0045138965",2
2.14454507458656E+018,"3 : 0.73535186, 3 : 0.11058405, 3 : 0.028575705",2
2.1423499459933E+018,"2 : 0.1757198, 3 : 0.15407354, 7 : 0.04260806",2
2.13917384638583E+018,"7 : 0.20142719, 6 : 0.03560268, 7 : 0.023662698",2
2.13563718739905E+018,"2 : 0.092231944, 7 : 0.08564104, 3 : 0.08241848",2
2.13376232266458E+018,"13 : 0.10472274, 8 : 0.04296753, 13 : 0.03316525",2
2.13353838927895E+018,"2 : 0.46052274, 13 : 0.042161576, 13 : 0.030378852",2
2.13141044966159E+018,"6 : 0.3786424, 6 : 0.19127941, 6 : 0.052854043",2
