field_1,lat,lng,label,cores,CLUSTER_ID,CLUSTER_SIZE,CLUSTER_ID_2,CLUSTER_SIZE_2
"18358",45.073429,7.689614,"1","1","14","6064","0","2314"
"18359",45.073429,7.689614,"1","1","14","6064","0","2314"
"18360",45.073429,7.689614,"1","1","14","6064","0","2314"
"18361",45.073429,7.689614,"1","1","14","6064","0","2314"
"18362",45.073429,7.689614,"1","1","14","6064","0","2314"
"18363",45.073429,7.689614,"1","1","14","6064","0","2314"
"18364",45.073429,7.689614,"1","1","14","6064","0","2314"
"18365",45.073429,7.689614,"1","1","14","6064","0","2314"
"18366",45.073429,7.689614,"1","1","14","6064","0","2314"
"18367",45.073429,7.689614,"1","1","14","6064","0","2314"
"18368",45.073429,7.689614,"1","1","14","6064","0","2314"
"18369",45.073429,7.689614,"1","1","14","6064","0","2314"
"18370",45.073429,7.689614,"1","1","14","6064","0","2314"
"18371",45.073429,7.689614,"1","1","14","6064","0","2314"
"18372",45.073429,7.689614,"1","1","14","6064","0","2314"
"18373",45.073429,7.689614,"1","1","14","6064","0","2314"
"18374",45.073429,7.689614,"1","1","14","6064","0","2314"
"18375",45.073429,7.689614,"1","1","14","6064","0","2314"
"18376",45.073429,7.689614,"1","1","14","6064","0","2314"
"18377",45.073429,7.689614,"1","1","14","6064","0","2314"
"18378",45.073429,7.689614,"1","1","14","6064","0","2314"
"18379",45.073429,7.689614,"1","1","14","6064","0","2314"
"18380",45.073429,7.689614,"1","1","14","6064","0","2314"
"18382",45.073444,7.686763,"1","1","14","6064","0","2314"
"18384",45.073447,7.68285,"1","1","14","6064","3","797"
"18386",45.07345,7.683138,"1","1","14","6064","3","797"
"18387",45.073452,7.684271,"1","1","14","6064","3","797"
"18388",45.073452,7.686234,"1","1","14","6064","0","2314"
"18391",45.073472,7.684377,"1","1","14","6064","0","2314"
"18392",45.073475,7.685301,"1","1","14","6064","0","2314"
"18395",45.073477,7.684863,"1","1","14","6064","0","2314"
"18396",45.073482,7.685097,"1","1","14","6064","0","2314"
"18397",45.073482,7.685097,"1","1","14","6064","0","2314"
"18399",45.073483,7.684908,"1","1","14","6064","0","2314"
"18400",45.073485,7.682343,"1","1","14","6064","3","797"
"18401",45.073486,7.684764,"1","1","14","6064","0","2314"
"18402",45.073487,7.685194,"1","1","14","6064","0","2314"
"18403",45.07349,7.682726,"1","1","14","6064","3","797"
"18404",45.07349,7.683209,"1","1","14","6064","3","797"
"18405",45.07349,7.685129,"1","1","14","6064","0","2314"
"18406",45.07349,7.685172,"1","1","14","6064","0","2314"
"18409",45.073494,7.683019,"1","1","14","6064","3","797"
"18410",45.073497,7.684583,"1","1","14","6064","0","2314"
"18411",45.073497,7.68559,"1","1","14","6064","0","2314"
"18416",45.0735,7.68478,"1","1","14","6064","0","2314"
"18417",45.073502,7.678954,"1","1","14","6064","3","797"
"18418",45.073502,7.684813,"1","1","14","6064","0","2314"
"18419",45.073502,7.686575,"1","1","14","6064","0","2314"
"18422",45.073516,7.682766,"1","1","14","6064","3","797"
"18423",45.073516,7.687883,"1","1","14","6064","0","2314"
"18424",45.073517,7.684893,"1","1","14","6064","0","2314"
"18426",45.07352,7.678905,"1","1","14","6064","3","797"
"18427",45.07352,7.68293,"1","1","14","6064","3","797"
"18428",45.07352,7.684861,"1","1","14","6064","0","2314"
"18429",45.07352,7.684861,"1","1","14","6064","0","2314"
"18430",45.07352,7.68588,"1","1","14","6064","0","2314"
"18431",45.073522,7.689327,"1","1","14","6064","0","2314"
"18432",45.073527,7.682937,"1","1","14","6064","3","797"
"18433",45.073527,7.684563,"1","1","14","6064","0","2314"
"18434",45.073528,7.683616,"1","1","14","6064","3","797"
"18435",45.073533,7.685194,"1","1","14","6064","0","2314"
"18436",45.073536,7.682763,"1","1","14","6064","3","797"
"18438",45.07355,7.684721,"1","1","14","6064","0","2314"
"18441",45.073558,7.678594,"1","1","14","6064","3","797"
"18442",45.073566,7.685043,"1","1","14","6064","0","2314"
"18443",45.073566,7.685043,"1","1","14","6064","0","2314"
"18444",45.073566,7.685043,"1","1","14","6064","0","2314"
"18445",45.073566,7.685043,"1","1","14","6064","0","2314"
"18446",45.073566,7.685043,"1","1","14","6064","0","2314"
"18447",45.073566,7.685043,"1","1","14","6064","0","2314"
"18448",45.073566,7.685365,"1","1","14","6064","0","2314"
"18449",45.073566,7.685987,"1","1","14","6064","0","2314"
"18450",45.073566,7.685987,"1","1","14","6064","0","2314"
"18451",45.073569,7.684597,"1","1","14","6064","0","2314"
"18452",45.073569,7.684597,"1","1","14","6064","0","2314"
"18453",45.073569,7.685216,"1","1","14","6064","0","2314"
"18456",45.073577,7.684775,"1","1","14","6064","0","2314"
"18457",45.073577,7.685227,"1","1","14","6064","0","2314"
"18458",45.073581,7.669283,"1","1","14","6064","1","378"
"18462",45.073588,7.684313,"1","1","14","6064","3","797"
"18463",45.073588,7.684772,"1","1","14","6064","0","2314"
"18464",45.073596,7.685303,"1","1","14","6064","0","2314"
"18465",45.073603,7.683605,"1","1","14","6064","3","797"
"18466",45.073608,7.685088,"1","1","14","6064","0","2314"
"18467",45.073611,7.682222,"1","1","14","6064","3","797"
"18468",45.073611,7.682777,"1","1","14","6064","3","797"
"18469",45.073611,7.683055,"1","1","14","6064","3","797"
"18470",45.073611,7.684444,"1","1","14","6064","3","797"
"18471",45.073611,7.6875,"1","1","14","6064","0","2314"
"18473",45.073623,7.687736,"1","1","14","6064","0","2314"
"18474",45.073626,7.689131,"1","1","14","6064","0","2314"
"18475",45.073634,7.684754,"1","1","14","6064","0","2314"
"18476",45.073641,7.66806,"1","1","14","6064","1","378"
"18480",45.073658,7.685344,"1","1","14","6064","0","2314"
"18482",45.073661,7.687638,"1","1","14","6064","0","2314"
"18483",45.073661,7.687638,"1","1","14","6064","0","2314"
"18484",45.073664,7.682662,"1","1","14","6064","3","797"
"18486",45.073669,7.685336,"1","1","14","6064","0","2314"
"18487",45.073672,7.682662,"1","1","14","6064","3","797"
"18488",45.073672,7.684507,"1","1","14","6064","3","797"
"18489",45.073672,7.684613,"1","1","14","6064","0","2314"
"18490",45.073672,7.684613,"1","1","14","6064","0","2314"
"18491",45.073672,7.684613,"1","1","14","6064","0","2314"
"18492",45.073672,7.684613,"1","1","14","6064","0","2314"
"18493",45.073672,7.684764,"1","1","14","6064","0","2314"
"18494",45.073681,7.67793,"1","1","14","6064","3","797"
"18495",45.073685,7.683595,"1","1","14","6064","3","797"
"18496",45.073687,7.668435,"1","1","14","6064","1","378"
"18497",45.073687,7.684571,"1","1","14","6064","0","2314"
"18498",45.073687,7.684571,"1","1","14","6064","0","2314"
"18499",45.073687,7.684571,"1","1","14","6064","0","2314"
"18500",45.073687,7.684679,"1","1","14","6064","0","2314"
"18501",45.073687,7.684679,"1","1","14","6064","0","2314"
"18502",45.073687,7.684818,"1","1","14","6064","0","2314"
"18503",45.073688,7.685319,"1","1","14","6064","0","2314"
"18504",45.073694,7.668296,"1","1","14","6064","1","378"
"18505",45.073694,7.668296,"1","1","14","6064","1","378"
"18506",45.073694,7.668296,"1","1","14","6064","1","378"
"18507",45.073694,7.668296,"1","1","14","6064","1","378"
"18508",45.073694,7.668296,"1","1","14","6064","1","378"
"18509",45.073694,7.668296,"1","1","14","6064","1","378"
"18510",45.073694,7.668296,"1","1","14","6064","1","378"
"18511",45.073694,7.668296,"1","1","14","6064","1","378"
"18512",45.073694,7.668296,"1","1","14","6064","1","378"
"18513",45.073694,7.668296,"1","1","14","6064","1","378"
"18514",45.073694,7.668296,"1","1","14","6064","1","378"
"18515",45.073694,7.668296,"1","1","14","6064","1","378"
"18516",45.073694,7.668296,"1","1","14","6064","1","378"
"18520",45.07371,7.684732,"1","1","14","6064","0","2314"
"18521",45.073713,7.684513,"1","1","14","6064","3","797"
"18522",45.073719,7.685369,"1","1","14","6064","0","2314"
"18523",45.073719,7.685376,"1","1","14","6064","0","2314"
"18524",45.073719,7.685376,"1","1","14","6064","0","2314"
"18525",45.073722,7.684552,"1","1","14","6064","3","797"
"18526",45.073722,7.685013,"1","1","14","6064","0","2314"
"18528",45.073726,7.685344,"1","1","14","6064","0","2314"
"18529",45.073729,7.684968,"1","1","14","6064","0","2314"
"18530",45.073732,7.685356,"1","1","14","6064","0","2314"
"18531",45.073732,7.685356,"1","1","14","6064","0","2314"
"18532",45.073732,7.685356,"1","1","14","6064","0","2314"
"18533",45.073732,7.6897,"1","1","14","6064","0","2314"
"18534",45.07374,7.685344,"1","1","14","6064","0","2314"
"18535",45.07374,7.685344,"1","1","14","6064","0","2314"
"18536",45.07374,7.685344,"1","1","14","6064","0","2314"
"18540",45.073747,7.682597,"1","1","14","6064","3","797"
"18541",45.073752,7.67563,"1","1","14","6064","1","378"
"18542",45.073752,7.682472,"1","1","14","6064","3","797"
"18543",45.073755,7.684497,"1","1","14","6064","3","797"
"18544",45.073759,7.688251,"1","1","14","6064","0","2314"
"18545",45.073761,7.684366,"1","1","14","6064","3","797"
"18546",45.073761,7.684366,"1","1","14","6064","3","797"
"18547",45.073763,7.679233,"1","1","14","6064","3","797"
"18549",45.07377,7.668113,"1","1","14","6064","1","378"
"18550",45.073772,7.684522,"1","1","14","6064","3","797"
"18552",45.073778,7.668102,"1","1","14","6064","1","378"
"18553",45.073778,7.685816,"1","1","14","6064","0","2314"
"18555",45.073783,7.679241,"1","1","14","6064","3","797"
"18557",45.073791,7.677877,"1","1","14","6064","3","797"
"18559",45.0738,7.683472,"1","1","14","6064","3","797"
"18560",45.073811,7.675288,"1","1","14","6064","1","378"
"18562",45.07382,7.686814,"1","1","14","6064","0","2314"
"18564",45.073822,7.684786,"1","1","14","6064","0","2314"
"18565",45.073823,7.685301,"1","1","14","6064","0","2314"
"18566",45.073823,7.685301,"1","1","14","6064","0","2314"
"18567",45.073823,7.685301,"1","1","14","6064","0","2314"
"18568",45.073823,7.685301,"1","1","14","6064","0","2314"
"18569",45.073823,7.685301,"1","1","14","6064","0","2314"
"18570",45.073823,7.685301,"1","1","14","6064","0","2314"
"18571",45.073823,7.685301,"1","1","14","6064","0","2314"
"18572",45.073823,7.685301,"1","1","14","6064","0","2314"
"18573",45.073828,7.677844,"1","1","14","6064","3","797"
"18574",45.073831,7.677339,"1","1","14","6064","1","378"
"18575",45.073831,7.686374,"1","1","14","6064","0","2314"
"18577",45.073846,7.684786,"1","1","14","6064","0","2314"
"18580",45.073869,7.682833,"1","1","14","6064","3","797"
"18581",45.073869,7.682833,"1","1","14","6064","3","797"
"18582",45.073869,7.682833,"1","1","14","6064","3","797"
"18583",45.073869,7.682833,"1","1","14","6064","3","797"
"18584",45.073869,7.682833,"1","1","14","6064","3","797"
"18586",45.07388,7.684636,"1","1","14","6064","3","797"
"18587",45.073883,7.680469,"1","1","14","6064","3","797"
"18588",45.073883,7.686905,"1","1","14","6064","0","2314"
"18589",45.073884,7.689077,"1","1","14","6064","0","2314"
"18590",45.073888,7.6775,"1","1","14","6064","1","378"
"18591",45.073888,7.678055,"1","1","14","6064","3","797"
"18592",45.073888,7.682777,"1","1","14","6064","3","797"
"18593",45.073888,7.684166,"1","1","14","6064","3","797"
"18594",45.073888,7.684166,"1","1","14","6064","3","797"
"18595",45.073888,7.686111,"1","1","14","6064","0","2314"
"18596",45.073888,7.686111,"1","1","14","6064","0","2314"
"18597",45.073888,7.686388,"1","1","14","6064","0","2314"
"18598",45.073888,7.6875,"1","1","14","6064","0","2314"
"18599",45.073888,7.6875,"1","1","14","6064","0","2314"
"18601",45.073894,7.685041,"1","1","14","6064","0","2314"
"18605",45.073925,7.685369,"1","1","14","6064","0","2314"
"18606",45.073929,7.687082,"1","1","14","6064","0","2314"
"18607",45.073939,7.677952,"1","1","14","6064","3","797"
"18608",45.073941,7.688187,"1","1","14","6064","0","2314"
"18609",45.073944,7.668135,"1","1","14","6064","1","378"
"18610",45.073952,7.687103,"1","1","14","6064","0","2314"
"18612",45.07396,7.677533,"1","1","14","6064","1","378"
"18613",45.073961,7.6872,"1","1","14","6064","0","2314"
"18614",45.073967,7.677447,"1","1","14","6064","1","378"
"18615",45.073967,7.686095,"1","1","14","6064","0","2314"
"18616",45.073972,7.668955,"1","1","14","6064","1","378"
"18617",45.074002,7.680722,"1","1","14","6064","3","797"
"18618",45.074005,7.686964,"1","1","14","6064","0","2314"
"18619",45.074011,7.678033,"1","1","14","6064","3","797"
"18620",45.074011,7.678033,"1","1","14","6064","3","797"
"18621",45.074011,7.678033,"1","1","14","6064","3","797"
"18622",45.074011,7.678033,"1","1","14","6064","3","797"
"18623",45.074024,7.68632,"1","1","14","6064","0","2314"
"18624",45.074024,7.68632,"1","1","14","6064","0","2314"
"18626",45.074027,7.684647,"1","1","14","6064","3","797"
"18628",45.074033,7.685486,"1","1","14","6064","0","2314"
"18629",45.074033,7.685486,"1","1","14","6064","0","2314"
"18630",45.074038,7.684632,"1","1","14","6064","3","797"
"18631",45.074038,7.684632,"1","1","14","6064","3","797"
"18633",45.074043,7.689034,"1","1","14","6064","0","2314"
"18634",45.074045,7.677458,"1","1","14","6064","1","378"
"18636",45.074058,7.668167,"1","1","14","6064","1","378"
"18637",45.074058,7.668199,"1","1","14","6064","1","378"
"18638",45.074058,7.673574,"1","1","14","6064","1","378"
"18639",45.074058,7.685226,"1","1","14","6064","0","2314"
"18641",45.074066,7.668188,"1","1","14","6064","1","378"
"18642",45.074066,7.668188,"1","1","14","6064","1","378"
"18643",45.074066,7.684705,"1","1","14","6064","3","797"
"18644",45.074066,7.686052,"1","1","14","6064","0","2314"
"18650",45.074105,7.684688,"1","1","14","6064","3","797"
"18652",45.074111,7.668156,"1","1","14","6064","1","378"
"18653",45.074113,7.684058,"1","1","14","6064","3","797"
"18655",45.074126,7.677147,"1","1","14","6064","1","378"
"18656",45.074127,7.67025,"1","1","14","6064","1","378"
"18657",45.074133,7.687638,"1","1","14","6064","0","2314"
"18659",45.074141,7.685987,"1","1","14","6064","0","2314"
"18661",45.074157,7.686041,"1","1","14","6064","0","2314"
"18662",45.074157,7.686095,"1","1","14","6064","0","2314"
"18663",45.074157,7.688037,"1","1","14","6064","0","2314"
"18665",45.074166,7.684166,"1","1","14","6064","3","797"
"18666",45.074166,7.686111,"1","1","14","6064","0","2314"
"18667",45.074166,7.686944,"1","1","14","6064","0","2314"
"18668",45.074169,7.668954,"1","1","14","6064","1","378"
"18669",45.074202,7.673778,"1","1","14","6064","1","378"
"18670",45.074202,7.673778,"1","1","14","6064","1","378"
"18671",45.074202,7.684441,"1","1","14","6064","3","797"
"18672",45.074208,7.679538,"1","1","14","6064","3","797"
"18675",45.074232,7.686073,"1","1","14","6064","0","2314"
"18682",45.074235,7.684149,"1","1","14","6064","3","797"
"18683",45.074238,7.681936,"1","1","14","6064","3","797"
"18684",45.074238,7.681936,"1","1","14","6064","3","797"
"18685",45.074245,7.668982,"1","1","14","6064","1","378"
"18686",45.074245,7.668982,"1","1","14","6064","1","378"
"18687",45.074245,7.668982,"1","1","14","6064","1","378"
"18688",45.074245,7.668982,"1","1","14","6064","1","378"
"18689",45.074245,7.668982,"1","1","14","6064","1","378"
"18693",45.074247,7.686269,"1","1","14","6064","0","2314"
"18695",45.074252,7.684186,"1","1","14","6064","3","797"
"18696",45.074258,7.684155,"1","1","14","6064","3","797"
"18699",45.074291,7.68958,"1","1","14","6064","0","2314"
"18700",45.0743,7.672738,"1","1","14","6064","1","378"
"18701",45.074308,7.668113,"1","1","14","6064","1","378"
"18702",45.074308,7.684711,"1","1","14","6064","3","797"
"18729",45.074323,7.677801,"1","1","14","6064","1","378"
"18730",45.07433,7.681616,"1","1","14","6064","3","797"
"18731",45.074336,7.681641,"1","1","14","6064","3","797"
"18732",45.074346,7.690697,"1","1","14","6064","0","2314"
"18733",45.074347,7.688952,"1","1","14","6064","0","2314"
"18734",45.074354,7.688874,"1","1","14","6064","0","2314"
"18735",45.074355,7.678852,"1","1","14","6064","3","797"
"18737",45.074361,7.668392,"1","1","14","6064","1","378"
"18738",45.074369,7.689469,"1","1","14","6064","0","2314"
"18739",45.074375,7.684933,"1","1","14","6064","3","797"
"18741",45.074391,7.66836,"1","1","14","6064","1","378"
"18742",45.074392,7.685108,"1","1","14","6064","3","797"
"18745",45.074399,7.684164,"1","1","14","6064","3","797"
"18746",45.074407,7.668735,"1","1","14","6064","1","378"
"18747",45.074407,7.668735,"1","1","14","6064","1","378"
"18748",45.074407,7.68279,"1","1","14","6064","3","797"
"18749",45.074425,7.684747,"1","1","14","6064","3","797"
"18750",45.074425,7.684747,"1","1","14","6064","3","797"
"18751",45.074425,7.684747,"1","1","14","6064","3","797"
"18754",45.074444,7.688888,"1","1","14","6064","0","2314"
"18755",45.074444,7.689313,"1","1","14","6064","0","2314"
"18756",45.074447,7.6768,"1","1","14","6064","1","378"
"18757",45.074447,7.683913,"1","1","14","6064","3","797"
"18758",45.07445,7.684138,"1","1","14","6064","3","797"
"18759",45.074452,7.668435,"1","1","14","6064","1","378"
"18760",45.074455,7.686288,"1","1","14","6064","0","2314"
"18761",45.074457,7.684108,"1","1","14","6064","3","797"
"18762",45.074457,7.684108,"1","1","14","6064","3","797"
"18765",45.07446,7.668403,"1","1","14","6064","1","378"
"18766",45.07446,7.68397,"1","1","14","6064","3","797"
"18767",45.074467,7.690472,"1","1","14","6064","0","2314"
"18774",45.074475,7.683355,"1","1","14","6064","3","797"
"18775",45.074475,7.684936,"1","1","14","6064","3","797"
"18776",45.074475,7.684936,"1","1","14","6064","3","797"
"18777",45.074482,7.681857,"1","1","14","6064","3","797"
"18780",45.074491,7.686652,"1","1","14","6064","0","2314"
"18781",45.074491,7.686652,"1","1","14","6064","0","2314"
"18783",45.074507,7.668746,"1","1","14","6064","1","378"
"18785",45.074513,7.686419,"1","1","14","6064","0","2314"
"18786",45.074513,7.686419,"1","1","14","6064","0","2314"
"18787",45.074515,7.684097,"1","1","14","6064","3","797"
"18788",45.074516,7.684679,"1","1","14","6064","3","797"
"18789",45.074516,7.684679,"1","1","14","6064","3","797"
"18790",45.074516,7.684679,"1","1","14","6064","3","797"
"18791",45.074516,7.684679,"1","1","14","6064","3","797"
"18792",45.074516,7.684679,"1","1","14","6064","3","797"
"18793",45.074516,7.684679,"1","1","14","6064","3","797"
"18794",45.074516,7.684679,"1","1","14","6064","3","797"
"18795",45.074517,7.683209,"1","1","14","6064","3","797"
"18797",45.07452,7.689281,"1","1","14","6064","0","2314"
"18799",45.074527,7.689191,"1","1","14","6064","0","2314"
"18800",45.074539,7.680194,"1","1","14","6064","3","797"
"18801",45.074539,7.680194,"1","1","14","6064","3","797"
"18802",45.074539,7.680194,"1","1","14","6064","3","797"
"18803",45.074539,7.680194,"1","1","14","6064","3","797"
"18804",45.074539,7.680194,"1","1","14","6064","3","797"
"18805",45.074539,7.680194,"1","1","14","6064","3","797"
"18807",45.074547,7.675816,"1","1","14","6064","1","378"
"18809",45.074558,7.672812,"1","1","14","6064","1","378"
"18811",45.074573,7.684786,"1","1","14","6064","3","797"
"18813",45.074588,7.684452,"1","1","14","6064","3","797"
"18814",45.074593,7.683743,"1","1","14","6064","3","797"
"18816",45.074597,7.684677,"1","1","14","6064","3","797"
"18817",45.074597,7.684677,"1","1","14","6064","3","797"
"18821",45.074614,7.676664,"1","1","14","6064","1","378"
"18824",45.07462,7.685472,"1","1","14","6064","0","2314"
"18825",45.074626,7.681245,"1","1","14","6064","3","797"
"18826",45.074627,7.676561,"1","1","14","6064","1","378"
"18827",45.074641,7.684427,"1","1","14","6064","3","797"
"18828",45.074641,7.684732,"1","1","14","6064","3","797"
"18829",45.074649,7.677039,"1","1","14","6064","1","378"
"18831",45.074658,7.684455,"1","1","14","6064","3","797"
"18832",45.074664,7.689871,"1","1","14","6064","0","2314"
"18833",45.074679,7.683551,"1","1","14","6064","3","797"
"18834",45.074679,7.684357,"1","1","14","6064","3","797"
"18840",45.074687,7.68352,"1","1","14","6064","3","797"
"18841",45.074695,7.678727,"1","1","14","6064","3","797"
"18842",45.074702,7.680065,"1","1","14","6064","3","797"
"18843",45.074702,7.680065,"1","1","14","6064","3","797"
"18844",45.074702,7.680065,"1","1","14","6064","3","797"
"18845",45.074702,7.680065,"1","1","14","6064","3","797"
"18846",45.074702,7.680065,"1","1","14","6064","3","797"
"18847",45.074702,7.684325,"1","1","14","6064","3","797"
"18848",45.074702,7.684622,"1","1","14","6064","3","797"
"18849",45.074708,7.684366,"1","1","14","6064","3","797"
"18850",45.074708,7.684366,"1","1","14","6064","3","797"
"18851",45.074711,7.684502,"1","1","14","6064","3","797"
"18852",45.074717,7.689614,"1","1","14","6064","0","2314"
"18853",45.074719,7.682876,"1","1","14","6064","3","797"
"18854",45.074722,7.686666,"1","1","14","6064","0","2314"
"18855",45.074748,7.675366,"1","1","14","6064","1","378"
"18890",45.074758,7.686394,"1","1","14","6064","0","2314"
"18893",45.074768,7.685108,"1","1","14","6064","3","797"
"18897",45.074785,7.677587,"1","1","14","6064","1","378"
"18898",45.074791,7.684561,"1","1","14","6064","3","797"
"18899",45.074791,7.684886,"1","1","14","6064","3","797"
"18900",45.074797,7.684869,"1","1","14","6064","3","797"
"18902",45.0748,7.68448,"1","1","14","6064","3","797"
"18903",45.074805,7.684477,"1","1","14","6064","3","797"
"18905",45.074816,7.668081,"1","1","14","6064","1","378"
"18906",45.074816,7.684791,"1","1","14","6064","3","797"
"18907",45.074816,7.685536,"1","1","14","6064","3","797"
"18909",45.074819,7.684616,"1","1","14","6064","3","797"
"18915",45.074825,7.684738,"1","1","14","6064","3","797"
"18916",45.074827,7.684505,"1","1","14","6064","3","797"
"18917",45.074827,7.684505,"1","1","14","6064","3","797"
"18918",45.074827,7.684505,"1","1","14","6064","3","797"
"18924",45.074841,7.684786,"1","1","14","6064","3","797"
"18926",45.074844,7.68238,"1","1","14","6064","3","797"
"18928",45.074861,7.667706,"1","1","14","6064","1","378"
"18929",45.074861,7.667706,"1","1","14","6064","1","378"
"18930",45.074861,7.684464,"1","1","14","6064","3","797"
"18931",45.074884,7.684206,"1","1","14","6064","3","797"
"18933",45.074897,7.684777,"1","1","14","6064","3","797"
"18934",45.074899,7.686867,"1","1","14","6064","0","2314"
"18935",45.074907,7.674679,"1","1","14","6064","1","378"
"18936",45.074907,7.677823,"1","1","14","6064","1","378"
"18937",45.074907,7.684518,"1","1","14","6064","3","797"
"18938",45.074913,7.682264,"1","1","14","6064","3","797"
"18939",45.074913,7.682264,"1","1","14","6064","3","797"
"18940",45.074916,7.684797,"1","1","14","6064","3","797"
"18942",45.074919,7.684438,"1","1","14","6064","3","797"
"18943",45.074919,7.684511,"1","1","14","6064","3","797"
"18944",45.074919,7.685505,"1","1","14","6064","3","797"
"18945",45.074919,7.685505,"1","1","14","6064","3","797"
"18946",45.074937,7.678584,"1","1","14","6064","3","797"
"18947",45.074947,7.684225,"1","1","14","6064","3","797"
"18948",45.07496,7.68235,"1","1","14","6064","3","797"
"18950",45.074982,7.686717,"1","1","14","6064","0","2314"
"18951",45.074985,7.681943,"1","1","14","6064","3","797"
"18953",45.075,7.677222,"1","1","14","6064","1","378"
"18954",45.075002,7.677363,"1","1","14","6064","1","378"
"18955",45.075002,7.684561,"1","1","14","6064","3","797"
"18956",45.075008,7.684261,"1","1","14","6064","3","797"
"18957",45.075013,7.684625,"1","1","14","6064","3","797"
"18958",45.075022,7.68308,"1","1","14","6064","3","797"
"18959",45.075027,7.676725,"1","1","14","6064","1","378"
"18960",45.075032,7.684539,"1","1","14","6064","3","797"
"18961",45.075032,7.684539,"1","1","14","6064","3","797"
"18962",45.075032,7.684539,"1","1","14","6064","3","797"
"18963",45.075032,7.684539,"1","1","14","6064","3","797"
"18964",45.075035,7.684743,"1","1","14","6064","3","797"
"18966",45.075043,7.673241,"1","1","14","6064","1","378"
"18967",45.075051,7.684496,"1","1","14","6064","3","797"
"18968",45.075051,7.684496,"1","1","14","6064","3","797"
"18969",45.075058,7.684378,"1","1","14","6064","3","797"
"18970",45.075058,7.684378,"1","1","14","6064","3","797"
"18974",45.075072,7.684408,"1","1","14","6064","3","797"
"18975",45.075072,7.684408,"1","1","14","6064","3","797"
"18976",45.075072,7.684408,"1","1","14","6064","3","797"
"18977",45.075072,7.690308,"1","1","14","6064","0","2314"
"18981",45.075094,7.683844,"1","1","14","6064","3","797"
"18982",45.075094,7.683844,"1","1","14","6064","3","797"
"18983",45.075094,7.683844,"1","1","14","6064","3","797"
"18984",45.075094,7.683844,"1","1","14","6064","3","797"
"18985",45.075094,7.683844,"1","1","14","6064","3","797"
"18986",45.075094,7.683844,"1","1","14","6064","3","797"
"18987",45.075094,7.683844,"1","1","14","6064","3","797"
"18988",45.075094,7.683844,"1","1","14","6064","3","797"
"18989",45.075094,7.683844,"1","1","14","6064","3","797"
"18990",45.075096,7.684432,"1","1","14","6064","3","797"
"18991",45.075098,7.684518,"1","1","14","6064","3","797"
"18992",45.075098,7.684518,"1","1","14","6064","3","797"
"18993",45.075102,7.683261,"1","1","14","6064","3","797"
"18997",45.075141,7.68691,"1","1","14","6064","0","2314"
"18999",45.075176,7.684646,"1","1","14","6064","3","797"
"19000",45.075176,7.684646,"1","1","14","6064","3","797"
"19001",45.075178,7.685194,"1","1","14","6064","3","797"
"19002",45.075178,7.685194,"1","1","14","6064","3","797"
"19003",45.075178,7.685194,"1","1","14","6064","3","797"
"19004",45.075178,7.685194,"1","1","14","6064","3","797"
"19005",45.075181,7.684271,"1","1","14","6064","3","797"
"19006",45.075183,7.6888,"1","1","14","6064","0","2314"
"19007",45.075188,7.683375,"1","1","14","6064","3","797"
"19008",45.075217,7.678971,"1","1","14","6064","3","797"
"19009",45.075219,7.685416,"1","1","14","6064","3","797"
"19010",45.075219,7.685416,"1","1","14","6064","3","797"
"19011",45.07524,7.673337,"1","1","14","6064","1","378"
"19012",45.075244,7.685052,"1","1","14","6064","3","797"
"19014",45.075273,7.684614,"1","1","14","6064","3","797"
"19015",45.075277,7.673888,"1","1","14","6064","1","378"
"19016",45.075278,7.683981,"1","1","14","6064","3","797"
"19017",45.075278,7.683981,"1","1","14","6064","3","797"
"19018",45.075285,7.683187,"1","1","14","6064","3","797"
"19019",45.075285,7.683187,"1","1","14","6064","3","797"
"19020",45.075285,7.684807,"1","1","14","6064","3","797"
"19021",45.075288,7.685097,"1","1","14","6064","3","797"
"19022",45.075291,7.683477,"1","1","14","6064","3","797"
"19025",45.075354,7.692886,"1","1","14","6064","0","2314"
"19026",45.075369,7.683455,"1","1","14","6064","3","797"
"19027",45.075369,7.689013,"1","1","14","6064","0","2314"
"19028",45.075369,7.689013,"1","1","14","6064","0","2314"
"19029",45.075369,7.689013,"1","1","14","6064","0","2314"
"19032",45.075413,7.680388,"1","1","14","6064","3","797"
"19033",45.075436,7.684897,"1","1","14","6064","3","797"
"19039",45.075467,7.685494,"1","1","14","6064","3","797"
"19040",45.075475,7.683713,"1","1","14","6064","3","797"
"19044",45.075497,7.682897,"1","1","14","6064","3","797"
"19045",45.075511,7.682833,"1","1","14","6064","3","797"
"19049",45.075543,7.672845,"1","1","14","6064","1","378"
"19050",45.075543,7.673166,"1","1","14","6064","1","378"
"19051",45.075555,7.679166,"1","1","14","6064","3","797"
"19052",45.075555,7.679166,"1","1","14","6064","3","797"
"19053",45.075568,7.672469,"1","1","14","6064","1","378"
"19054",45.075573,7.679218,"1","1","14","6064","3","797"
"19056",45.075596,7.677512,"1","1","14","6064","1","378"
"19057",45.075596,7.688605,"1","1","14","6064","0","2314"
"19058",45.075596,7.688605,"1","1","14","6064","0","2314"
"19059",45.075604,7.672641,"1","1","14","6064","1","378"
"19060",45.075604,7.672641,"1","1","14","6064","1","378"
"19062",45.075641,7.685433,"1","1","14","6064","3","797"
"19063",45.075643,7.672169,"1","1","14","6064","1","378"
