field_1,lat,lng,label,cores,predictions,ids,CLUSTER_ID
4845,45.042794,7.652002,0,1,"4 : 0.25104246, 2 : 0.16758788, 9 : 0.07983977",49314665618,6
4846,45.042796,7.63451,0,1,"12 : 0.08407202, 8 : 0.0714056, 12 : 0.070869036",33176871275,14
4847,45.042804,7.634532,0,1,"6 : 0.6550735, 14 : 0.26178274, 6 : 0.0051214527",33067957431,14
4848,45.042804,7.634532,0,1,"6 : 0.70922375, 14 : 0.08590672, 6 : 0.012220949",33067956881,14
4849,45.042804,7.634532,0,1,"14 : 0.48206544, 6 : 0.28920797, 7 : 0.02421273",33067956451,14
4850,45.042804,7.634532,0,1,"2 : 0.24671094, 12 : 0.017190954, 13 : 0.017111396",33067955911,14
4851,45.042804,7.634532,0,1,"6 : 0.3956032, 6 : 0.084193006, 6 : 0.03045341",33067955481,14
4852,45.042804,7.634532,0,1,"6 : 0.16109754, 6 : 0.15607178, 2 : 0.13180211",33038978262,14
4853,45.042804,7.634532,0,1,"14 : 0.55420405, 6 : 0.26003572, 6 : 0.1142944",33038977832,14
4854,45.042804,7.634532,0,1,"6 : 0.4020175, 6 : 0.20560831, 5 : 0.1333683",33038977612,14
4855,45.042804,7.634532,0,1,"6 : 0.090232536, 4 : 0.08381835, 6 : 0.053111132",32380490063,14
4856,45.042804,7.634532,0,1,"2 : 0.37955236, 14 : 0.23785578, 6 : 0.06837281",32380489613,14
4857,45.042804,7.634532,0,1,"6 : 0.4964064, 6 : 0.35759175, 6 : 0.03836017",32380489183,14
4858,45.042804,7.634532,0,1,"6 : 0.6433188, 6 : 0.16033825, 14 : 0.10905408",32380488253,14
4859,45.042804,7.634532,0,1,"3 : 0.44877258, 2 : 0.09732295, 2 : 0.09607789",32380487973,14
4860,45.042804,7.634532,0,1,"3 : 0.46382454, 7 : 0.20685576, 3 : 0.08688885",32380486873,14
4861,45.042804,7.634532,0,1,"3 : 0.49590358, 2 : 0.08892342, 3 : 0.041724056",32380487053,14
4862,45.042804,7.634532,0,1,"2 : 0.67079425, 3 : 0.08328325, 3 : 0.02062643",33038974202,14
4863,45.042804,7.634532,0,1,"2 : 0.21636283, 7 : 0.10596069, 3 : 0.073194705",33038974002,14
4864,45.042804,7.634532,0,1,"3 : 0.37640592, 7 : 0.18077403, 2 : 0.098547466",33038973762,14
4865,45.042804,7.634532,0,1,"3 : 0.11902573, 2 : 0.06846852, 12 : 0.04706742",33038973532,14
4866,45.042804,7.634532,0,1,"2 : 0.337481, 12 : 0.14486174, 2 : 0.12365225",33038973672,14
4867,45.042804,7.634532,0,1,"6 : 0.92451537, 6 : 0.033038616, 14 : 0.019658582",32380488973,14
4868,45.042804,7.634532,0,1,"6 : 0.59383357, 2 : 0.072853446, 12 : 0.035944957",32380488723,14
4869,45.042804,7.634532,0,1,"7 : 0.47977313, 7 : 0.020218426, 7 : 0.019861622",32380487553,14
4870,45.042804,7.634532,0,1,"6 : 0.1120244, 6 : 0.07591242, 6 : 0.0747503",33038978022,14
4871,45.042811,7.634521,0,1,"2 : 0.3624074, 12 : 0.09633536, 8 : 0.045120783",32331686874,14
4872,45.042858,7.651377,0,1,"9 : 0.27771875, 9 : 0.23388304, 13 : 0.035096176",49315372852,6
4873,45.04288,7.678816,0,1,"6 : 0.29963836, 6 : 0.2645095, 6 : 0.087702885",37298387410,13
4874,45.042919,7.651305,0,1,"9 : 0.7249394, 9 : 0.14159589, 13 : 0.030183522",49315373087,6
4875,45.042919,7.67903,0,1,"6 : 0.21068676, 6 : 0.14647074, 6 : 0.06344203",37576937150,13
4876,45.042933,7.682691,0,1,"8 : 0.5672341, 8 : 0.27650213, 8 : 0.03685897",33099202668,13
4877,45.042938,7.679077,0,1,"6 : 0.41801476, 6 : 0.20100608, 6 : 0.098252304",36338006854,13
4878,45.04298,7.638805,0,1,"5 : 0.17479835, 5 : 0.16607672, 4 : 0.09263082",49163906241,14
4879,45.042983,7.651486,0,1,"9 : 0.08913984, 13 : 0.08066334, 9 : 0.06745417",49314691008,6
4880,45.043008,7.683391,0,1,"5 : 0.20534222, 9 : 0.121622264, 7 : 0.094513685",38986147020,13
4881,45.043031,7.651301,0,1,"9 : 0.556905, 9 : 0.063623145, 5 : 0.061558135",35918221391,6
4882,45.043035,7.652857,0,1,"4 : 0.943972, 5 : 0.018667184, 13 : 0.0021610968",48942627168,6
4883,45.043055,7.637977,0,1,"6 : 0.71368134, 6 : 0.10158297, 6 : 0.07030715",37340134804,14
4884,45.043055,7.637977,0,1,"6 : 0.41707063, 6 : 0.39713708, 6 : 0.061060783",38018206522,14
4885,45.043055,7.650833,0,1,"2 : 0.857084, 5 : 0.024593892, 10 : 0.012508028",33940810938,6
4886,45.043055,7.651388,0,1,"9 : 0.34090802, 13 : 0.24883465, 2 : 0.05390896",49068729928,6
4887,45.043055,7.651419,0,1,"1 : 0.60055333, 9 : 0.0451403, 9 : 0.03705511",49315162591,6
4888,45.043055,7.679166,0,1,"6 : 0.15152735, 6 : 0.1180476, 6 : 0.112419344",26316988977,13
4889,45.043099,7.651225,0,1,"10 : 0.20457362, 9 : 0.09483916, 13 : 0.05480104",49315398127,6
4890,45.043114,7.638781,0,1,"14 : 0.88826334, 3 : 0.0038194184, 5 : 0.0037006896",48934390223,14
4891,45.043119,7.66939,0,1,"8 : 0.35649377, 1 : 0.27974072, 12 : 0.0770353",40608181893,10
4892,45.043145,7.679057,0,1,"13 : 0.22422141, 2 : 0.11031934, 6 : 0.060811687",48374201157,13
4893,45.043145,7.679057,0,1,"13 : 0.29999927, 13 : 0.23403683, 9 : 0.055398308",48374069046,13
4894,45.043145,7.679057,0,1,"13 : 0.12528978, 13 : 0.109803334, 13 : 0.074447334",48374068766,13
4895,45.043145,7.679057,0,1,"14 : 0.41010943, 13 : 0.21607888, 13 : 0.07823721",48374068376,13
4896,45.043145,7.679057,0,1,"2 : 0.3399366, 2 : 0.058733035, 6 : 0.032399617",48374199452,13
4897,45.043145,7.679057,0,1,"2 : 0.55070716, 3 : 0.33800614, 2 : 0.01757456",48374067761,13
4898,45.043147,7.63813,0,1,"1 : 0.118106745, 1 : 0.09572273, 11 : 0.07332327",49169299477,14
4899,45.043172,7.651247,0,1,"10 : 0.3804301, 5 : 0.15969226, 13 : 0.13049273",49314666748,6
4900,45.043172,7.651247,0,1,"10 : 0.04906361, 5 : 0.03922623, 2 : 0.036262974",49315373217,6
4901,45.043187,7.638319,0,1,"5 : 0.6428314, 4 : 0.054941244, 12 : 0.03926474",48934411298,14
4902,45.043197,7.638077,0,1,"1 : 0.3749403, 11 : 0.23962769, 11 : 0.09432365",49168584568,14
4903,45.043272,7.679222,0,1,"6 : 0.35077605, 6 : 0.17424218, 6 : 0.13951783",42243385712,13
4904,45.04328,7.679233,0,1,"6 : 0.26086038, 6 : 0.1724117, 6 : 0.12070847",27420689577,13
4905,45.043283,7.651516,0,1,"9 : 0.49618942, 9 : 0.40847594, 9 : 0.0039568837",49315372472,6
4906,45.043283,7.679233,0,1,"6 : 0.20748086, 6 : 0.13407385, 6 : 0.07783034",28417025038,13
4907,45.043311,7.664401,0,1,"3 : 0.3363652, 3 : 0.1059433, 3 : 0.08706762",48793279826,6
4908,45.043311,7.664401,0,1,"14 : 0.93969715, 3 : 0.0041333013, 3 : 0.0013890669",48802215458,6
4909,45.043311,7.664401,0,1,"3 : 0.22947799, 14 : 0.16333638, 12 : 0.09164376",48793277181,6
4910,45.043327,7.66438,0,1,"14 : 0.50463307, 5 : 0.11946236, 5 : 0.06480343",48802729652,6
4911,45.043333,7.638055,0,1,"5 : 0.63352364, 5 : 0.08945774, 6 : 0.0841791",38388657024,14
4912,45.043333,7.650833,0,1,"2 : 0.39055586, 11 : 0.110689096, 2 : 0.016472451",42797569834,6
4913,45.043333,7.650833,0,1,"2 : 0.28583544, 2 : 0.1091502, 2 : 0.04559764",42797570004,6
4914,45.043333,7.651944,0,1,"5 : 0.61369103, 9 : 0.072688155, 9 : 0.058250096",47028381504,6
4915,45.043333,7.651944,0,1,"9 : 0.57909894, 9 : 0.24261512, 13 : 0.10076224",49100202527,6
4916,45.043333,7.664444,0,1,"2 : 0.1639819, 13 : 0.0623864, 7 : 0.04893854",48798556586,6
4917,45.043333,7.668055,0,1,"9 : 0.16289997, 12 : 0.1145319, 6 : 0.06845472",46669207195,6
4918,45.043333,7.680277,0,1,"5 : 0.94501084, 5 : 0.009729026, 5 : 0.0028835924",48043283388,13
4919,45.043333,7.680833,0,1,"5 : 0.5194507, 5 : 0.2367436, 5 : 0.01636584",23704721658,13
4920,45.043333,7.680833,0,1,"9 : 0.33955225, 9 : 0.1062404, 5 : 0.08637074",47949191646,13
4921,45.043342,7.66438,0,1,"14 : 0.9741323, 6 : 0.00060780236, 6 : 0.00022961452",48802710487,6
4922,45.043342,7.664401,0,1,"14 : 0.6135324, 3 : 0.044716574, 3 : 0.0226539",48802253773,6
4923,45.043342,7.664401,0,1,"3 : 0.3486395, 3 : 0.26033777, 3 : 0.0657676",48798845188,6
4924,45.043342,7.664422,0,1,"14 : 0.35900775, 3 : 0.13459092, 12 : 0.07131963",48793416632,6
4925,45.043344,7.679594,0,1,"6 : 0.8396578, 6 : 0.04689141, 6 : 0.04203142",39074060201,13
4926,45.043344,7.679594,0,1,"6 : 0.8201021, 6 : 0.031525105, 6 : 0.013503524",24212984737,13
4927,45.04335,7.679591,0,1,"6 : 0.19871138, 6 : 0.1423203, 6 : 0.14207812",25207555768,13
4928,45.04335,7.679591,0,1,"6 : 0.44293585, 6 : 0.1499818, 6 : 0.047371913",39074063451,13
4929,45.043352,7.650227,0,1,"9 : 0.6883429, 9 : 0.12161862, 8 : 0.008607693",49315372737,6
4930,45.043352,7.679591,0,1,"6 : 0.17124067, 6 : 0.1520341, 6 : 0.06847987",24212982537,13
4931,45.043357,7.664401,0,1,"5 : 0.4903768, 3 : 0.026331354, 4 : 0.018471098",48799347242,6
4932,45.043357,7.664422,0,1,"5 : 0.27407485, 5 : 0.13225453, 5 : 0.03084064",48802193693,6
4933,45.043372,7.678566,0,1,"6 : 0.5619763, 6 : 0.13462405, 6 : 0.028577695",26316990047,13
4934,45.043372,7.683799,0,1,"9 : 0.60349673, 9 : 0.111868165, 5 : 0.06344179",39823555465,13
4935,45.043397,7.69751,0,1,"9 : 0.2252076, 1 : 0.16527389, 11 : 0.09162179",33672379228,13
4936,45.043397,7.69751,0,1,"11 : 0.9410359, 11 : 0.023025585, 9 : 0.0032657632",46633449965,13
4937,45.043397,7.69751,0,1,"11 : 0.7452754, 9 : 0.026245829, 9 : 0.023277432",33672372498,13
4938,45.043416,7.638286,0,1,"5 : 0.25292447, 9 : 0.23915963, 4 : 0.12990172",49204809786,14
4939,45.043447,7.638172,0,1,"5 : 0.1220096, 5 : 0.12006814, 5 : 0.06734579",49165262638,14
4940,45.043452,7.636817,0,1,"12 : 0.36335558, 3 : 0.100790374, 2 : 0.082481444",48972654036,14
4941,45.043472,7.67955,0,1,"6 : 0.39243174, 6 : 0.21043302, 6 : 0.093315616",26922042338,13
4942,45.043478,7.668199,0,1,"5 : 0.7606929, 12 : 0.013653952, 12 : 0.008596768",32631732407,6
4943,45.043498,7.638459,0,1,"2 : 0.9905896, 5 : 0.00033717227, 5 : 0.00032103457",48934417458,14
4944,45.043533,7.679594,0,1,"6 : 0.44574827, 6 : 0.12374442, 6 : 0.06630545",40791908761,13
4945,45.043533,7.679594,0,1,"6 : 0.37836066, 6 : 0.16473417, 6 : 0.08032331",40791908201,13
4946,45.043533,7.679597,0,1,"6 : 0.5443865, 6 : 0.07741971, 6 : 0.066137224",40082096524,13
4947,45.043552,7.637388,0,1,"11 : 0.9713046, 11 : 0.0049268426, 13 : 0.0040772925",49177840796,14
4948,45.043611,7.637499,0,1,"9 : 0.47823116, 9 : 0.2060229, 9 : 0.015880276",49129174491,14
4949,45.043611,7.663611,0,1,"9 : 0.9991867, 2 : 4.694102e-05, 3 : 2.8587807e-05",48798696392,6
4950,45.043611,7.668055,0,1,"6 : 0.24670479, 6 : 0.08788388, 5 : 0.0847517",40608187953,6
4951,45.043611,7.668055,0,1,"12 : 0.80096704, 12 : 0.078072995, 9 : 0.012387608",40611144423,6
4952,45.043616,7.636991,0,1,"1 : 0.4934844, 3 : 0.09754828, 11 : 0.07141939",49168575633,14
4953,45.043672,7.680902,0,1,"6 : 0.1612061, 6 : 0.15388475, 6 : 0.15026067",24212811477,13
4954,45.043675,7.637021,0,1,"1 : 0.7809543, 1 : 0.034975335, 11 : 0.030264935",49159980278,14
4955,45.043675,7.637021,0,1,"2 : 0.96152574, 11 : 0.005536341, 11 : 0.0015941956",49160717377,14
4956,45.043675,7.637021,0,1,"1 : 0.61236787, 2 : 0.118767284, 1 : 0.0530032",49160002333,14
4957,45.043695,7.637364,0,1,"5 : 0.25236145, 6 : 0.09415128, 5 : 0.03844859",48952437988,14
4958,45.0437,7.681375,0,1,"5 : 0.34416592, 4 : 0.10635907, 12 : 0.08690101",25836771328,13
4959,45.043719,7.638169,0,1,"3 : 0.71837103, 6 : 0.04865189, 5 : 0.032189287",49205016902,14
4960,45.043721,7.684357,0,1,"9 : 0.54264635, 9 : 0.14092791, 5 : 0.077357784",40045238404,13
4961,45.043749,7.6815,0,1,"9 : 0.7607961, 7 : 0.053065244, 9 : 0.028044512",35734586545,13
4962,45.043766,7.638352,0,1,"2 : 0.15131956, 13 : 0.0896387, 3 : 0.03321551",49168562816,14
4963,45.043766,7.65217,0,1,"9 : 0.1611066, 9 : 0.094180256, 1 : 0.058224514",33672617748,6
4964,45.04378,7.638083,0,1,"5 : 0.2021806, 5 : 0.09120514, 6 : 0.079424284",49205097491,14
4965,45.043808,7.674344,0,1,"6 : 0.16124237, 6 : 0.11245936, 6 : 0.047985103",45527370531,10
4966,45.043808,7.674344,0,1,"6 : 0.12965119, 6 : 0.10627818, 6 : 0.043443907",31654998478,10
4967,45.043808,7.67438,0,1,"6 : 0.76207185, 6 : 0.08780997, 6 : 0.046725582",43710009160,10
4968,45.043808,7.67438,0,1,"6 : 0.6230525, 6 : 0.28622678, 6 : 0.021721039",31654997568,10
4969,45.043812,7.650947,0,1,"2 : 0.5830002, 13 : 0.029013028, 3 : 0.017984577",38103597662,6
4970,45.043822,7.652811,0,1,"13 : 0.365608, 13 : 0.02996599, 6 : 0.027764192",49315395722,6
4971,45.043822,7.652811,0,1,"13 : 0.2384744, 9 : 0.119899936, 13 : 0.03470757",49314688653,6
4972,45.043822,7.652811,0,1,"9 : 0.57971084, 13 : 0.13251501, 9 : 0.09198839",49314688563,6
4973,45.043888,7.637499,0,1,"4 : 0.21605499, 11 : 0.083108924, 9 : 0.06474104",49129180861,14
4974,45.043888,7.637499,0,1,"1 : 0.2468659, 1 : 0.21609819, 11 : 0.058269575",49128713063,14
4975,45.043888,7.637777,0,1,"9 : 0.74301857, 9 : 0.06278182, 10 : 0.02442261",49132659577,14
4976,45.043888,7.637777,0,1,"3 : 0.21357238, 4 : 0.1549552, 5 : 0.04937939",49132472356,14
4977,45.043888,7.667222,0,1,"12 : 0.06239287, 2 : 0.0555192, 6 : 0.025289545",32641868707,6
4978,45.043888,7.680277,0,1,"5 : 0.5612346, 5 : 0.39042372, 5 : 0.006296724",46341505974,13
4979,45.043945,7.637954,0,1,"3 : 0.8233565, 5 : 0.060307425, 5 : 0.015445968",30350733578,14
4980,45.043945,7.637954,0,1,"6 : 0.14053209, 6 : 0.0317152, 6 : 0.027673401",43312764665,14
4981,45.043977,7.673166,0,1,"12 : 0.52584535, 12 : 0.3362218, 8 : 0.004967477",48715657118,10
4982,45.043986,7.63723,0,1,"5 : 0.4677154, 12 : 0.09360028, 12 : 0.07150779",49163939246,14
4983,45.043991,7.637752,0,1,"4 : 0.7376489, 1 : 0.0714706, 11 : 0.065515034",49169026896,14
4984,45.043991,7.673416,0,1,"8 : 0.81811965, 8 : 0.024386717, 8 : 0.010574807",48707949711,10
4985,45.044022,7.637094,0,1,"5 : 0.13218808, 5 : 0.09992168, 12 : 0.063490346",49168561186,14
4986,45.044094,7.681705,0,1,"6 : 0.08255119, 6 : 0.06561534, 6 : 0.060747355",38981955060,13
4987,45.044108,7.636991,0,1,"5 : 0.51256627, 5 : 0.1279202, 4 : 0.090617485",49164083256,14
4988,45.044108,7.637308,0,1,"12 : 0.10160661, 1 : 0.09118678, 12 : 0.08077414",49164153007,14
4989,45.044144,7.672311,0,1,"9 : 0.8274158, 4 : 0.06504437, 2 : 0.021652427",34091791275,10
4990,45.044163,7.674622,0,1,"6 : 0.38155428, 6 : 0.16887628, 6 : 0.15186895",39073943841,10
4991,45.044166,7.674444,0,1,"6 : 0.2896028, 6 : 0.15978871, 6 : 0.0766167",43710038710,10
4992,45.044166,7.674722,0,1,"6 : 0.39656577, 6 : 0.16570687, 6 : 0.09082589",39043234272,10
4993,45.044166,7.682777,0,1,"2 : 0.09831433, 7 : 0.080657765, 7 : 0.03607189",34849619594,13
4994,45.044166,7.682777,0,1,"12 : 0.6472808, 7 : 0.031067535, 2 : 0.01783795",35521791262,13
4995,45.044166,7.685,0,1,"9 : 0.61275816, 9 : 0.08398963, 9 : 0.070935525",48043229766,13
4996,45.044174,7.674677,0,1,"12 : 0.19799677, 6 : 0.13168715, 6 : 0.09359321",27296396649,10
4997,45.044183,7.674675,0,1,"6 : 0.2673417, 6 : 0.1915193, 6 : 0.16777861",24212826687,10
4998,45.044194,7.674683,0,1,"6 : 0.14075567, 6 : 0.13391286, 6 : 0.09228284",24212825627,10
4999,45.044252,7.674752,0,1,"9 : 0.19932738, 13 : 0.07358203, 13 : 0.047710244",45674286205,10
5000,45.044255,7.682277,0,1,"6 : 0.40474182, 6 : 0.37997508, 6 : 0.10571712",36206651216,13
5001,45.044263,7.682263,0,1,"6 : 0.7670977, 6 : 0.12396231, 6 : 0.046363007",36206650526,13
5002,45.044272,7.674708,0,1,"6 : 0.73018926, 6 : 0.0542119, 6 : 0.021887437",39897166585,10
5003,45.044277,7.674716,0,1,"7 : 0.7605836, 7 : 0.06848438, 2 : 0.02158441",45674275425,10
5004,45.044288,7.653316,0,1,"5 : 0.43723446, 5 : 0.19881572, 2 : 0.046918094",39133064092,6
5005,45.044288,7.653316,0,1,"7 : 0.21517129, 7 : 0.21373813, 5 : 0.052894764",25297371258,6
5006,45.044288,7.653316,0,1,"7 : 0.080365345, 6 : 0.07038743, 13 : 0.07010773",39133062622,6
5007,45.044288,7.653316,0,1,"9 : 0.39233056, 7 : 0.13640828, 7 : 0.046540532",39133060242,6
5008,45.044355,7.685113,0,1,"3 : 0.11507664, 3 : 0.07065155, 3 : 0.05705577",33412210986,13
5009,45.044355,7.685113,0,1,"3 : 0.40250605, 3 : 0.14073716, 6 : 0.048549414",33452361095,13
5010,45.044355,7.685113,0,1,"3 : 0.94474506, 3 : 0.014868383, 3 : 0.009935651",33452359885,13
5011,45.044444,7.685555,0,1,"2 : 0.4797844, 12 : 0.011079915, 11 : 0.0030768723",35560061691,13
5012,45.044472,7.682219,0,1,"6 : 0.3219532, 6 : 0.2252748, 6 : 0.17810382",24197000968,13
5013,45.044505,7.666475,0,1,"2 : 0.12899458, 7 : 0.0966135, 4 : 0.061168384",48043230341,6
5014,45.044525,7.673577,0,1,"8 : 0.42482105, 8 : 0.3016037, 8 : 0.04479631",48716160212,10
5015,45.044563,7.681705,0,1,"6 : 0.30277923, 6 : 0.181302, 6 : 0.054753654",38518091741,13
5016,45.044572,7.6708,0,1,"14 : 0.20797391, 6 : 0.14337991, 6 : 0.082907446",48539108607,6
5017,45.044619,7.68558,0,1,"9 : 0.9333435, 9 : 0.021827977, 9 : 0.021731682",31793500338,13
5018,45.044715,7.651505,0,1,"5 : 0.6016018, 14 : 0.054878477, 5 : 0.04592636",48935088272,6
5019,45.044715,7.651505,0,1,"3 : 0.28011754, 3 : 0.09564614, 3 : 0.072285265",48935078012,6
5020,45.044715,7.651505,0,1,"6 : 0.6693341, 5 : 0.021737829, 5 : 0.017300813",48934900026,6
5021,45.044722,7.651111,0,1,"5 : 0.95146024, 5 : 0.008660669, 9 : 0.004680322",48359344617,6
5022,45.044722,7.683611,0,1,"9 : 0.46861178, 9 : 0.06395986, 8 : 0.047735304",49493063276,13
5023,45.044791,7.661541,0,1,"2 : 0.2753393, 11 : 0.24369447, 12 : 0.03185582",46313575745,6
5024,45.044836,7.653114,0,1,"5 : 0.98152864, 14 : 0.002652323, 4 : 0.0013973562",48935101612,6
5025,45.044836,7.653114,0,1,"5 : 0.9323332, 4 : 0.00632649, 14 : 0.005201096",48943364562,6
5026,45.044919,7.685312,0,1,"5 : 0.49427047, 9 : 0.3679789, 5 : 0.028150827",34174879093,13
5027,45.044919,7.685312,0,1,"13 : 0.3704366, 8 : 0.21267, 8 : 0.023574144",34174774013,13
5028,45.044949,7.679808,0,1,"12 : 0.17283528, 5 : 0.04234721, 4 : 0.024820346",24567066168,13
5029,45.044997,7.680913,0,1,"11 : 0.26470697, 1 : 0.23971218, 1 : 0.13455102",30644639737,13
5030,45.044999,7.651111,0,1,"5 : 0.6397817, 9 : 0.15485428, 5 : 0.06334667",48322369227,6
5031,45.044999,7.651388,0,1,"4 : 0.20353958, 3 : 0.15756628, 12 : 0.056390364",32874069587,6
5032,45.044999,7.651388,0,1,"3 : 0.30822232, 4 : 0.2798859, 12 : 0.17679003",33933911328,6
5033,45.044999,7.651388,0,1,"5 : 0.74637073, 5 : 0.036738582, 6 : 0.024885073",33933896538,6
5034,45.044999,7.651388,0,1,"6 : 0.90805596, 5 : 0.0023872156, 6 : 0.0015608039",48322404042,6
5035,45.044999,7.651388,0,1,"5 : 0.4600948, 5 : 0.36025128, 9 : 0.018472677",48943352962,6
5036,45.044999,7.651388,0,1,"12 : 0.41457847, 4 : 0.14528744, 9 : 0.07439677",49104132598,6
5037,45.044999,7.651388,0,1,"5 : 0.168312, 5 : 0.051692054, 3 : 0.04175397",49069413737,6
5038,45.044999,7.651388,0,1,"9 : 0.20999147, 5 : 0.17473184, 10 : 0.047751553",48943156006,6
5039,45.044999,7.651666,0,1,"7 : 0.92095226, 5 : 0.0048798, 5 : 0.0022635877",48348081367,6
5040,45.044999,7.683611,0,1,"1 : 0.91956383, 1 : 0.0061109145, 11 : 0.005439871",48102856837,13
5041,45.045002,7.680922,0,1,"11 : 0.24167998, 1 : 0.20356776, 13 : 0.13220471",43768344750,13
5042,45.045025,7.65129,0,1,"3 : 0.39280352, 14 : 0.16929477, 4 : 0.14679325",47013989104,6
5043,45.045025,7.65129,0,1,"5 : 0.75383013, 7 : 0.07093157, 6 : 0.011626521",46886158705,6
5044,45.045025,7.65129,0,1,"7 : 0.7655945, 5 : 0.02216943, 4 : 0.017174328",33928074398,6
5045,45.045025,7.65129,0,1,"7 : 0.5284929, 5 : 0.038598042, 12 : 0.01494551",46886987625,6
5046,45.045025,7.65129,0,1,"1 : 0.0922608, 12 : 0.07945369, 12 : 0.06523567",46886859405,6
5047,45.045025,7.65129,0,1,"12 : 0.22320837, 5 : 0.18389815, 9 : 0.0660767",40836258443,6
5048,45.04503,7.683997,0,1,"9 : 0.8707299, 1 : 0.00424734, 9 : 0.0031499676",31713634338,13
5049,45.045033,7.680691,0,1,"9 : 0.21278395, 8 : 0.079605706, 4 : 0.0641236",31713677358,13
5050,45.045041,7.684044,0,1,"9 : 0.84150076, 1 : 0.00896292, 9 : 0.0026526563",45535391292,13
5051,45.045044,7.684947,0,1,"5 : 0.45300564, 5 : 0.21105973, 9 : 0.05776783",44860999144,13
5052,45.045061,7.680719,0,1,"8 : 0.5113189, 4 : 0.060139194, 9 : 0.04749643",31713673618,13
5053,45.045085,7.684797,0,1,"9 : 0.81391203, 12 : 0.10936273, 5 : 0.021646244",24338212598,13
5054,45.045085,7.684797,0,1,"9 : 0.5381409, 5 : 0.029082645, 5 : 0.028756382",37845548134,13
5055,45.045085,7.684797,0,1,"13 : 0.39329508, 8 : 0.19376042, 5 : 0.19232748",38559034891,13
5056,45.045085,7.684797,0,1,"5 : 0.46291992, 1 : 0.07904211, 1 : 0.067475475",38518268492,13
5057,45.045085,7.684797,0,1,"2 : 0.32217702, 2 : 0.06650911, 8 : 0.049990702",38702261504,13
5058,45.045085,7.684797,0,1,"1 : 0.30899143, 13 : 0.12317285, 8 : 0.051664863",45113290235,13
5059,45.045085,7.684797,0,1,"9 : 0.6993776, 11 : 0.02184608, 1 : 0.019605795",48628927428,13
5060,45.045085,7.684797,0,1,"9 : 0.3491246, 9 : 0.09084606, 11 : 0.058866985",48622491127,13
5061,45.045085,7.684797,0,1,"5 : 0.7119953, 5 : 0.061782196, 9 : 0.037964318",26769650909,13
5062,45.045086,7.683491,0,1,"8 : 0.97776616, 7 : 0.0016417367, 8 : 0.0006113195",49315370212,13
5063,45.045086,7.683491,0,1,"8 : 0.5693843, 8 : 0.14495888, 8 : 0.041502334",49315370102,13
5064,45.045116,7.684721,0,1,"9 : 0.66958475, 5 : 0.0856329, 9 : 0.0220112",49297663108,13
5065,45.045141,7.684094,0,1,"9 : 0.8769925, 9 : 0.039465267, 9 : 0.006268479",30644590207,13
5066,45.045146,7.680988,0,1,"4 : 0.24186702, 9 : 0.0814825, 12 : 0.06705598",48248099517,13
5067,45.045146,7.680988,0,1,"5 : 0.13471723, 10 : 0.1322875, 11 : 0.0998326",48248095837,13
5068,45.045146,7.680988,0,1,"4 : 0.21557221, 5 : 0.16047934, 3 : 0.10048144",48248014766,13
5069,45.045166,7.684119,0,1,"9 : 0.90648574, 9 : 0.007611494, 5 : 0.006682827",45585869051,13
5070,45.045171,7.684915,0,1,"5 : 0.6606643, 5 : 0.216548, 5 : 0.020038983",45315990165,13
5071,45.045171,7.684915,0,1,"5 : 0.56636137, 5 : 0.33537695, 9 : 0.015595471",45315971435,13
5072,45.045171,7.684915,0,1,"5 : 0.6372256, 5 : 0.21323672, 5 : 0.036138404",45504996504,13
5073,45.045171,7.684915,0,1,"5 : 0.8269743, 5 : 0.1175359, 5 : 0.006047677",31289941607,13
5074,45.045171,7.684915,0,1,"5 : 0.9200252, 5 : 0.056778952, 9 : 0.004483759",31289937347,13
5075,45.045197,7.679827,0,1,"9 : 0.6662862, 13 : 0.020487448, 12 : 0.016707674",31713670228,13
5076,45.045241,7.683724,0,1,"7 : 0.69844776, 7 : 0.031548228, 3 : 0.011885455",44841775544,13
5077,45.045247,7.679819,0,1,"5 : 0.7550095, 5 : 0.02801964, 4 : 0.015610961",44671931065,13
5078,45.045277,7.651388,0,1,"6 : 0.5009382, 6 : 0.0893265, 6 : 0.06666976",48365556167,6
5079,45.045277,7.651388,0,1,"5 : 0.9750133, 6 : 0.0046766126, 9 : 0.0044933325",48365403551,6
5080,45.045277,7.651666,0,1,"3 : 0.61308384, 5 : 0.052734878, 3 : 0.043007653",48359181661,6
5081,45.045282,7.680763,0,1,"1 : 0.24692628, 1 : 0.16670504, 11 : 0.06706592",45022437505,13
5082,45.045291,7.681069,0,1,"9 : 0.14517486, 1 : 0.056517456, 5 : 0.041283116",44861053184,13
