lat,lng,ids,predictions,label,CLUSTER_ID
45.023371,7.669023,50188190757,"2 : 0.5129448, 9 : 0.025707996, 13 : 0.0123591935",2,7.0
45.023371,7.669023,50187391828,"7 : 0.6615954, 7 : 0.041475937",2,7.0
45.023371,7.669023,50188195907,"9 : 0.25887212, 9 : 0.14536493, 9 : 0.067013346",2,7.0
45.023371,7.669023,50187385833,"7 : 0.06591752, 9 : 0.04006621, 5 : 0.033539813",2,7.0
45.023371,7.669023,50187399368,"9 : 0.50148106, 9 : 0.25750545, 2 : 0.03253467",2,7.0
45.023371,7.669023,50187398423,"2 : 0.7339396, 6 : 0.040131193, 6 : 0.024807684",2,7.0
45.023371,7.669023,50188195847,"13 : 0.23340514, 13 : 0.052386276, 7 : 0.022120126",2,7.0
45.023371,7.669023,50188195062,"13 : 0.10358709, 13 : 0.048853766, 2 : 0.02932371",2,7.0
45.023371,7.669023,50188187832,"7 : 0.11577684, 6 : 0.106676325, 7 : 0.028476305",2,7.0
45.023371,7.669023,50188195227,"12 : 0.9085651, 2 : 0.016712064, 2 : 0.0019160067",2,7.0
45.023371,7.669023,50187398688,"8 : 0.13553847, 9 : 0.10969721, 6 : 0.061368883",2,7.0
45.023371,7.669023,50187940571,"13 : 0.16905479, 7 : 0.0955089, 13 : 0.069769725",2,7.0
45.023371,7.669023,50187940336,"6 : 0.0823652, 6 : 0.08093551, 6 : 0.053826228",2,7.0
45.023371,7.669023,50187927511,"13 : 0.13181889, 7 : 0.063467905, 2 : 0.033253014",2,7.0
45.023371,7.669023,50187932941,"6 : 0.11205999, 6 : 0.10599665, 6 : 0.08201471",2,7.0
45.023371,7.669023,50188183632,"7 : 0.1684585, 7 : 0.10562771, 7 : 0.054493126",2,7.0
45.023371,7.669023,50188187952,"2 : 0.21202345, 2 : 0.14202662, 2 : 0.054708198",2,7.0
45.023371,7.669023,50187934481,"14 : 0.043272045, 13 : 0.040884454, 6 : 0.03979096",2,7.0
45.023371,7.669023,50187933591,"13 : 0.54994845, 13 : 0.1004344, 7 : 0.06447484",2,7.0
45.023371,7.669023,50187393633,"14 : 0.15119635, 13 : 0.11370486, 13 : 0.06378246",2,7.0
45.023371,7.669023,50187388713,"8 : 0.53551424, 13 : 0.16550566, 7 : 0.059659798",2,7.0
45.023371,7.669023,50188193052,"13 : 0.19040228, 13 : 0.16810219, 13 : 0.14283113",2,7.0
45.023371,7.669023,50187929851,"13 : 0.24847649, 12 : 0.039275773, 2 : 0.021747142",2,7.0
45.023371,7.669023,50188183802,"13 : 0.77072877, 8 : 0.033898406, 13 : 0.029321715",2,7.0
45.023371,7.669023,50188188682,"7 : 0.6209824, 13 : 0.04483772, 5 : 0.024465127",2,7.0
45.023371,7.669023,50187391213,"13 : 0.40135622, 2 : 0.10496902, 13 : 0.09354038",2,7.0
45.023371,7.669023,50187398798,"5 : 0.09462574, 2 : 0.031380896, 5 : 0.028901912",2,7.0
45.023371,7.669023,50187932301,"13 : 0.05131752, 14 : 0.034805976, 8 : 0.03286021",2,7.0
45.023371,7.669023,50187932471,"13 : 0.36241624, 13 : 0.056984223, 7 : 0.038433786",2,7.0
45.023371,7.669023,50188195692,"6 : 0.5965338, 6 : 0.062341817, 6 : 0.042080246",2,7.0
45.023371,7.669023,50187938696,"7 : 0.39860415, 7 : 0.113675006, 7 : 0.05032264",2,7.0
45.023371,7.669023,50187385963,"13 : 0.4069626, 7 : 0.07291877, 7 : 0.049568854",2,7.0
45.023371,7.669023,50187393298,"7 : 0.090524785, 13 : 0.07242556, 7 : 0.06694514",2,7.0
45.023371,7.669023,50188186977,"13 : 0.33021843, 13 : 0.036977947, 13 : 0.024702575",2,7.0
45.023371,7.669023,50187931686,"7 : 0.15903354, 9 : 0.091923736, 7 : 0.089832745",2,7.0
45.023371,7.669023,50188187217,"2 : 0.3125469, 13 : 0.27042812, 13 : 0.16189443",2,7.0
45.023371,7.669023,50187397528,"9 : 0.21614374, 12 : 0.16788322, 12 : 0.11571962",2,7.0
45.023371,7.669023,50188183307,"13 : 0.145028, 7 : 0.08656586, 13 : 0.072007485",2,7.0
45.023371,7.669023,50187931496,"13 : 0.16424929, 13 : 0.08765273, 13 : 0.025683172",2,7.0
45.023371,7.669023,50188188592,"13 : 0.080257624, 13 : 0.0692389, 13 : 0.061834324",2,7.0
45.023371,7.669023,50187391738,"9 : 0.54247785, 7 : 0.13222231",2,7.0
45.023371,7.669023,50187935976,"13 : 0.10239151, 7 : 0.0472795, 13 : 0.04500565",2,7.0
45.023371,7.669023,50187936116,"13 : 0.06284379, 6 : 0.05014345, 6 : 0.029393274",2,7.0
45.023371,7.669023,50187390418,"7 : 0.18058173, 7 : 0.061539765",2,7.0
45.023371,7.669023,50187388453,"13 : 0.099036716, 8 : 0.058315482, 7 : 0.029449593",2,7.0
45.023371,7.669023,50188185647,"2 : 0.840897, 12 : 0.019618923, 2 : 0.018882878",2,7.0
45.023371,7.669023,50187933236,"13 : 0.24543227, 13 : 0.14986244, 13 : 0.06429317",2,7.0
45.023371,7.669023,50187933436,"13 : 0.09561302, 13 : 0.06583458, 7 : 0.063323155",2,7.0
45.023371,7.669023,50188192267,"9 : 0.13811597, 7 : 0.10291553, 13 : 0.055588007",2,7.0
45.023371,7.669023,50187392443,"6 : 0.11309992, 13 : 0.0743932, 13 : 0.04897983",2,7.0
45.023371,7.669023,50187396603,"9 : 0.05309151, 13 : 0.051090825, 2 : 0.043207675",2,7.0
45.023371,7.669023,50187928461,"13 : 0.07787161, 8 : 0.04867941, 13 : 0.046830475",2,7.0
45.023371,7.669023,50188190062,"13 : 0.07638791, 13 : 0.054307986, 2 : 0.04210818",2,7.0
45.023371,7.669023,50187937391,"8 : 0.49162367, 14 : 0.061210517, 13 : 0.01841979",2,7.0
45.023371,7.669023,50187928871,"9 : 0.77177894, 2 : 0.09952011, 2 : 0.0037553445",2,7.0
45.023371,7.669023,50187934426,"13 : 0.33975708, 8 : 0.12437958, 7 : 0.07040779",2,7.0
45.023371,7.669023,50187397423,"8 : 0.4009491, 9 : 0.10743126, 13 : 0.019247683",2,7.0
45.023371,7.669023,50187929506,"2 : 0.32025748, 12 : 0.060193226, 6 : 0.049206957",2,7.0
45.023371,7.669023,50187393288,"9 : 0.3278807, 8 : 0.039032325, 13 : 0.03476502",2,7.0
45.023371,7.669023,50187938256,"6 : 0.12834278, 6 : 0.10546738, 6 : 0.09984785",2,7.0
45.023371,7.669023,50187396238,"7 : 0.23998295, 13 : 0.09600306, 13 : 0.06324756",2,7.0
45.023371,7.669023,50187930921,"13 : 0.34725526, 2 : 0.090444, 13 : 0.051217",2,7.0
45.023371,7.669023,50188189327,"13 : 0.33434612, 13 : 0.09999934, 13 : 0.07460643",2,7.0
45.023371,7.669023,50187935891,"4 : 0.35572642, 2 : 0.26359442, 8 : 0.04070213",2,7.0
45.023371,7.669023,50187937791,"13 : 0.86804986, 13 : 0.010652266, 13 : 0.0029809135",2,7.0
45.023371,7.669023,50187397638,"13 : 0.7207624, 13 : 0.040650614, 8 : 0.018951384",2,7.0
45.023371,7.669023,50187938551,"7 : 0.056304213, 9 : 0.074975014",2,7.0
45.023371,7.669023,50187940706,"6 : 0.10895709, 6 : 0.10081425, 6 : 0.08304206",2,7.0
45.023371,7.669023,50187396728,"13 : 0.19663571, 13 : 0.0676576, 14 : 0.050471243",2,7.0
45.023371,7.669023,50187387513,"5 : 0.3807335, 13 : 0.08897443, 7 : 0.07738707",2,7.0
45.023371,7.669023,50187394943,"13 : 0.7301475, 2 : 0.02199222, 13 : 0.007983896",2,7.0
45.023371,7.669023,50187390103,"8 : 0.10161847, 7 : 0.06808819, 7 : 0.05674061",2,7.0
45.023371,7.669023,50187934636,"13 : 0.0664331, 13 : 0.030375969, 13 : 0.020854322",2,7.0
45.023371,7.669023,50187387388,"7 : 0.087395005, 7 : 0.07762172, 7 : 0.074522324",2,7.0
45.023371,7.669023,50187936211,"13 : 0.07867018, 9 : 0.06854819, 9 : 0.057623804",2,7.0
45.023371,7.669023,50188194302,"13 : 0.42949978, 14 : 0.21098292, 13 : 0.03520974",2,7.0
45.023371,7.669023,50187395433,"13 : 0.12935066, 5 : 0.031961408, 2 : 0.026659958",2,7.0
45.023371,7.669023,50187389383,"7 : 0.18778346, 9 : 0.04834612, 13 : 0.043077115",2,7.0
45.023371,7.669023,50188187487,"13 : 0.14085704, 14 : 0.083756104, 13 : 0.04789283",2,7.0
45.023371,7.669023,50187396438,"13 : 0.047456402, 7 : 0.025152616, 13 : 0.024348464",2,7.0
45.023371,7.669023,50187935311,"6 : 0.07889937, 6 : 0.0487718, 13 : 0.047444794",2,7.0
45.023371,7.669023,50187927156,"13 : 0.9322056, 2 : 0.0057234326, 13 : 0.005552443",2,7.0
45.023371,7.669023,50187937076,"13 : 0.09339677, 10 : 0.0811569, 13 : 0.06939917",2,7.0
45.023371,7.669023,50187939466,"6 : 0.27867967, 6 : 0.088147536, 7 : 0.068031125",2,7.0
45.023371,7.669023,50188186257,"6 : 0.18977477, 13 : 0.08153934, 8 : 0.036421448",2,7.0
45.023371,7.669023,50187394183,"9 : 0.13989039, 12 : 0.12932071, 13 : 0.06527083",2,7.0
45.023371,7.669023,50187940821,"9 : 0.9087011, 13 : 0.017790316, 6 : 0.004037537",2,7.0
45.023371,7.669023,50187941211,"13 : 0.89854294, 2 : 0.048959296, 9 : 0.0048522796",2,7.0
45.023371,7.669023,50188182742,"13 : 0.049003422, 3 : 0.023453016, 7 : 0.021175267",2,7.0
45.023371,7.669023,50188189737,"6 : 0.76537335, 6 : 0.018009454, 9 : 0.01772279",2,7.0
45.023371,7.669023,50187396883,"9 : 0.17833592, 13 : 0.041361045, 14 : 0.031765677",2,7.0
45.023371,7.669023,50187937731,"13 : 0.92605907, 12 : 0.025879571, 13 : 0.012282665",2,7.0
45.023371,7.669023,50187927741,"6 : 0.39087823, 6 : 0.086513944, 6 : 0.05007112",2,7.0
45.023371,7.669023,50187928816,"2 : 0.41786942, 13 : 0.07676689, 4 : 0.0314573",2,7.0
45.023371,7.669023,50187391568,"2 : 0.18096879, 13 : 0.07715983, 7 : 0.058607586",2,7.0
45.023371,7.669023,50187388918,"2 : 0.6331311, 7 : 0.016583685, 13 : 0.008460288",2,7.0
45.023371,7.669023,50187936151,"2 : 0.24406989, 9 : 0.0553661, 13 : 0.04924304",2,7.0
45.023371,7.669023,50188194522,"13 : 0.95820385, 13 : 0.005250506, 5 : 0.0028452047",2,7.0
45.023371,7.669023,50188194402,"2 : 0.5457369, 9 : 0.045133866, 13 : 0.043353353",2,7.0
45.023371,7.669023,50187934866,"13 : 0.8795137, 13 : 0.0492734, 13 : 0.024295282",2,7.0
45.023371,7.669023,50188184507,"13 : 0.096257724, 12 : 0.060846068, 9 : 0.05447412",2,7.0
45.023371,7.669023,50188184552,"9 : 0.076425806, 12 : 0.07296389, 12 : 0.042307127",2,7.0
45.023371,7.669023,50187390233,"7 : 0.2959482, 7 : 0.11486506",2,7.0
